Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Беломорская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №202	УИК №203	УИК №205	УИК №206	УИК №207					
1	"Число избирателей, внесенных в список избирателей"	17315	369	1033	674	2155	2165	1912	987	844	753	522	136	280	237	449	217	148	297	1652	435	1414	420	216					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13630	250	800	500	1600	1600	1400	800	700	600	450	120	260	200	400	200	120	250	1300	350	1200	350	180					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7971	159	435	246	1111	1037	938	409	341	350	252	101	161	101	231	57	95	128	602	234	689	173	121					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	776	13	11	31	26	31	75	16	51	34	50	0	14	16	7	46	9	38	97	37	93	53	28					
6	Число погашенных избирательных бюллетеней	4883	78	354	223	463	532	387	375	308	216	148	19	85	83	162	97	16	84	601	79	418	124	31					
7	Число избирательных бюллетеней в переносных ящиках для голосования	776	13	11	31	26	31	75	16	51	34	50	0	14	16	7	46	9	38	97	37	93	53	28					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7970	159	435	246	1110	1037	938	409	341	350	252	101	161	101	231	57	95	128	602	234	689	173	121					
9	Число недействительных избирательных бюллетеней	189	4	10	3	22	25	22	16	6	16	4	1	8	2	4	2	0	3	13	5	12	9	2					
10	Число действительных избирательных бюллетеней	8557	168	436	274	1114	1043	991	409	386	368	298	100	167	115	234	101	104	163	686	266	770	217	147					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	284	5	20	5	25	25	30	15	10	10	10	5	9	10	15	5	5	10	15	20	20	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	138	2	10	2	23	8	18	4	5	2	6	0	9	1	6	5	0	5	4	12	8	8	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	61	7	0	2	7	10	6	1	1	3	4	1	3	1	1	4	0	0	2	3	2	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	146	3	10	3	2	17	12	11	5	8	4	5	0	9	9	0	5	5	11	8	12	2	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	2	0	0	5	1	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1637	26	106	49	280	247	172	71	88	76	54	14	21	15	42	15	14	33	114	36	123	33	8					
