Выборы Президента Российской Федерации																																									
Дата голосования: 04.03.2012																																									
																																									
Наименование Избирательной комиссии:    Хабаровск, Центральная																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	30																																							
																																									
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №410									
1	Число избирателей, включенных в список избирателей	71990	2381	2723	2432	2889	2459	2996	2266	2813	2428	2317	2205	3240	2484	2098	2801	2824	128	2413	2379	2384	2796	2337	2684	2668	2262	1985	2152	2075	2290	2081									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	66270	2200	2450	2350	2600	2100	2650	2050	2750	2200	2100	2000	2870	2200	1950	2600	2250	200	2150	2150	2350	2500	2250	2500	2400	2050	1950	1800	2000	2250	2400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	46483	1339	1245	1427	1718	1671	1888	1391	1848	1582	1527	1456	2332	1442	1259	1679	2041	125	1576	1626	1525	1680	1515	1798	1747	1393	1215	1623	1211	1523	2081									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1498	68	24	69	32	61	38	86	57	52	62	50	28	45	46	35	69	0	55	39	61	66	72	36	23	36	47	30	172	39	0									
6	Число погашенных избирательных бюллетеней	18279	793	1181	854	850	368	724	573	845	566	511	494	510	713	645	886	140	75	519	485	764	754	663	666	630	621	688	147	617	688	309									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1496	68	24	69	32	61	38	86	57	52	62	50	28	45	46	34	69	0	55	39	61	66	72	36	23	36	47	30	172	38	0									
8	Число бюллетеней в стационарных ящиках для голосования	46461	1339	1245	1427	1718	1671	1884	1390	1847	1581	1524	1456	2332	1442	1259	1679	2041	125	1576	1625	1525	1680	1514	1798	1747	1390	1214	1621	1211	1523	2077									
9	Число недействительных избирательных бюллетеней	593	18	22	20	13	81	22	16	15	15	17	13	27	17	22	22	25	0	12	12	10	14	21	26	28	9	19	21	15	18	23									
10	Число действительных избирательных бюллетеней	47364	1389	1247	1476	1737	1651	1900	1460	1889	1618	1569	1493	2333	1470	1283	1691	2085	125	1619	1652	1576	1732	1565	1808	1742	1417	1242	1630	1368	1543	2054									
11	Число полученных открепительных  удостоверений	1831	50	50	55	50	80	85	50	60	87	50	45	120	50	45	60	80	0	70	110	53	66	70	130	65	45	35	70	45	55	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1712	47	41	54	50	77	74	46	57	85	50	42	120	47	45	59	72	0	65	100	53	54	52	121	64	45	34	64	42	52	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1646	34	34	28	41	49	41	30	43	48	38	39	347	38	27	36	47	1	41	40	41	54	111	149	30	28	22	115	43	50	1									
14	Число неиспользованных открепительных удостоверений	119	3	9	1	0	3	11	4	3	2	0	3	0	3	0	1	8	0	5	10	0	12	18	9	1	0	1	6	3	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	68	4	3	2	2	2	2	2	5	3	1	1	1	1	2	4	1	0	14	5	1	4	4	0	1	1	1	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
19	Жириновский Владимир Вольфович	3883	107	113	108	152	126	169	90	127	126	117	101	191	114	99	153	323	12	129	146	104	129	112	112	169	109	114	109	88	116	218									
		8.10%	7.60%	8.90%	7.22%	8.69%	7.27%	8.79%	6.10%	6.67%	7.72%	7.38%	6.71%	8.09%	7.67%	7.59%	8.93%	15.31%	9.60%	7.91%	8.77%	6.56%	7.39%	7.06%	6.11%	9.55%	7.64%	9.04%	6.60%	6.36%	7.43%	10.50%									
20	Зюганов Геннадий Андреевич	8448	300	188	291	332	279	344	284	353	327	307	296	351	272	265	324	250	7	247	267	285	287	314	274	336	297	256	249	285	287	294									
		17.62%	21.32%	14.81%	19.45%	18.97%	16.11%	17.90%	19.24%	18.54%	20.02%	19.36%	19.65%	14.87%	18.29%	20.31%	18.91%	11.85%	5.60%	15.14%	16.05%	17.97%	16.44%	19.80%	14.94%	18.98%	20.83%	20.30%	15.08%	20.61%	18.39%	14.16%									
21	Миронов Сергей Михайлович	2536	81	76	86	106	70	123	81	115	81	74	90	120	61	76	100	75	2	99	79	87	98	94	95	76	87	88	66	75	94	81									
		5.29%	5.76%	5.99%	5.75%	6.06%	4.04%	6.40%	5.49%	6.04%	4.96%	4.67%	5.98%	5.08%	4.10%	5.82%	5.84%	3.55%	1.60%	6.07%	4.75%	5.49%	5.61%	5.93%	5.18%	4.29%	6.10%	6.98%	3.99%	5.42%	6.02%	3.90%									
