Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Дубенская 																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186					
1	"Число избирателей, внесенных в списки"	12471	963	421	84	993	967	768	482	573	258	122	282	549	495	293	79	485	500	389	725	863	430	213	613	422	502					
2	"Число бюллетеней, полученных участковыми комиссиями"	12584	963	425	84	992	971	778	490	618	257	122	286	554	513	311	85	487	494	396	723	840	424	211	637	422	501					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9815	848	356	71	711	699	509	350	454	197	106	244	405	365	217	57	421	392	312	696	694	382	147	510	275	397					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1889	104	54	13	113	59	145	87	119	55	16	33	126	128	71	22	62	89	77	24	116	28	64	103	92	89					
6	Число погашенных бюллетеней	880	11	15	0	168	213	124	53	45	5	0	9	23	20	23	6	4	13	7	3	30	14	0	24	55	15					
7	Число бюллетеней в переносных ящиках для голосования	1889	104	54	13	113	59	145	87	119	55	16	33	126	128	71	22	62	89	77	24	116	28	64	103	92	89					
8	Число бюллетеней в стационарных ящиках для голосования	9806	848	356	71	711	699	509	350	454	197	106	244	405	365	217	57	421	392	312	696	694	379	147	504	275	397					
9	Число недействительных бюллетеней	149	0	5	5	0	50	10	3	0	9	0	0	0	0	0	0	0	0	0	0	0	7	0	60	0	0					
10	Число действительных бюллетеней	11546	952	405	79	824	708	644	434	573	243	122	277	531	493	288	79	483	481	389	720	810	400	211	547	367	486					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	198	13	5	5	10	10	10	8	8	5	5	5	10	10	5	5	10	8	5	10	10	10	5	10	8	8					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	76	10	0	0	9	10	5	6	4	1	0	3	2	0	0	1	0	5	0	3	2	4	0	8	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	71	1	1	1	2	2	8	6	3	3	1	3	0	2	3	2	4	2	1	4	3	2	0	7	6	4					
14	Число погашенных открепительных удостоверений	122	3	5	5	1	0	5	2	4	4	5	2	8	10	5	4	10	3	5	7	8	6	5	2	8	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	46	3	3	0	1	6	0	13	0	9	0	0	0	0	4	0	0	0	0	0	0	3	0	4	0	0					
		0.39%	0.31%	0.73%	0.0%	0.12%	0.79%	0.0%	2.97%	0.0%	3.57%	0.0%	0.0%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.65%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	192	8	3	5	10	16	16	28	5	4	1	18	2	2	3	2	3	5	4	8	5	10	5	7	2	20					
		1.64%	0.84%	0.73%	5.95%	1.21%	2.11%	2.44%	6.40%	0.87%	1.58%	0.81%	6.49%	0.37%	0.40%	1.04%	2.53%	0.62%	1.03%	1.02%	1.11%	0.61%	2.45%	2.36%	1.15%	0.54%	4.11%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	16	0	0	0	0	3	7	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.39%	1.07%	0.45%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.27%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	15	0	0	0	1	6	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0					
		0.12%	0.0%	0.0%	0.0%	0.12%	0.79%	0.45%	0.22%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.54%	0.0%					
22	"5. ""За Русь Святую"""	7	0	0	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.05%	0.0%	0.0%	0.0%	0.24%	0.26%	0.0%	0.22%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	6	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.13%	0.30%	0.22%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	8	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.06%	0.0%	0.0%	0.0%	0.24%	0.26%	0.30%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
25	"8. ""Народно-республиканская партия России"""	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
