Выборы Президента Российской Федерации																																																															
Дата голосования: 02.03.2008																																																															
																																																															
"Наименование Избирательной комиссии:    Чебоксары, Калининская"																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
	Число участковых избирательных комиссий	56																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																													
																																																															
		Сумма	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678					
1	"Число избирателей, включенных в списки избирателей"	118273	2036	1147	1642	1775	1226	2372	2191	2813	2102	2099	2314	1564	2373	2543	1693	1423	1783	2157	2698	2234	2309	2546	2206	945	2527	2696	2571	2151	2706	2735	2750	1646	1929	2417	2127	2602	2818	2548	2538	2498	2140	2081	1812	1949	2640	2328	2097	2409	2129	2534	2846	2539	832	1976	283	228					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	107100	1800	1000	1400	1600	1000	2200	1900	2400	1900	1800	2100	1400	2100	2300	1600	1200	1400	1900	2500	2100	2100	2300	1900	800	2300	2500	2200	1900	2500	2500	2500	1500	1700	2300	1900	2400	2600	2400	2300	2300	1900	1900	1700	1800	2500	2200	1900	2200	1900	2400	2600	2400	700	1700	300	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	70447	1103	790	955	878	685	1255	1211	1712	1271	1214	1385	933	1457	1492	1031	852	1014	1152	1695	1381	1447	1470	1188	535	1555	1747	1546	1394	1717	1745	1623	1048	1248	1519	1330	1565	1776	1635	1598	1551	1243	1330	1143	1173	1639	1343	1209	1257	1129	1260	1732	1205	447	1134	272	228					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1174	33	27	33	24	10	18	28	29	30	15	14	6	30	41	17	15	11	24	19	17	9	9	25	8	14	22	107	10	19	16	33	5	13	27	13	8	14	8	12	16	10	9	14	15	12	21	22	16	81	36	39	21	22	16	11	0					
6	Число погашенных избирательных бюллетеней	35479	664	183	412	698	305	927	661	659	599	571	701	461	613	767	552	333	375	724	786	702	644	821	687	257	731	731	547	496	764	739	844	447	439	754	557	827	810	757	690	733	647	561	543	612	849	836	669	927	690	1104	829	1174	231	550	17	272					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1174	33	27	33	24	10	18	28	29	30	15	14	6	30	41	17	15	11	24	19	17	9	9	25	8	14	22	107	10	19	16	33	5	13	27	13	8	14	8	12	16	10	9	14	15	12	21	22	16	81	36	39	21	22	16	11	0					
8	Число бюллетеней в стационарных ящиках для голосования	70399	1103	790	953	878	685	1252	1200	1712	1264	1214	1385	933	1456	1492	1029	852	1014	1152	1692	1381	1447	1470	1188	535	1555	1747	1545	1394	1716	1745	1623	1048	1247	1518	1330	1565	1773	1635	1596	1550	1243	1329	1143	1173	1636	1343	1209	1257	1129	1260	1732	1203	447	1131	272	228					
9	Число недействительных избирательных бюллетеней	981	19	15	22	5	14	20	19	22	13	15	24	10	24	23	11	7	13	24	23	24	27	15	18	4	26	25	23	24	30	21	26	20	21	22	11	24	21	28	23	24	7	7	11	13	16	19	8	21	20	6	28	23	3	17	0	2					
10	Число действительных избирательных бюллетеней	70592	1117	802	964	897	681	1250	1209	1719	1281	1214	1375	929	1462	1510	1035	860	1012	1152	1688	1374	1429	1464	1195	539	1543	1744	1629	1380	1705	1740	1630	1033	1239	1523	1332	1549	1766	1615	1585	1542	1246	1331	1146	1175	1632	1345	1223	1252	1190	1290	1743	1201	466	1130	283	226					
11	Число полученных открепительных  удостоверений	4380	80	50	60	70	40	70	70	110	70	70	80	70	90	90	70	50	50	60	100	80	70	80	70	30	110	100	100	90	100	100	120	70	80	100	90	70	90	110	100	80	80	90	60	70	110	100	110	100	80	80	110	80	30	90	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2254	38	29	34	29	14	36	48	70	36	50	57	39	32	44	36	30	24	41	54	31	41	53	43	9	46	41	42	41	53	57	52	20	40	42	43	41	46	66	69	47	43	47	37	37	55	57	38	47	33	44	49	52	19	32	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	3871	69	102	61	34	82	51	76	165	31	102	45	34	38	44	18	67	221	157	37	22	46	75	158	21	71	29	200	98	57	87	16	19	92	22	71	30	88	24	81	102	79	29	22	58	22	39	47	57	107	22	103	24	37	28	164	190					
14	Число неиспользованных открепительных удостоверений	2126	42	21	26	41	26	34	22	40	34	20	23	31	58	46	34	20	26	19	46	49	29	27	27	21	64	59	58	49	47	43	68	50	40	58	47	29	44	44	31	33	37	43	23	33	55	43	72	53	47	36	61	28	11	58	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	117	3	0	0	4	2	5	1	2	3	3	3	2	0	1	1	0	1	4	3	6	0	3	2	3	2	7	3	1	3	3	0	2	1	2	2	0	2	0	1	1	2	6	2	1	3	4	2	2	4	1	5	1	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	Богданов Андрей Владимирович	949	17	16	17	15	5	15	13	26	21	26	20	11	28	20	6	7	17	28	29	15	20	20	10	9	17	28	19	11	26	26	25	20	18	28	14	25	21	23	30	13	10	15	17	11	16	19	18	10	18	8	16	14	2	16	2	2					
		1.33%	1.50%	1.96%	1.72%	1.66%	0.72%	1.18%	1.06%	1.49%	1.62%	2.12%	1.43%	1.17%	1.88%	1.30%	0.57%	0.81%	1.66%	2.38%	1.69%	1.07%	1.37%	1.35%	0.82%	1.66%	1.08%	1.58%	1.15%	0.78%	1.50%	1.48%	1.51%	1.90%	1.43%	1.81%	1.04%	1.59%	1.18%	1.40%	1.87%	0.83%	0.80%	1.12%	1.47%	0.93%	0.97%	1.39%	1.46%	0.79%	1.49%	0.62%	0.90%	1.14%	0.43%	1.39%	0.71%	0.88%					
19	Жириновский Владимир Вольфович	7531	134	93	99	97	123	151	130	175	129	121	173	90	141	137	111	79	135	150	165	143	137	175	166	52	148	196	175	154	190	145	154	123	113	158	120	189	159	169	173	158	153	135	122	139	164	146	134	166	134	129	193	102	48	127	7	2					
		10.52%	11.80%	11.38%	10.04%	10.75%	17.70%	11.89%	10.59%	10.05%	9.97%	9.85%	12.37%	9.58%	9.49%	8.94%	10.61%	9.11%	13.17%	12.76%	9.64%	10.23%	9.41%	11.83%	13.69%	9.58%	9.43%	11.08%	10.59%	10.97%	10.95%	8.23%	9.30%	11.68%	8.97%	10.23%	8.94%	12.02%	8.90%	10.29%	10.76%	10.09%	12.21%	10.09%	10.54%	11.70%	9.95%	10.70%	10.89%	13.04%	11.07%	9.95%	10.90%	8.33%	10.23%	11.07%	2.47%	0.88%					
20	Зюганов Геннадий Андреевич	20418	322	263	247	270	167	380	330	435	433	381	370	293	480	453	309	302	265	312	522	441	418	371	338	130	529	549	495	414	513	518	500	259	359	455	418	426	470	436	415	456	343	386	322	330	507	356	354	337	308	383	517	371	143	281	33	3					
		28.53%	28.35%	32.19%	25.05%	29.93%	24.03%	29.92%	26.87%	24.99%	33.46%	31.00%	26.45%	31.20%	32.30%	29.55%	29.54%	34.83%	25.85%	26.53%	30.51%	31.55%	28.71%	25.08%	27.86%	23.94%	33.72%	31.03%	29.96%	29.49%	29.57%	29.42%	30.19%	24.60%	28.49%	29.45%	31.12%	27.08%	26.30%	26.54%	25.81%	29.12%	27.37%	28.85%	27.83%	27.78%	30.76%	26.10%	28.76%	26.47%	25.45%	29.55%	29.19%	30.31%	30.49%	24.50%	11.66%	1.32%					
21	Медведев Дмитрий Анатольевич	41694	644	430	601	515	386	704	736	1083	698	686	812	535	813	900	609	472	595	662	972	775	854	898	681	348	849	971	940	801	976	1051	951	631	749	882	780	909	1116	987	967	915	740	795	685	695	945	824	717	739	730	770	1017	714	273	706	241	219					
		58.25%	56.69%	52.63%	60.95%	57.10%	55.54%	55.43%	59.93%	62.21%	53.94%	55.82%	58.04%	56.98%	54.71%	58.71%	58.22%	54.44%	58.05%	56.29%	56.81%	55.44%	58.65%	60.72%	56.14%	64.09%	54.11%	54.89%	56.90%	57.05%	56.25%	59.68%	57.43%	59.92%	59.44%	57.09%	58.08%	57.79%	62.45%	60.07%	60.14%	58.43%	59.06%	59.42%	59.20%	58.50%	57.34%	60.41%	58.25%	58.05%	60.33%	59.41%	57.43%	58.33%	58.21%	61.55%	85.16%	96.05%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
