Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Чебоксары, Калининская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686									
1	Число избирателей, включенных в список избирателей	120687	1935	1583	1215	1695	1332	2251	2107	2403	2654	2081	2323	1613	2626	2512	1698	1478	1672	2056	2701	2474	2497	2153	2111	938	2494	2644	2160	2109	2650	2679	2491	1647	2011	2377	2458	2566	2669	2371	2360	2448	1075	2658	2006	2081	2600	2530	2450	2078	2585	2286	2249	2580	2566	1663	1617	832	196	393									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	91150	1500	1200	900	1300	950	1700	1650	1800	2050	1550	1750	1200	1950	1900	1300	1100	1200	1550	2000	1900	1900	1600	1550	750	1850	2000	1600	1600	2000	1950	1900	1250	1550	1800	1850	1950	2000	1850	1850	1850	850	1950	1500	1600	1950	1950	1800	1550	1950	1750	1600	1950	1950	1250	1200	650	200	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	76344	1121	962	800	977	769	1271	1315	1540	1635	1294	1467	1023	1682	1604	1011	942	986	1200	1852	1619	1655	1292	1230	580	1612	1722	1453	1469	1728	1756	1609	1098	1293	1573	1656	1668	1801	1537	1595	1654	659	1662	1327	1370	1663	1664	1493	1341	1680	1277	1270	1405	1390	978	1016	521	184	393									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2775	57	73	41	53	22	44	56	49	65	64	47	32	51	71	57	60	14	23	52	41	34	16	46	18	37	58	43	32	56	52	63	19	33	79	40	32	38	43	30	28	29	73	30	41	48	50	69	47	80	64	164	117	81	38	39	24	12	0									
6	Число погашенных избирательных бюллетеней	12031	322	165	59	270	159	385	279	211	350	192	236	145	217	225	232	98	200	327	96	240	211	292	274	152	201	220	104	99	216	142	228	133	224	148	154	250	161	270	225	168	162	215	143	189	239	236	238	162	190	409	166	428	479	234	145	105	4	7									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2775	57	73	41	53	22	44	56	49	65	64	47	32	51	71	57	60	14	23	52	41	34	16	46	18	37	58	43	32	56	52	63	19	33	79	40	32	38	43	30	28	29	73	30	41	48	50	69	47	80	64	164	117	81	38	39	24	12	0									
8	Число бюллетеней в стационарных ящиках для голосования	76325	1121	961	800	977	769	1270	1315	1536	1635	1293	1467	1023	1682	1604	1011	942	986	1199	1852	1618	1654	1292	1230	580	1611	1722	1452	1469	1728	1756	1608	1098	1293	1573	1656	1667	1801	1536	1595	1654	659	1661	1327	1370	1663	1663	1493	1341	1679	1277	1270	1405	1389	978	1016	521	184	393									
9	Число недействительных избирательных бюллетеней	1231	15	22	17	25	19	43	34	26	27	12	20	19	30	27	21	6	11	26	30	28	17	29	16	9	32	28	25	25	20	25	26	25	18	18	4	31	27	20	14	16	6	30	29	6	37	27	23	27	34	20	15	27	33	11	15	4	2	2									
10	Число действительных избирательных бюллетеней	77869	1163	1012	824	1005	772	1271	1337	1559	1673	1345	1494	1036	1703	1648	1047	996	989	1196	1874	1631	1671	1279	1260	589	1616	1752	1470	1476	1764	1783	1645	1092	1308	1634	1692	1668	1812	1559	1611	1666	682	1704	1328	1405	1674	1686	1539	1361	1725	1321	1419	1495	1437	1005	1040	541	194	391									
11	Число полученных открепительных  удостоверений	2640	38	32	30	33	23	46	42	58	54	40	49	30	53	49	55	50	32	41	65	49	51	42	37	14	49	52	50	41	51	50	71	34	39	46	70	52	54	73	55	63	32	60	53	60	51	50	54	40	76	61	40	55	60	34	35	16	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2621	38	32	29	33	23	46	42	55	54	39	49	29	53	48	54	49	32	41	65	49	51	42	37	14	49	52	50	41	50	49	69	34	39	45	70	52	54	73	55	63	32	59	52	60	51	50	54	40	76	59	40	55	59	34	35	16	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	4145	35	38	51	34	38	50	73	70	31	87	101	77	98	52	53	97	139	77	146	31	72	117	85	10	88	60	107	61	79	76	76	50	40	45	70	41	72	32	33	67	38	144	42	45	85	40	142	117	78	91	171	47	39	33	52	40	88	194									
