Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Угловская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695					
1	"Число избирателей, внесенных в списки избирателей"	11800	627	231	64	1053	294	917	171	485	561	91	117	1929	1862	241	622	199	71	330	271	689	259	716					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	10650	564	212	55	944	255	833	156	427	512	80	102	1757	1679	215	565	180	63	293	251	615	235	657					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7780	448	178	43	642	232	564	130	345	382	80	85	1106	1179	180	486	161	55	244	190	433	172	445					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	651	32	20	12	46	15	50	11	40	30	0	5	76	81	5	39	9	3	23	27	45	20	62					
6	Число погашенных избирательных бюллетеней	2219	84	14	0	256	8	219	15	42	100	0	12	575	419	30	40	10	5	26	34	137	43	150					
7	Число избирательных бюллетеней в переносных ящиках для голосования	651	32	20	12	46	15	50	11	40	30	0	5	76	81	5	39	9	3	23	27	45	20	62					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7775	448	178	43	642	232	564	130	345	382	80	85	1102	1178	180	486	161	55	244	190	433	172	445					
9	Число недействительных избирательных бюллетеней	57	5	0	1	5	0	3	2	0	3	0	1	2	9	1	4	2	0	3	3	5	2	6					
10	Число действительных избирательных бюллетеней	8369	475	198	54	683	247	611	139	385	409	80	89	1176	1250	184	521	168	58	264	214	473	190	501					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	100	4	4	2	5	2	4	2	4	3	0	0	12	24	2	3	3	2	5	3	6	2	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	71	3	1	0	3	2	2	0	2	3	0	0	12	23	2	3	2	0	3	1	3	0	6					
