Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Сеченовская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193					
1	"Число избирателей, внесенных в списки"	13248	657	221	131	661	256	182	427	126	1070	161	702	415	44	423	324	124	295	311	659	519	425	2636	938	347	312	178	214	235	255					
2	"Число бюллетеней, полученных участковыми комиссиями"	12470	631	210	110	620	230	150	400	110	1050	140	680	410	49	410	300	100	270	290	620	500	400	2500	890	300	270	200	200	210	220					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6987	343	101	75	324	84	94	248	79	531	98	349	219	44	208	215	86	172	189	310	235	272	1266	595	202	169	150	106	57	166					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	753	30	6	8	9	72	45	10	18	40	7	66	52	0	20	0	0	29	4	29	25	16	44	15	14	13	28	59	94	0					
6	Число погашенных бюллетеней	4730	258	103	27	287	74	11	142	13	479	35	265	139	5	182	85	14	69	97	281	240	112	1190	280	84	88	22	35	59	54					
7	Число бюллетеней в переносных ящиках для голосования	753	30	6	8	9	72	45	10	18	40	7	66	52	0	20	0	0	29	4	29	25	16	44	15	14	13	28	59	94	0					
8	Число бюллетеней в стационарных ящиках для голосования	6985	343	101	75	324	84	94	248	79	530	98	349	219	44	208	215	86	172	189	310	234	272	1266	595	202	169	150	106	57	166					
9	Число недействительных бюллетеней	134	7	5	2	6	2	1	13	7	3	4	3	5	0	0	7	1	3	6	11	8	8	11	4	4	8	0	2	0	3					
10	Число действительных бюллетеней	7604	366	102	81	327	154	138	245	90	567	101	412	266	44	228	208	85	198	187	328	251	280	1299	606	212	174	178	163	151	163					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	380	10	10	6	20	10	10	20	6	30	6	20	6	10	6	10	6	10	6	10	10	14	60	20	14	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	25	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	2	13	5	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	21	1	1	0	1	1	1	0	3	0	1	0	1	1	0	1	0	0	1	1	0	1	1	2	1	2	0	0	0	0					
