Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Тулунская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №1377	УИК №1378	УИК №1379	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1424	УИК №1425	УИК №1426									
1	Число избирателей, включенных в список избирателей	21034	487	186	273	1197	242	430	980	230	397	398	549	868	348	149	522	1009	126	167	593	48	133	800	85	379	395	157	808	543	616	246	144	477	1148	265	372	294	1068	841	537	505	395	328	930	369									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	20311	477	174	256	1149	225	419	959	220	383	378	525	843	330	144	490	969	129	167	569	53	128	768	83	362	381	150	791	533	604	235	139	459	1122	262	361	284	1032	804	523	479	383	312	907	350									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11208	312	74	113	650	136	165	535	97	236	158	338	517	226	102	330	532	81	103	306	21	75	394	45	160	235	103	323	276	336	141	82	271	548	159	151	192	516	527	309	300	197	193	480	163									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1517	23	17	43	86	21	63	55	16	32	117	9	36	9	8	29	48	3	22	31	6	4	10	0	59	4	1	144	98	30	17	0	29	91	15	68	11	88	6	21	24	16	11	39	57									
6	Число погашенных избирательных бюллетеней	7585	142	83	100	413	68	191	369	107	115	103	178	290	95	34	131	389	45	42	232	26	49	363	38	143	142	46	324	159	238	77	57	159	483	88	142	81	428	271	193	155	170	108	388	130									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1517	23	17	43	86	21	63	55	16	32	117	9	36	9	8	29	48	3	22	31	6	4	10	0	59	4	1	144	98	30	17	0	29	91	15	68	11	88	6	21	24	16	11	39	57									
8	Число бюллетеней в стационарных ящиках для голосования	11208	312	74	113	650	136	165	535	97	236	158	338	517	226	102	330	532	81	103	306	21	75	394	45	160	235	103	323	276	336	141	82	271	548	159	151	192	516	527	309	300	197	193	480	163									
9	Число недействительных избирательных бюллетеней	117	1	1	1	4	0	1	2	1	3	9	0	9	2	0	2	4	1	0	3	0	0	4	0	2	7	1	0	3	6	1	4	4	6	1	3	1	9	6	3	4	4	0	3	1									
10	Число действительных избирательных бюллетеней	12608	334	90	155	732	157	227	588	112	265	266	347	544	233	110	357	576	83	125	334	27	79	400	45	217	232	103	467	371	360	157	78	296	633	173	216	202	595	527	327	320	209	204	516	219									
11	Число полученных открепительных  удостоверений	645	30	5	5	25	5	15	25	5	10	10	15	30	10	5	15	20	10	10	15	5	5	20	5	20	10	5	25	25	20	10	10	20	25	10	10	10	30	30	15	10	15	10	25	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	393	20	0	0	16	0	15	22	1	10	7	3	18	0	5	3	15	10	10	6	5	4	16	5	5	6	2	25	25	16	4	2	4	25	10	5	6	8	16	8	1	8	5	20	1									
