Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Сретенская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800									
1	Число избирателей, включенных в список избирателей	17529	447	538	780	435	665	458	1031	364	432	1684	1953	1373	787	150	482	337	314	398	141	412	43	264	65	78	353	205	274	362	47	73	143	285	56	163	132	83	633	633	412	44									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	18775	460	610	840	390	765	500	975	370	540	1740	1860	1330	865	155	495	385	325	405	180	480	50	305	70	95	375	235	335	410	55	95	170	330	65	195	165	90	755	755	505	50									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	9764	181	302	349	205	390	237	586	181	232	866	1110	585	360	98	207	181	185	279	106	284	43	184	45	70	186	139	214	232	42	56	119	205	52	113	78	83	328	295	316	40									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1459	73	24	68	12	45	37	47	52	65	71	65	65	43	26	60	53	32	38	16	46	0	35	10	4	82	31	16	50	3	0	7	41	4	14	20	0	74	104	23	3									
6	Число погашенных избирательных бюллетеней	7552	206	284	423	173	330	226	342	137	243	803	685	680	462	31	228	151	108	88	58	150	7	86	15	21	107	65	105	128	10	39	44	84	9	68	67	7	353	356	166	7									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1459	73	24	68	12	45	37	47	52	65	71	65	65	43	26	60	53	32	38	16	46	0	35	10	4	82	31	16	50	3	0	7	41	4	14	20	0	74	104	23	3									
