Выборы Президента Российской Федерации																																																																											
Дата голосования: 04.03.2012																																																																											
																																																																											
Наименование Избирательной комиссии:    Барабинская  																																																																											
																																																																											
Сводная таблица итогов голосования																																																																											
																																																																											
	Число участковых избирательных комиссий	64																																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	64																																																																									
																																																																											
		Сумма	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106									
1	Число избирателей, включенных в список избирателей	36588	567	164	114	445	86	88	365	109	437	81	109	543	212	178	733	164	399	144	83	72	393	260	260	166	482	267	114	734	245	236	360	130	498	235	64	360	207	612	366	275	379	61	1237	2063	943	1730	1821	996	1053	1018	1062	1061	1009	1042	970	1052	952	970	901	944	941	1081	1040	905									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	34200	600	182	134	480	102	103	410	112	460	88	122	580	227	190	750	166	412	153	94	74	390	290	270	183	490	270	118	760	260	230	370	145	500	243	75	410	202	650	380	295	380	70	1000	1650	800	1500	1500	950	950	950	950	950	950	850	850	950	850	850	800	880	850	950	950	850									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20724	319	107	85	290	61	61	266	85	318	61	70	363	116	125	453	114	225	104	59	54	245	185	175	102	294	158	78	439	148	139	198	80	316	132	42	266	142	343	230	172	199	43	641	1167	458	972	1191	535	625	560	563	499	569	592	564	477	566	485	444	426	444	514	485	485									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1981	32	23	7	30	2	6	26	4	26	9	15	44	11	14	31	3	27	10	0	0	19	28	14	10	34	17	5	50	15	19	34	7	28	22	11	24	17	80	32	19	16	7	85	79	16	75	80	42	63	44	36	38	52	106	59	45	25	27	40	44	68	32	27	70									
6	Число погашенных избирательных бюллетеней	11495	249	52	42	160	39	36	118	23	116	18	37	173	100	51	266	49	160	39	35	20	126	77	81	71	162	95	35	271	97	72	138	58	156	89	22	120	43	227	118	104	165	20	274	404	326	453	229	373	262	346	351	413	329	152	227	428	259	338	316	410	338	404	438	295									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1981	32	23	7	30	2	6	26	4	26	9	15	44	11	14	31	3	27	10	0	0	19	28	14	10	34	17	5	50	15	19	34	7	28	22	11	24	17	80	32	19	16	7	85	79	16	75	80	42	63	44	36	38	52	106	59	45	25	27	40	44	68	32	27	70									
8	Число бюллетеней в стационарных ящиках для голосования	20723	319	107	85	290	61	61	266	85	318	61	70	363	116	125	453	114	225	104	59	54	245	185	175	102	294	158	78	439	148	139	198	80	316	132	42	266	142	343	230	172	199	43	641	1167	458	972	1191	535	625	560	563	499	569	592	564	477	566	485	444	425	444	514	485	485									
9	Число недействительных избирательных бюллетеней	238	3	0	0	2	0	1	5	1	6	0	1	5	0	1	8	0	0	0	0	0	1	4	2	0	3	1	1	2	0	2	0	0	1	0	0	5	0	8	6	0	1	0	6	10	6	16	7	5	4	10	9	6	4	9	9	1	9	10	6	4	6	14	12	5									
10	Число действительных избирательных бюллетеней	22466	348	130	92	318	63	66	287	88	338	70	84	402	127	138	476	117	252	114	59	54	263	209	187	112	325	174	82	487	163	156	232	87	343	154	53	285	159	415	256	191	214	50	720	1236	468	1031	1264	572	684	594	590	531	617	689	614	521	582	502	478	465	506	532	500	550									
11	Число полученных открепительных  удостоверений	1305	35	18	15	45	15	20	45	10	40	15	10	30	13	15	30	20	20	5	10	10	30	30	15	15	40	25	15	40	20	5	20	15	20	5	7	55	30	45	20	20	10	5	8	30	8	30	22	14	20	30	15	18	30	20	22	10	25	20	10	13	15	10	12	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1063	33	16	15	45	15	15	45	3	24	11	10	30	13	15	17	8	17	5	10	2	12	30	15	15	6	6	5	33	20	5	17	15	20	5	7	55	26	45	20	20	10	5	7	24	7	24	16	12	16	25	15	13	24	16	21	7	21	17	7	10	10	7	8	15									
13	Число избирателей, проголосовавших по открепительным удостоверениям	472	8	5	3	3	7	2	7	4	5	4	2	6	3	8	4	7	3	3	1	4	7	2	7	2	4	5	3	6	3	2	5	2	2	3	0	2	7	3	4	4	7	2	10	11	11	24	22	7	16	17	15	16	7	16	12	7	7	19	7	13	20	9	14	21									
14	Число неиспользованных открепительных удостоверений	242	2	2	0	0	0	5	0	7	16	4	0	0	0	0	13	12	3	0	0	8	18	0	0	0	34	19	10	7	0	0	3	0	0	0	0	0	4	0	0	0	0	0	1	6	1	6	6	2	4	5	0	5	6	4	1	3	4	3	3	3	5	3	4	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	35	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	3	2	1	0	1	3	2	1	2	2	1	1	2	0	1	1	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																											
19	Жириновский Владимир Вольфович	2429	25	8	10	26	7	5	25	10	33	4	11	37	12	24	31	19	20	8	4	4	21	2	23	7	39	26	3	44	10	4	38	9	20	13	6	27	20	68	39	20	33	10	121	122	67	134	113	57	57	58	62	74	54	62	57	60	72	70	77	58	54	74	49	72									
		10.70%	7.12%	6.15%	10.87%	8.13%	11.11%	7.46%	8.56%	11.24%	9.59%	5.71%	12.94%	9.09%	9.45%	17.27%	6.40%	16.24%	7.94%	7.02%	6.78%	7.41%	7.95%	0.94%	12.17%	6.25%	11.89%	14.86%	3.61%	8.99%	6.13%	2.53%	16.38%	10.34%	5.81%	8.44%	11.32%	9.31%	12.58%	16.08%	14.89%	10.47%	15.35%	20.00%	16.67%	9.79%	14.14%	12.80%	8.89%	9.88%	8.28%	9.60%	10.35%	13.78%	8.70%	8.88%	9.15%	11.49%	12.18%	13.67%	15.91%	12.37%	10.55%	13.55%	9.57%	12.97%									
20	Зюганов Геннадий Андреевич	4720	52	26	11	40	3	12	41	12	37	3	8	97	14	28	64	13	25	18	3	12	53	76	37	24	92	37	26	79	36	32	32	11	87	27	9	43	29	62	32	52	45	12	139	312	87	229	291	129	173	155	124	100	180	166	166	110	128	113	100	95	110	113	121	127									
		20.79%	14.81%	20.00%	11.96%	12.50%	4.76%	17.91%	14.04%	13.48%	10.76%	4.29%	9.41%	23.83%	11.02%	20.14%	13.22%	11.11%	9.92%	15.79%	5.08%	22.22%	20.08%	35.68%	19.58%	21.43%	28.05%	21.14%	31.33%	16.16%	22.09%	20.25%	13.79%	12.64%	25.29%	17.53%	16.98%	14.83%	18.24%	14.66%	12.21%	27.23%	20.93%	24.00%	19.15%	25.04%	18.35%	21.87%	22.90%	22.36%	25.15%	25.66%	20.70%	18.62%	28.99%	23.78%	26.65%	21.07%	21.66%	22.07%	20.66%	20.26%	21.48%	20.70%	23.63%	22.88%									
21	Миронов Сергей Михайлович	695	5	7	1	4	4	0	3	1	6	0	0	15	2	4	11	2	2	2	0	1	7	5	2	3	10	2	2	17	4	3	11	2	10	5	2	12	4	7	10	14	10	0	26	41	14	34	47	17	31	18	26	20	23	23	27	13	16	17	10	5	19	21	16	19									
		3.06%	1.42%	5.38%	1.09%	1.25%	6.35%	0.00%	1.03%	1.12%	1.74%	0.00%	0.00%	3.69%	1.57%	2.88%	2.27%	1.71%	0.79%	1.75%	0.00%	1.85%	2.65%	2.35%	1.06%	2.68%	3.05%	1.14%	2.41%	3.48%	2.45%	1.90%	4.74%	2.30%	2.91%	3.25%	3.77%	4.14%	2.52%	1.65%	3.82%	7.33%	4.65%	0.00%	3.58%	3.29%	2.95%	3.25%	3.70%	2.95%	4.51%	2.98%	4.34%	3.72%	3.70%	3.30%	4.33%	2.49%	2.71%	3.32%	2.07%	1.07%	3.71%	3.85%	3.13%	3.42%									
22	Прохоров Михаил Дмитриевич	1184	19	5	0	23	3	2	12	6	11	3	1	10	4	4	9	1	8	3	4	3	11	1	10	7	0	7	6	26	4	5	19	5	24	10	2	11	6	12	9	8	11	1	42	75	24	68	89	22	55	38	33	45	34	51	41	28	44	31	19	17	35	20	23	24									
		5.21%	5.41%	3.85%	0.00%	7.19%	4.76%	2.99%	4.11%	6.74%	3.20%	4.29%	1.18%	2.46%	3.15%	2.88%	1.86%	0.85%	3.17%	2.63%	6.78%	5.56%	4.17%	0.47%	5.29%	6.25%	0.00%	4.00%	7.23%	5.32%	2.45%	3.16%	8.19%	5.75%	6.98%	6.49%	3.77%	3.79%	3.77%	2.84%	3.44%	4.19%	5.12%	2.00%	5.79%	6.02%	5.06%	6.49%	7.00%	3.81%	7.99%	6.29%	5.51%	8.38%	5.48%	7.31%	6.58%	5.36%	7.45%	6.05%	3.93%	3.62%	6.84%	3.66%	4.49%	4.32%									
23	Путин Владимир Владимирович	13438	247	84	70	225	46	47	206	59	251	60	64	243	95	78	361	82	197	83	48	34	171	125	115	71	184	102	45	321	109	112	132	60	202	99	34	192	100	266	166	97	115	27	392	686	276	566	724	347	368	325	345	292	326	387	323	310	322	271	272	290	288	304	291	308									
		59.19%	70.37%	64.62%	76.09%	70.31%	73.02%	70.15%	70.55%	66.29%	72.97%	85.71%	75.29%	59.71%	74.80%	56.12%	74.59%	70.09%	78.17%	72.81%	81.36%	62.96%	64.77%	58.69%	60.85%	63.39%	56.10%	58.29%	54.22%	65.64%	66.87%	70.89%	56.90%	68.97%	58.72%	64.29%	64.15%	66.21%	62.89%	62.88%	63.36%	50.79%	53.49%	54.00%	53.99%	55.06%	58.23%	54.06%	56.96%	60.14%	53.49%	53.81%	57.60%	54.38%	52.50%	55.44%	51.85%	59.39%	54.48%	52.93%	56.20%	61.83%	56.25%	55.68%	56.84%	55.50%									
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
