Выборы Президента Российской Федерации																																																																								
Дата голосования: 18.03.2018																																																																								
																																																																								
Наименование Избирательной комиссии:    Барабинская																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	61																																																																						
																																																																								
		Сумма	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106									
1	"Число избирателей, включенных в список избирателей"	34452	1047	2090	973	1697	1720	1005	1004	1004	918	998	949	913	936	988	921	903	908	812	896	1031	1034	898	572	351	258	369	485	162	138	349	252	250	153	347	171	433	200	106	695	231	222	319	119	487	209	717	150	365	121	77	537	155	107	438	85	89	380	100	413	86	109									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33335	1000	2000	950	1700	1700	1000	1000	1000	900	950	900	800	900	1000	900	850	900	750	850	1000	1000	900	500	300	250	350	500	170	150	350	250	250	150	350	170	450	200	100	700	200	200	300	120	460	200	700	100	350	110	70	550	140	100	400	80	80	350	100	400	85	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	19318	527	1166	463	958	1059	522	564	552	501	473	547	474	554	505	555	391	423	345	457	476	503	471	361	220	149	196	318	114	85	247	158	177	121	235	132	320	145	66	409	131	109	172	87	281	140	381	93	241	100	50	337	103	66	231	47	50	253	69	293	68	77									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1635	37	83	20	65	100	31	54	38	13	21	31	102	60	35	18	25	28	27	58	27	36	24	58	25	9	11	38	5	10	26	19	7	12	24	12	27	11	3	36	10	25	14	8	48	16	69	6	18	6	2	27	20	6	28	2	6	14	5	21	6	12									
6	Число погашенных избирательных бюллетеней	12382	436	751	467	677	541	447	382	410	386	456	322	224	286	460	327	434	449	378	335	497	461	405	81	55	92	143	144	51	55	77	73	66	17	91	26	103	44	31	255	59	66	114	25	131	44	250	1	91	4	18	186	17	28	141	31	24	83	26	86	11	11									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1635	37	83	20	65	100	31	54	38	13	21	31	102	60	35	18	25	28	27	58	27	36	24	58	25	9	11	38	5	10	26	19	7	12	24	12	27	11	3	36	10	25	14	8	48	16	69	6	18	6	2	27	20	6	28	2	6	14	5	21	6	12									
8	Число бюллетеней в стационарных ящиках для голосования	19318	527	1166	463	958	1059	522	564	552	501	473	547	474	554	505	555	391	423	345	457	476	503	471	361	220	149	196	318	114	85	247	158	177	121	235	132	320	145	66	409	131	109	172	87	281	140	381	93	241	100	50	337	103	66	231	47	50	253	69	293	68	77									
9	Число недействительных избирательных бюллетеней	292	13	16	5	18	20	11	5	10	8	8	11	5	13	2	13	7	5	4	7	10	6	5	7	1	4	3	3	2	0	5	0	2	0	1	0	7	1	0	9	1	0	7	0	2	1	6	2	4	2	0	4	2	1	6	0	0	3	0	2	0	2									
10	Число действительных избирательных бюллетеней	20661	551	1233	478	1005	1139	542	613	580	506	486	567	571	601	538	560	409	446	368	508	493	533	490	412	244	154	204	353	117	95	268	177	182	133	258	144	340	155	69	436	140	134	179	95	327	155	444	97	255	104	52	360	121	71	253	49	56	264	74	312	74	87									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
13	Бабурин Сергей Николаевич	116	5	4	1	7	10	3	3	2	1	3	4	3	2	2	1	3	3	3	2	5	4	7	2	0	0	3	1	0	0	2	0	0	0	1	0	6	0	0	1	0	0	0	0	6	4	4	1	0	0	0	1	2	0	1	0	0	2	0	1	0	0									
		0.55%	0.89%	0.32%	0.21%	0.68%	0.86%	0.54%	0.49%	0.34%	0.19%	0.61%	0.69%	0.52%	0.33%	0.37%	0.17%	0.72%	0.67%	0.81%	0.39%	0.99%	0.74%	1.41%	0.48%	0.00%	0.00%	1.45%	0.28%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.39%	0.00%	1.73%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	1.82%	2.56%	0.89%	1.01%	0.00%	0.00%	0.00%	0.27%	1.63%	0.00%	0.39%	0.00%	0.00%	0.75%	0.00%	0.32%	0.00%	0.00%									
14	Грудинин Павел Николаевич	4221	140	328	135	240	228	142	130	137	111	111	133	122	122	135	110	104	119	84	104	112	123	122	73	21	28	38	65	13	18	39	48	37	23	39	18	78	37	46	76	28	11	18	5	52	23	60	10	16	16	1	36	28	2	26	7	10	29	13	35	3	3									
		20.15%	24.82%	26.26%	27.95%	23.46%	19.67%	25.68%	21.04%	23.22%	21.60%	22.47%	23.01%	21.18%	19.87%	25.00%	19.20%	25.00%	26.39%	22.58%	20.19%	22.27%	22.82%	24.65%	17.42%	8.57%	17.72%	18.36%	18.26%	10.92%	18.95%	14.29%	27.12%	20.11%	17.29%	15.06%	12.50%	22.48%	23.72%	66.67%	17.08%	19.86%	8.21%	9.68%	5.26%	15.81%	14.74%	13.33%	10.10%	6.18%	15.09%	1.92%	9.89%	22.76%	2.78%	10.04%	14.29%	17.86%	10.86%	17.57%	11.15%	4.05%	3.37%									
15	Жириновский Владимир Вольфович	2012	78	93	48	84	72	47	40	71	38	43	66	36	51	43	48	43	75	39	51	57	61	61	42	29	15	28	28	16	15	30	9	12	12	28	15	35	13	3	40	14	8	27	8	28	7	59	9	26	6	10	44	10	4	36	9	6	25	4	35	11	11									
