Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Барабинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84					
1	"Число избирателей, включенных в списки избирателей"	11184	528	161	110	416	95	80	356	89	409	92	113	508	199	181	671	139	399	160	82	67	366	278	254	141	426	232	100	643	252	241	309	134	417	232	74	363	177	613	380	270	349	78					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11935	540	170	120	470	115	90	400	95	430	90	120	560	210	190	700	150	420	160	90	80	390	290	270	165	460	260	110	700	270	260	390	150	440	230	80	370	190	600	390	280	360	80					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	9230	455	137	110	330	86	80	314	84	346	79	86	419	163	149	510	121	347	143	78	67	303	237	210	120	347	182	95	507	184	215	213	115	353	179	62	291	152	435	328	232	295	71					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	970	24	14	0	44	9	0	37	3	51	11	25	48	12	18	58	7	21	6	0	0	27	14	10	14	36	23	0	60	24	7	67	6	33	13	6	37	15	129	13	15	27	6					
6	Число погашенных избирательных бюллетеней	1735	61	19	10	96	20	10	49	8	33	0	9	93	35	23	132	22	52	11	12	13	60	39	50	31	77	55	15	133	62	38	110	29	54	38	12	42	23	36	49	33	38	3					
7	Число избирательных бюллетеней в переносных ящиках для голосования	969	24	14	0	44	9	0	37	3	51	11	25	48	12	18	58	7	21	6	0	0	27	14	10	14	36	23	0	60	24	7	67	6	33	13	5	37	15	129	13	15	27	6					
8	Число бюллетеней в стационарных ящиках для голосования	9230	455	137	110	330	86	80	314	84	346	79	86	419	163	149	510	121	347	143	78	67	303	237	210	120	347	182	95	507	184	215	213	115	353	179	62	291	152	435	328	232	295	71					
9	Число недействительных избирательных бюллетеней	83	2	1	1	4	0	0	2	2	5	0	0	4	1	1	12	0	1	2	0	1	3	1	1	1	3	5	0	15	1	0	3	0	4	0	0	4	0	0	3	0	0	0					
10	Число действительных избирательных бюллетеней	10116	477	150	109	370	95	80	349	85	392	90	111	463	174	166	556	128	367	147	78	66	327	250	219	133	380	200	95	552	207	222	277	121	382	192	67	324	167	564	338	247	322	77					
11	Число полученных открепительных  удостоверений	958	20	10	5	50	20	15	40	25	40	10	10	54	15	10	40	15	30	10	10	12	20	10	20	20	45	22	10	90	24	25	76	30	35	5	7	20	8	15	10	10	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	867	20	8	5	50	20	8	31	3	24	3	4	54	15	10	40	15	30	10	10	12	20	10	17	20	45	21	10	90	24	25	76	22	33	5	7	16	8	15	10	10	10	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	82	2	2	1	2	3	2	5	1	5	2	1	1	1	2	0	0	7	1	0	2	1	1	1	0	10	4	0	4	2	4	1	0	2	1	1	1	0	3	2	3	0	1					
14	Число неиспользованных открепительных удостоверений	91	0	2	0	0	0	7	9	22	16	7	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	8	2	0	0	4	0	0	0	0	0	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	30	1	1	0	2	0	0	1	0	0	0	2	2	0	0	2	1	0	0	1	0	2	0	0	0	3	0	1	6	0	0	0	0	2	1	0	0	1	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	82	3	2	0	6	1	0	2	1	2	0	0	4	0	2	13	0	4	3	0	1	1	2	0	1	2	1	1	5	0	0	2	0	5	1	0	1	0	8	4	1	3	0					
		0.80%	0.63%	1.32%	0.00%	1.60%	1.05%	0.00%	0.57%	1.15%	0.50%	0.00%	0.00%	0.86%	0.00%	1.20%	2.29%	0.00%	1.09%	2.01%	0.00%	1.49%	0.30%	0.80%	0.00%	0.75%	0.52%	0.49%	1.05%	0.88%	0.00%	0.00%	0.71%	0.00%	1.30%	0.52%	0.00%	0.30%	0.00%	1.42%	1.17%	0.40%	0.93%	0.00%					
19	Жириновский Владимир Вольфович	1190	42	12	14	54	14	15	32	21	61	8	30	30	14	40	61	10	48	25	23	13	45	4	19	10	35	34	5	59	19	19	46	14	37	23	22	34	20	63	50	24	34	7					
		11.67%	8.77%	7.95%	12.73%	14.44%	14.74%	18.75%	9.12%	24.14%	15.37%	8.89%	27.03%	6.42%	8.00%	23.95%	10.74%	7.81%	13.04%	16.78%	29.49%	19.40%	13.64%	1.59%	8.64%	7.46%	9.14%	16.59%	5.26%	10.41%	9.13%	8.56%	16.43%	11.57%	9.59%	11.98%	32.84%	10.37%	11.98%	11.17%	14.66%	9.72%	10.56%	9.09%					
20	Зюганов Геннадий Андреевич	2235	81	37	14	75	21	9	95	12	47	8	12	133	40	39	98	16	42	18	10	13	116	105	66	45	113	54	11	172	57	35	49	28	128	51	15	58	28	105	18	80	68	13					
		21.91%	16.91%	24.50%	12.73%	20.05%	22.11%	11.25%	27.07%	13.79%	11.84%	8.89%	10.81%	28.48%	22.86%	23.35%	17.25%	12.50%	11.41%	12.08%	12.82%	19.40%	35.15%	41.83%	30.00%	33.58%	29.50%	26.34%	11.58%	30.34%	27.40%	15.77%	17.50%	23.14%	33.16%	26.56%	22.39%	17.68%	16.77%	18.62%	5.28%	32.39%	21.12%	16.88%					
21	Медведев Дмитрий Анатольевич	6609	351	99	81	235	59	56	220	51	282	74	69	296	120	85	384	102	273	101	45	39	165	139	134	77	230	111	78	316	131	168	180	79	212	117	30	231	119	388	266	142	217	57					
