Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Архангельск, Соломбальская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128									
1	Число избирателей, включенных в список избирателей	68622	2562	732	2399	1426	1685	2584	1318	1124	1373	1287	1466	344	231	1912	2221	2572	2425	2194	2252	2164	2465	1396	108	2386	2237	1484	2629	2687	2355	2119	1143	2185	1154	1282	2321	1573	1801	1503	1348	175									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	60190	2300	600	2100	1300	1500	2300	1100	1000	1200	1100	1300	300	200	1700	1900	2300	2100	1900	2000	1900	2200	1200	110	2100	2000	1300	2300	2400	2100	1800	1000	1900	1000	1100	2000	1300	1600	1300	1200	180									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	36427	1415	344	1269	574	638	1363	684	463	552	554	549	116	84	902	1181	1479	1374	1174	1173	1127	1215	807	105	1406	1384	703	1558	1709	1469	1234	525	1280	571	788	1231	935	1030	687	655	120									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	977	27	8	31	12	92	44	19	27	45	52	34	8	5	23	12	6	17	24	21	32	16	38	0	5	22	11	16	35	49	29	15	23	12	13	38	7	12	12	30	55									
6	Число погашенных избирательных бюллетеней	22786	858	248	800	714	770	893	397	510	603	494	717	176	111	775	707	815	709	702	806	741	969	355	5	689	594	586	726	656	582	537	460	597	417	299	731	358	558	601	515	5									
