Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Корсаковская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №743	УИК №744	УИК №746	УИК №747	УИК №748	УИК №749	УИК №751	УИК №752	УИК №753	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760									
1	Число избирателей, включенных в список избирателей	33407	526	253	1296	344	96	663	452	862	988	343	141	591	1810	400	1313	1111	2719	1809	2182	1516	2351	2007	2325	2784	1822	2476	21	21	19	17	14	24	23	21	8	6	6	6	14	27									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	29247	532	265	1330	267	85	663	467	793	906	328	148	503	1537	282	1140	955	2255	1566	1857	1252	2043	1738	1977	2412	1580	2139	21	21	19	17	14	24	23	21	8	6	6	6	14	27									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	19300	294	93	679	165	65	368	244	605	621	215	73	325	1022	226	771	681	1559	1026	1327	914	1391	1189	1308	1474	989	1452	21	21	19	17	12	24	23	20	8	6	6	6	14	27									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	798	19	18	26	82	10	49	9	13	28	16	17	10	17	5	26	42	146	42	27	15	39	31	28	30	25	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	9149	219	154	625	20	10	246	214	175	257	97	58	168	498	51	343	232	550	498	503	323	613	518	641	908	566	659	0	0	0	0	2	0	0	1	0	0	0	0	0	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	798	19	18	26	82	10	49	9	13	28	16	17	10	17	5	26	42	146	42	27	15	39	31	28	30	25	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
