Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №16																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806									
1	Число избирателей, включенных в список избирателей	90243	982	1917	1955	1720	1983	1708	1946	1915	1287	2031	1470	1734	2107	1693	1369	2117	1501	2768	1537	1888	1317	1623	1003	1419	2045	1184	2504	1666	1535	2062	1431	2016	1883	2320	1689	1900	1685	2064	2962	1634	2330	2152	2134	1611	2811	1858	2107	698	2972									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	71750	700	1500	1700	1200	1500	1500	1500	1500	1000	1600	1200	1300	1800	1300	1000	1600	1100	2200	1200	1500	1000	1500	800	1100	1700	800	2000	1300	1200	1600	1100	1500	1500	1800	1300	1500	1300	1700	2500	1200	1700	1700	1600	1300	2200	1500	1700	800	2950									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	51939	569	1235	1572	997	1120	963	1033	1130	747	1090	793	1037	1215	1010	821	1116	836	1596	838	1188	711	901	615	796	1011	743	1363	940	865	1096	722	1121	1052	1382	952	993	970	1134	1673	932	1250	1148	1167	897	1499	1120	1259	130	2591									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3106	18	22	23	44	255	8	274	63	12	45	20	72	67	44	28	16	67	41	17	28	136	55	16	38	110	20	66	28	18	21	20	17	8	23	19	41	28	36	220	26	26	24	53	32	252	26	21	562	0									
6	Число погашенных избирательных бюллетеней	16705	113	243	105	159	125	529	193	307	241	465	387	191	518	246	151	468	197	563	345	284	153	544	169	266	579	37	571	332	317	483	358	362	440	395	329	466	302	530	607	242	424	528	380	371	449	354	420	108	359									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3103	18	22	23	44	255	8	274	63	12	45	20	72	66	44	28	16	67	41	17	28	136	55	16	38	110	20	66	28	18	21	20	17	8	23	19	41	28	36	218	26	26	24	53	32	252	26	21	562	0									
8	Число бюллетеней в стационарных ящиках для голосования	51805	569	1234	1570	997	1117	954	1030	1130	747	1089	791	1037	1215	1009	821	1113	836	1592	834	1160	710	897	615	796	1009	741	1361	939	863	1096	722	1119	1052	1377	950	992	970	1132	1670	930	1248	1148	1161	894	1471	1118	1258	130	2591									
9	Число недействительных избирательных бюллетеней	972	26	19	31	24	31	14	21	0	9	21	13	26	26	15	16	25	6	24	24	20	20	8	19	20	22	15	26	26	16	30	10	25	17	19	22	44	26	23	11	14	24	21	26	15	27	25	20	10	0									
10	Число действительных избирательных бюллетеней	53936	561	1237	1562	1017	1341	948	1283	1193	750	1113	798	1083	1255	1038	833	1104	897	1609	827	1168	826	944	612	814	1097	746	1401	941	865	1087	732	1111	1043	1381	947	989	972	1145	1877	942	1250	1151	1188	911	1696	1119	1259	682	2591									
11	Число полученных открепительных  удостоверений	1850	20	90	167	25	33	35	26	40	19	35	25	51	60	30	35	35	35	40	35	41	20	25	20	22	35	40	48	45	30	45	30	30	35	35	30	40	31	40	50	35	41	40	35	36	40	52	43	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1819	20	90	167	25	33	35	26	40	19	35	25	51	58	29	34	34	35	40	35	41	20	25	19	21	34	40	45	43	21	41	30	30	35	35	29	40	31	40	50	35	41	40	34	36	40	49	43	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2313	54	63	69	93	19	33	54	29	35	27	25	30	51	51	43	39	37	48	22	54	58	44	53	53	94	81	51	44	15	56	25	43	48	56	55	24	44	44	55	142	25	30	77	23	42	55	73	27	0									
14	Число неиспользованных открепительных удостоверений	30	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	1	1	1	0	3	2	9	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	150	1	2	4	4	4	1	3	2	0	5	3	3	1	5	2	3	3	6	4	3	2	3	1	0	2	3	8	5	3	4	3	3	7	4	1	7	1	7	3	4	3	2	2	0	4	5	4	0	0									
16	Число утраченных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
