Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Себежская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609					
1	"Число избирателей, внесенных в список избирателей"	16542	1855	683	581	605	1194	663	738	696	274	1102	336	121	244	178	326	422	163	279	212	444	329	215	1271	925	898	513	260	215	417	285	98					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14900	1672	610	493	535	1050	596	669	642	267	964	302	111	220	150	293	377	150	254	189	402	289	194	1146	833	818	464	222	266	376	261	85					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7758	925	347	299	295	509	294	279	286	92	681	165	46	100	75	127	122	58	139	94	174	143	97	694	396	422	255	128	163	200	114	39					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1519	26	18	12	23	22	6	102	73	55	55	44	26	38	37	58	101	50	44	40	49	65	34	36	103	69	47	67	52	82	57	28					
6	Число погашенных избирательных бюллетеней	5623	721	245	182	217	519	296	288	283	120	228	93	39	82	38	108	154	42	71	55	179	81	63	416	334	327	162	27	51	94	90	18					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1518	26	18	12	23	22	6	102	73	55	54	44	26	38	37	58	101	50	44	40	49	65	34	36	103	69	47	67	52	82	57	28					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7731	899	347	299	295	509	294	279	286	92	680	165	46	100	75	127	122	58	139	94	174	143	97	694	396	422	255	128	163	200	114	39					
9	Число недействительных избирательных бюллетеней	168	25	9	5	7	13	8	1	7	2	13	2	3	1	2	4	9	0	3	0	5	1	2	12	10	12	2	3	0	5	2	0					
10	Число действительных избирательных бюллетеней	9081	900	356	306	311	518	292	380	352	145	721	207	69	137	110	181	214	108	180	134	218	207	129	718	489	479	300	192	215	277	169	67					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	393	33	15	15	10	10	10	15	15	15	25	7	6	15	5	10	10	5	15	5	7	10	5	40	25	15	10	5	5	15	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	86	10	2	3	3	1	0	3	5	0	16	4	0	2	0	0	0	2	2	0	1	1	1	12	2	5	3	5	0	2	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	89	18	7	5	3	11	2	1	2	2	7	1	0	0	0	1	2	0	1	0	1	1	0	10	3	1	1	2	3	2	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	307	23	13	12	7	9	10	12	10	15	9	3	6	13	5	10	10	3	13	5	6	9	4	28	23	10	7	0	5	13	9	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	2	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1656	186	55	54	63	84	62	80	67	35	165	31	12	59	34	35	28	25	19	16	28	23	24	91	67	77	61	28	43	61	35	8					
		17.90%	20.11%	15.07%	17.36%	19.81%	15.82%	20.67%	20.99%	18.66%	23.81%	22.48%	14.83%	16.67%	42.75%	30.36%	18.92%	12.56%	23.15%	10.38%	11.94%	12.56%	11.06%	18.32%	12.47%	13.43%	15.68%	20.20%	14.36%	20.00%	21.63%	20.47%	11.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1609	151	63	36	54	92	53	91	51	19	117	35	23	11	15	29	36	19	38	30	42	36	26	134	102	91	54	27	39	52	31	12					
		17.40%	16.32%	17.26%	11.58%	16.98%	17.33%	17.67%	23.88%	14.21%	12.93%	15.94%	16.75%	31.94%	7.97%	13.39%	15.68%	16.14%	17.59%	20.77%	22.39%	18.83%	17.31%	19.85%	18.36%	20.44%	18.53%	17.88%	13.85%	18.14%	18.44%	18.13%	17.91%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	66	9	2	4	0	3	1	3	5	0	5	2	0	1	1	1	2	1	1	1	2	0	0	7	2	2	2	1	2	2	2	2					
		0.71%	0.97%	0.55%	1.29%	0.00%	0.56%	0.33%	0.79%	1.39%	0.00%	0.68%	0.96%	0.00%	0.72%	0.89%	0.54%	0.90%	0.93%	0.55%	0.75%	0.90%	0.00%	0.00%	0.96%	0.40%	0.41%	0.66%	0.51%	0.93%	0.71%	1.17%	2.99%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2362	248	101	88	84	148	67	74	105	28	158	62	11	24	19	50	46	19	45	17	46	66	23	257	173	152	71	27	42	61	47	3					
		25.54%	26.81%	27.67%	28.30%	26.42%	27.87%	22.33%	19.42%	29.25%	19.05%	21.53%	29.67%	15.28%	17.39%	16.96%	27.03%	20.63%	17.59%	24.59%	12.69%	20.63%	31.73%	17.56%	35.21%	34.67%	30.96%	23.51%	13.85%	19.53%	21.63%	27.49%	4.48%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	402	54	27	16	12	27	12	18	17	6	23	5	1	1	4	7	5	4	0	2	20	6	2	34	19	26	19	4	21	6	2	2					
		4.35%	5.84%	7.40%	5.14%	3.77%	5.08%	4.00%	4.72%	4.74%	4.08%	3.13%	2.39%	1.39%	0.72%	3.57%	3.78%	2.24%	3.70%	0.00%	1.49%	8.97%	2.88%	1.53%	4.66%	3.81%	5.30%	6.29%	2.05%	9.77%	2.13%	1.17%	2.99%					
