Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Воротынская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №521	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №585									
1	Число избирателей, включенных в список избирателей	14312	707	1077	820	824	1290	578	882	142	140	405	188	89	114	58	315	337	366	395	184	69	116	150	872	313	232	353	315	321	582	456	183	898	494	47									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	13770	600	1000	800	800	1200	550	800	130	120	400	200	80	100	70	300	300	400	400	200	70	90	130	900	250	180	350	300	300	600	450	200	900	550	50									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	8401	346	772	503	493	769	371	469	105	96	270	102	58	63	42	135	187	260	259	102	34	21	93	497	152	120	187	176	185	362	268	104	538	228	34									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1615	144	42	30	17	79	40	106	10	22	46	24	19	20	7	66	85	38	12	41	12	69	29	80	75	23	49	46	43	93	43	42	61	94	8									
6	Число погашенных избирательных бюллетеней	3753	110	186	267	290	352	138	225	15	2	84	74	3	17	21	99	28	102	129	57	24	0	8	323	23	37	114	78	72	145	139	54	301	228	8									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1615	144	42	30	17	79	40	106	10	22	46	24	19	20	7	66	85	38	12	41	12	69	29	80	75	23	49	46	43	93	43	42	61	94	8									
8	Число бюллетеней в стационарных ящиках для голосования	8401	346	772	503	493	769	371	469	105	96	270	102	58	63	42	135	187	260	259	102	34	21	93	497	152	120	187	176	185	362	268	104	538	228	34									
9	Число недействительных избирательных бюллетеней	83	2	7	4	6	12	7	2	2	0	2	0	0	1	0	0	0	6	2	2	1	0	0	6	1	0	1	2	1	4	3	1	6	2	0									
