Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Валдайская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105					
1	"Число избирателей, внесенных в список"	23431	1972	1638	1870	1149	1656	1073	1115	1203	747	1108	125	189	1126	241	865	455	228	197	305	237	200	453	93	145	858	487	286	1585	591	1096	138					
2	Число полученных избирательных бюллетеней	22927	1900	1600	1800	1140	1600	1050	1100	1200	700	1130	122	178	1100	230	800	440	230	172	300	230	194	450	96	135	840	470	280	1600	600	1080	160					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	12605	923	933	929	590	918	608	566	607	321	411	90	123	595	144	469	230	86	137	235	124	85	303	63	128	513	325	178	801	360	681	129					
5	"Число избирательных бюллетеней, выданных вне помещения"	755	3	10	15	10	14	21	24	20	16	34	7	35	59	19	18	42	84	15	10	51	73	30	13	0	28	35	18	49	2	0	0					
6	Число погашенных избирательных бюллетеней	9567	974	657	856	540	668	421	510	573	363	685	25	20	446	67	313	168	60	20	55	55	36	117	20	7	299	110	84	750	238	399	31					
7	Число избирательных бюллетеней в переносных ящиках	755	3	10	15	10	14	21	24	20	16	34	7	35	59	19	18	42	84	15	10	51	73	30	13	0	28	35	18	49	2	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	12605	923	933	929	590	918	608	566	607	321	411	90	123	595	144	469	230	86	137	235	124	85	303	63	128	513	325	178	801	360	681	129					
9	Число недействительных избирательных бюллетеней	90	5	2	12	6	3	3	5	4	3	2	0	1	4	0	9	3	1	2	0	1	0	3	0	1	5	3	0	10	0	2	0					
10	Число действительных избирательных бюллетеней	13270	921	941	932	594	929	626	585	623	334	443	97	157	650	163	478	269	169	150	245	174	158	330	76	127	536	357	196	840	362	679	129					
11	Число полученных открепительных  удостоверений	360	15	15	15	15	15	15	15	15	15	15	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	Число выданных открепительных удостоверений	127	10	8	10	5	4	8	5	4	2	2	0	0	8	0	0	2	1	0	4	4	0	6	2	0	7	6	0	9	4	9	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	151	4	2	4	3	4	1	7	3	0	2	1	4	4	5	44	6	1	0	0	4	1	1	4	2	25	4	3	3	2	6	1					
14	Число неиспользованных открепительных удостоверений	233	5	7	5	10	11	7	10	11	13	13	10	10	2	10	10	8	9	10	6	6	10	4	8	10	3	4	10	1	6	1	3					
