Выборы Президента Российской Федерации																																																																								
Дата голосования: 18.03.2018																																																																								
																																																																								
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №24																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	61																																																																						
																																																																								
		Сумма	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605									
1	"Число избирателей, включенных в список избирателей"	117027	2090	1910	1702	1590	1376	1392	1611	1688	1891	1756	2103	1963	2061	1860	1755	1668	1757	1560	1507	1641	1645	1298	1496	1493	2133	1672	1776	2220	1980	1560	1590	2246	3033	2293	1979	1862	1657	1455	1987	2031	1899	2793	2429	2641	2030	2179	2034	2053	2117	2018	2057	2329	2539	2004	2184	2102	1887	2551	2460	2275	159									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	98900	2000	1500	1500	1300	1100	1400	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1100	1200	1400	1500	1500	1500	2000	1500	1500	1200	2000	2000	2000	1500	1500	1500	1200	1500	2000	1500	2000	2000	2000	2000	2000	2000	1500	2000	2000	2000	2000	2000	1500	2000	1500	1500	2000	2000	2000	500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	70164	1292	1391	1042	868	815	930	977	962	975	1015	1153	1056	1216	1218	913	1132	945	844	985	926	1006	831	923	1033	1159	1014	1062	1234	1157	938	893	1289	1811	1350	1248	1009	895	770	1087	1039	974	1645	1475	1651	1255	1329	1315	1157	1239	1200	1452	1528	1883	1167	1437	1244	1257	1570	1349	1599	35									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1997	75	16	12	47	13	25	31	35	22	19	34	28	37	18	29	51	25	14	61	46	22	19	22	49	26	34	37	39	71	28	23	77	22	51	26	22	22	20	25	12	4	23	125	21	21	21	43	21	29	34	68	17	24	30	26	16	13	34	22	34	86									
6	Число погашенных избирательных бюллетеней	26739	633	93	446	385	272	445	492	503	503	466	313	416	247	264	558	317	530	642	454	528	472	250	255	318	315	452	401	727	272	534	284	634	167	599	226	469	583	410	388	949	522	332	400	328	724	650	642	322	732	766	480	455	93	303	537	240	230	396	629	367	379									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1996	75	16	12	46	13	25	31	35	22	19	34	28	37	18	29	51	25	14	61	46	22	19	22	49	26	34	37	39	71	28	23	77	22	51	26	22	22	20	25	12	4	23	125	21	21	21	43	21	29	34	68	17	24	30	26	16	13	34	22	34	86									
8	Число бюллетеней в стационарных ящиках для голосования	69316	1291	1391	1022	853	814	930	974	958	975	1010	1146	1054	1210	1164	913	1031	939	843	985	926	1005	829	922	1032	1156	1010	1062	1233	1157	935	893	1288	1807	1274	1248	1006	895	769	1087	1036	969	1522	1471	1527	1236	1329	1315	1155	1235	1184	1452	1526	1845	1167	1437	1241	1217	1570	1326	1485	34									
9	Число недействительных избирательных бюллетеней	832	23	20	10	6	13	27	14	14	9	14	25	15	18	10	14	8	18	10	3	8	13	7	11	7	24	10	14	15	0	18	13	15	16	7	11	8	12	10	10	11	20	17	19	16	17	14	13	11	11	11	25	10	22	12	11	10	20	24	19	17	2									
10	Число действительных избирательных бюллетеней	70480	1343	1387	1024	893	814	928	991	979	988	1015	1155	1067	1229	1172	928	1074	946	847	1043	964	1014	841	933	1074	1158	1034	1085	1257	1228	945	903	1350	1813	1318	1263	1020	905	779	1102	1037	953	1528	1577	1532	1240	1336	1345	1165	1253	1207	1495	1533	1847	1185	1452	1247	1210	1580	1329	1502	118									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
13	Бабурин Сергей Николаевич	606	7	3	11	10	8	9	9	11	5	9	11	13	16	6	9	8	11	5	3	6	10	9	12	2	8	7	11	12	17	2	7	13	18	13	21	6	12	4	9	6	7	7	13	14	18	13	13	8	15	5	13	12	10	9	28	6	8	9	10	18	1									
		0.85%	0.51%	0.21%	1.06%	1.11%	0.97%	0.94%	0.90%	1.11%	0.50%	0.87%	0.93%	1.20%	1.28%	0.51%	0.96%	0.74%	1.14%	0.58%	0.29%	0.62%	0.97%	1.06%	1.27%	0.19%	0.68%	0.67%	1.00%	0.94%	1.38%	0.21%	0.76%	0.95%	0.98%	0.98%	1.65%	0.58%	1.31%	0.51%	0.81%	0.57%	0.72%	0.45%	0.81%	0.90%	1.43%	0.96%	0.96%	0.68%	1.19%	0.41%	0.86%	0.78%	0.54%	0.75%	1.91%	0.48%	0.65%	0.56%	0.74%	1.18%	0.83%									
14	Грудинин Павел Николаевич	6616	130	134	101	73	69	134	117	96	131	106	93	97	140	105	87	130	75	84	96	65	100	99	105	77	104	79	96	89	80	85	55	130	188	140	136	108	73	63	104	94	87	143	140	128	89	133	116	138	136	115	109	138	162	118	106	133	116	169	123	139	10									
		9.28%	9.52%	9.52%	9.77%	8.12%	8.34%	14.03%	11.64%	9.67%	13.14%	10.30%	7.88%	8.96%	11.23%	8.88%	9.24%	12.01%	7.78%	9.80%	9.18%	6.69%	9.74%	11.67%	11.12%	7.12%	8.80%	7.57%	8.74%	6.99%	6.51%	8.83%	6.00%	9.52%	10.28%	10.57%	10.68%	10.51%	7.96%	7.98%	9.35%	8.97%	8.94%	9.26%	8.77%	8.27%	7.08%	9.85%	8.54%	11.73%	10.76%	9.44%	7.17%	8.94%	8.67%	9.86%	7.25%	10.58%	9.43%	10.54%	9.12%	9.15%	8.33%									
