Выборы Президента Российской Федерации																																																																											
Дата голосования: 04.03.2012																																																																											
																																																																											
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №24																																																																											
																																																																											
Сводная таблица итогов голосования																																																																											
																																																																											
	Число участковых избирательных комиссий	64																																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	64																																																																									
																																																																											
		Сумма	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984									
1	Число избирателей, включенных в список избирателей	137181	2089	2355	2628	2043	2081	2170	2628	3007	2739	2074	2014	2248	1727	1724	2032	2081	1961	1842	1794	1688	1801	1815	2370	2641	1793	1772	2165	2443	2208	1883	1814	2268	1538	2270	1935	1153	2154	2389	2193	2599	2829	2358	2273	2328	2373	2305	2703	2805	2907	2538	3006	3269	2900	2642	2614	2585	410	2043	1287	990	1548	1547	1643	1149									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	101200	1400	1600	1850	1300	1400	1350	1750	1900	1750	1500	1400	1700	1250	1350	1500	1550	1400	1350	1350	1300	1400	1400	1750	1900	1300	1300	1600	1600	1600	1400	1400	1700	1200	1500	1400	800	1550	1550	1400	1950	1900	1750	1600	1850	1650	1750	2000	2200	2200	1850	2000	2000	2200	1850	2000	2050	450	2050	1300	1000	1550	1550	1650	1150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	79428	1116	1224	1374	1167	1340	1104	1395	1569	1397	1053	1114	1205	864	887	1027	1081	1002	995	989	946	1046	977	1339	1239	1108	933	1079	1375	1092	963	1155	1139	793	1053	997	444	1073	1106	1379	1400	1465	1278	1284	1297	1433	1320	1623	1727	1423	1808	1441	1888	1734	1502	1336	1741	410	2036	1283	987	1545	1544	1635	1149									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2294	25	19	24	29	52	69	48	27	34	56	37	28	64	23	55	21	43	31	21	19	21	39	130	41	22	86	47	35	42	26	79	29	108	32	29	12	34	32	15	34	29	20	23	19	25	14	74	65	91	26	53	20	68	19	29	101	0	0	0	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	19472	259	359	452	104	8	177	307	304	319	391	249	467	322	440	418	448	355	324	340	335	333	384	281	620	170	281	474	190	466	411	166	532	299	414	374	344	443	412	6	516	406	452	293	534	192	416	303	401	686	16	506	92	398	329	635	208	40	14	17	13	5	6	15	1									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2294	25	19	24	29	52	69	48	27	34	56	37	28	64	23	55	21	43	31	21	19	21	39	130	41	22	86	47	35	42	26	79	29	108	32	29	12	34	32	15	34	29	20	23	19	25	14	74	65	91	26	53	20	68	19	29	101	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	79271	1115	1224	1366	1163	1334	1101	1393	1567	1396	1052	1114	1196	864	887	1023	1079	1000	995	988	945	1044	977	1339	1236	1104	928	1079	1363	1090	962	1155	1139	779	1051	997	444	1073	1106	1379	1400	1461	1264	1283	1295	1427	1315	1619	1720	1420	1807	1437	1888	1734	1491	1336	1741	408	2036	1282	987	1545	1544	1635	1149									
9	Число недействительных избирательных бюллетеней	1028	18	23	15	21	23	19	20	32	19	17	24	12	8	8	15	20	13	17	20	9	25	16	12	13	4	12	12	28	19	14	14	29	11	14	15	6	15	13	10	9	13	23	18	14	27	14	40	36	21	26	17	22	30	26	23	23	2	1	3	0	3	2	0	0									
10	Число действительных избирательных бюллетеней	80537	1122	1220	1375	1171	1363	1151	1421	1562	1411	1091	1127	1212	920	902	1063	1080	1030	1009	989	955	1040	1000	1457	1264	1122	1002	1114	1370	1113	974	1220	1139	876	1069	1011	450	1092	1125	1384	1425	1477	1261	1288	1300	1425	1315	1653	1749	1490	1807	1473	1886	1772	1484	1342	1819	406	2035	1279	987	1542	1542	1635	1149									
11	Число полученных открепительных  удостоверений	2609	50	56	49	40	60	35	50	60	49	30	35	40	40	55	50	35	55	30	30	30	50	50	60	50	30	40	35	50	40	30	30	30	30	50	50	20	40	50	45	50	60	60	40	60	60	60	60	30	60	60	60	60	60	65	45	60	0	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2271	43	55	49	40	37	31	46	53	45	30	34	38	35	48	38	31	28	30	30	30	50	46	38	45	30	36	31	43	36	21	30	28	29	43	41	13	39	38	43	35	50	49	39	60	45	40	52	24	51	46	60	60	54	64	42	49	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1722	38	80	33	38	47	21	20	20	38	44	43	32	26	27	38	31	29	44	20	25	15	25	34	31	38	27	24	29	21	17	21	19	27	18	30	19	45	25	29	19	53	19	21	25	42	23	36	29	19	25	30	20	40	33	17	72	5	0	0	0	0	6	0	0									
14	Число неиспользованных открепительных удостоверений	338	7	1	0	0	23	4	4	7	4	0	1	2	5	7	12	4	27	0	0	0	0	4	22	5	0	4	4	7	4	9	0	2	1	7	9	7	1	12	2	15	10	11	1	0	15	20	8	6	9	14	0	0	6	1	3	11	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	186	2	4	0	7	8	5	5	6	8	2	2	6	3	3	2	1	4	4	1	4	0	2	2	5	6	1	6	6	1	0	2	1	3	0	1	2	1	5	7	2	5	4	2	4	5	0	3	2	5	2	4	2	5	0	6	7	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																											
19	Жириновский Владимир Вольфович	4410	62	79	77	82	64	70	72	113	87	59	76	64	55	59	71	72	57	65	72	47	51	47	68	93	58	79	73	98	75	57	64	62	44	71	64	31	78	97	74	69	94	66	89	75	73	78	80	93	78	86	97	151	110	98	67	84	4	7	43	38	43	23	51	26									
		5.41%	5.44%	6.36%	5.54%	6.88%	4.62%	5.98%	4.99%	7.09%	6.08%	5.32%	6.60%	5.23%	5.93%	6.48%	6.59%	6.55%	5.47%	6.34%	7.14%	4.88%	4.79%	4.63%	4.63%	7.28%	5.15%	7.79%	6.48%	7.01%	6.63%	5.77%	5.19%	5.31%	4.96%	6.56%	6.24%	6.80%	7.05%	8.52%	5.31%	4.81%	6.31%	5.14%	6.81%	5.71%	5.03%	5.87%	4.73%	5.21%	5.16%	4.69%	6.51%	7.91%	6.10%	6.49%	4.91%	4.56%	0.98%	0.34%	3.35%	3.85%	2.78%	1.49%	3.12%	2.26%									
20	Зюганов Геннадий Андреевич	10863	177	187	222	203	203	184	194	234	205	172	196	177	131	141	167	160	76	162	155	147	171	153	191	210	179	135	178	191	182	146	149	135	131	169	164	75	201	142	155	236	238	197	239	212	249	192	247	276	275	237	209	254	265	220	241	232	16	6	79	22	30	32	62	47									
		13.32%	15.53%	15.04%	15.97%	17.03%	14.65%	15.73%	13.46%	14.68%	14.34%	15.52%	17.03%	14.46%	14.12%	15.49%	15.49%	14.55%	7.29%	15.79%	15.36%	15.25%	16.06%	15.06%	13.00%	16.44%	15.90%	13.31%	15.81%	13.66%	16.08%	14.78%	12.07%	11.56%	14.77%	15.60%	15.98%	16.45%	18.16%	12.48%	11.12%	16.46%	15.97%	15.34%	18.30%	16.13%	17.15%	14.45%	14.59%	15.46%	18.20%	12.93%	14.03%	13.31%	14.71%	14.57%	17.66%	12.60%	3.92%	0.29%	6.16%	2.23%	1.94%	2.07%	3.79%	4.09%									
21	Миронов Сергей Михайлович	5344	88	101	91	101	111	79	129	111	117	94	85	103	81	86	69	97	166	69	79	91	76	97	103	83	90	73	81	115	106	77	70	73	78	90	89	40	65	103	58	89	133	96	82	91	94	95	113	127	82	106	107	122	125	82	98	108	17	1	7	10	6	12	17	9									
		6.55%	7.72%	8.13%	6.55%	8.47%	8.01%	6.75%	8.95%	6.96%	8.18%	8.48%	7.38%	8.42%	8.73%	9.45%	6.40%	8.82%	15.92%	6.73%	7.83%	9.44%	7.14%	9.55%	7.01%	6.50%	7.99%	7.20%	7.19%	8.23%	9.36%	7.79%	5.67%	6.25%	8.79%	8.31%	8.67%	8.77%	5.87%	9.05%	4.16%	6.21%	8.93%	7.48%	6.28%	6.93%	6.47%	7.15%	6.67%	7.11%	5.43%	5.78%	7.18%	6.39%	6.94%	5.43%	7.18%	5.86%	4.17%	0.05%	0.55%	1.01%	0.39%	0.78%	1.04%	0.78%									
22	Прохоров Михаил Дмитриевич	12270	244	244	327	233	205	219	263	320	247	175	171	185	146	172	190	223	224	224	195	217	244	223	194	216	212	178	201	268	168	138	152	176	131	176	171	69	194	179	163	195	231	234	210	203	243	234	299	326	240	319	245	314	286	280	228	233	12	2	9	9	8	8	20	5									
		15.04%	21.40%	19.63%	23.53%	19.55%	14.79%	18.72%	18.25%	20.08%	17.27%	15.79%	14.86%	15.11%	15.73%	18.90%	17.63%	20.27%	21.48%	21.83%	19.33%	22.51%	22.91%	21.95%	13.21%	16.91%	18.83%	17.55%	17.85%	19.17%	14.84%	13.97%	12.32%	15.07%	14.77%	16.25%	16.67%	15.13%	17.52%	15.73%	11.69%	13.60%	15.50%	18.22%	16.08%	15.45%	16.74%	17.61%	17.66%	18.26%	15.88%	17.40%	16.44%	16.46%	15.87%	18.54%	16.70%	12.65%	2.94%	0.10%	0.70%	0.91%	0.52%	0.52%	1.22%	0.44%									
23	Путин Владимир Владимирович	47650	551	609	658	552	780	599	763	784	755	591	599	683	507	444	566	528	507	489	488	453	498	480	901	662	583	537	581	698	582	556	785	693	492	563	523	235	554	604	934	836	781	668	668	719	766	716	914	927	815	1059	815	1045	986	804	708	1162	357	2019	1141	908	1455	1467	1485	1062									
		58.42%	48.33%	48.99%	47.34%	46.31%	56.28%	51.20%	52.95%	49.18%	52.80%	53.34%	52.04%	55.80%	54.63%	48.79%	52.50%	48.00%	48.61%	47.66%	48.36%	46.99%	46.76%	47.24%	61.33%	51.84%	51.78%	52.96%	51.60%	49.93%	51.41%	56.28%	63.61%	59.33%	55.47%	51.99%	50.97%	51.54%	50.05%	53.08%	67.00%	58.30%	52.42%	52.02%	51.15%	54.72%	52.75%	53.88%	53.99%	51.93%	53.94%	57.77%	54.70%	54.77%	54.72%	53.25%	51.87%	63.08%	87.50%	99.17%	89.00%	91.99%	94.17%	95.01%	90.83%	92.43%									
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
