Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Лангепасская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509					
1	"Число избирателей, внесенных в список избирателей"	26920	1365	1623	1328	1324	1296	1242	1311	1295	1297	1316	1455	1465	1286	1264	1275	1251	1296	1269	1454	1508					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27167	1347	1575	1345	1355	1325	1260	1330	1310	1315	1320	1485	1480	1270	1280	1290	1300	1315	1310	1470	1485					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	17503	850	1069	820	853	827	808	861	814	843	852	882	940	873	843	911	788	837	827	973	1032					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	257	18	13	19	13	17	10	8	12	15	15	15	16	5	19	11	8	7	10	11	15					
6	Число погашенных избирательных бюллетеней	9407	479	493	506	489	481	442	461	484	457	453	588	524	392	418	368	504	471	473	486	438					
7	Число избирательных бюллетеней в переносных ящиках для голосования	257	18	13	19	13	17	10	8	12	15	15	15	16	5	19	11	8	7	10	11	15					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	17500	850	1069	820	853	827	808	861	814	842	852	882	940	873	842	910	788	837	827	973	1032					
9	Число недействительных избирательных бюллетеней	392	73	24	12	14	17	14	13	18	14	18	13	22	11	23	25	14	13	12	22	20					
10	Число действительных избирательных бюллетеней	17365	795	1058	827	852	827	804	856	808	843	849	884	934	867	838	896	782	831	825	962	1027					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	700	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	290	11	13	19	14	17	15	13	15	22	13	9	13	15	20	9	11	10	12	18	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	315	21	26	19	14	7	7	23	22	19	32	8	2	35	21	14	2	2	3	9	29					
14	Число погашенных неиспользованных открепительных удостоверений	410	24	22	16	21	18	20	22	20	13	22	26	22	20	15	26	24	25	23	17	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	80	2	4	1	3	4	6	7	5	2	4	5	6	3	6	4	2	1	9	2	4					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2576	104	143	117	144	118	142	140	131	142	149	122	128	118	132	132	114	116	136	123	125					
		14.51%	11.98%	13.22%	13.95%	16.63%	13.98%	17.36%	16.11%	15.86%	16.57%	17.19%	13.60%	13.39%	13.44%	15.33%	14.33%	14.32%	13.74%	16.25%	12.50%	11.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3640	159	204	179	169	195	162	181	188	190	194	192	201	171	155	182	151	182	148	197	240					
		20.50%	18.32%	18.85%	21.33%	19.52%	23.10%	19.80%	20.83%	22.76%	22.17%	22.38%	21.40%	21.03%	19.48%	18.00%	19.76%	18.97%	21.56%	17.68%	20.02%	22.92%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	198	4	9	13	12	15	9	11	14	10	6	4	6	3	10	11	14	11	12	12	12					
		1.12%	0.46%	0.83%	1.55%	1.39%	1.78%	1.10%	1.27%	1.69%	1.17%	0.69%	0.45%	0.63%	0.34%	1.16%	1.19%	1.76%	1.30%	1.43%	1.22%	1.15%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2462	113	169	115	116	119	112	126	108	138	128	146	37	114	142	110	106	138	141	138	146					
		13.86%	13.02%	15.62%	13.71%	13.39%	14.10%	13.69%	14.50%	13.08%	16.10%	14.76%	16.28%	3.87%	12.98%	16.49%	11.94%	13.32%	16.35%	16.85%	14.02%	13.94%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	257	9	12	7	8	15	17	20	13	6	20	10	7	10	9	12	14	20	16	12	20					
