Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Некрасовская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621					
1	"Число избирателей, внесенных в списки избирателей"	18333	1022	1205	1279	1135	602	527	445	516	442	609	223	168	288	931	438	260	205	147	132	926	566	284	268	507	1290	1432	468	460	389	459	204	185	162	159					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18180	1000	1100	1300	1100	600	550	400	500	450	600	220	170	290	1000	440	280	210	160	120	1000	550	310	260	510	1100	1400	500	460	390	460	180	190	200	180					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10346	601	588	838	735	400	327	271	246	203	426	180	103	170	490	246	60	109	99	73	479	275	140	137	283	663	915	247	187	229	233	136	85	107	65					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2397	56	258	74	34	26	40	26	71	112	50	36	33	27	54	56	130	24	19	27	157	132	64	61	79	155	36	69	144	99	102	9	65	20	52					
6	Число погашенных избирательных бюллетеней	5437	343	254	388	331	174	183	103	183	135	124	4	34	93	456	138	90	77	42	20	364	143	106	62	148	282	449	184	129	62	125	35	40	73	63					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2397	56	258	74	34	26	40	26	71	112	50	36	33	27	54	56	130	24	19	27	157	132	64	61	79	155	36	69	144	99	102	9	65	20	52					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10343	601	588	838	735	400	327	271	246	203	424	180	103	170	489	246	60	109	99	73	479	275	140	137	283	663	915	247	187	229	233	136	85	107	65					
9	Число недействительных избирательных бюллетеней	118	8	8	13	7	1	1	4	6	0	6	4	1	0	7	3	0	1	1	3	3	5	3	1	3	6	11	3	2	0	5	2	0	0	0					
10	Число действительных избирательных бюллетеней	12622	649	838	899	762	425	366	293	311	315	468	212	135	197	536	299	190	132	117	97	633	402	201	197	359	812	940	313	329	328	330	143	150	127	117					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	350	9	10	15	10	11	8	8	5	9	13	3	5	3	15	7	3	5	10	3	13	20	14	8	16	10	20	51	3	10	12	3	5	10	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	313	9	10	15	10	11	8	8	5	8	13	3	5	3	15	7	3	5	10	0	13	20	14	8	16	10	18	33	3	5	10	3	5	7	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	304	17	6	23	25	11	3	64	18	2	9	3	11	5	3	2	3	6	4	6	0	11	3	6	8	10	4	5	17	4	5	2	1	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	37	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	18	0	5	2	0	0	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
