Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Мысковская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565					
1	"Число избирателей, внесенных в список избирателей"	32615	129	241	965	1773	1545	1612	1934	1650	1158	1643	1759	384	1225	1798	1699	1150	536	253	1485	1635	1579	1674	1547	1575	1666					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28300	150	250	1100	1500	1500	1500	1500	1300	1300	1300	1500	400	1000	1500	1200	1200	900	300	1100	1300	1200	1700	1200	1200	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	19654	105	187	629	1043	971	1078	928	812	1013	1030	1264	220	692	1043	925	717	454	176	820	1031	822	1075	958	684	977					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1589	0	9	104	74	47	68	119	48	145	103	33	17	66	63	48	144	82	8	36	38	45	134	34	53	71					
6	Число погашенных избирательных бюллетеней	7056	45	54	367	383	482	354	453	440	142	167	203	163	242	394	227	338	364	116	244	231	333	491	208	463	152					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1589	0	9	104	74	47	68	119	48	145	103	33	17	66	63	48	144	82	8	36	38	45	134	34	53	71					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19622	105	187	629	1043	971	1078	927	812	1013	1030	1239	220	692	1043	922	717	454	176	818	1031	821	1075	958	684	977					
9	Число недействительных избирательных бюллетеней	323	0	4	12	6	20	10	19	20	3	27	27	2	9	40	22	13	11	3	15	0	15	9	9	14	13					
10	Число действительных избирательных бюллетеней	20888	105	192	721	1111	998	1136	1027	840	1155	1106	1245	235	749	1066	948	848	525	181	839	1069	851	1200	983	723	1035					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	597	25	50	20	40	20	20	25	20	25	20	25	15	20	20	25	20	27	15	25	25	20	35	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	589	25	46	20	40	20	20	25	20	25	20	25	15	20	20	25	20	27	11	25	25	20	35	20	20	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	513	0	16	39	12	9	12	32	15	10	14	21	11	40	42	14	88	9	7	12	14	14	47	12	12	11					
14	Число погашенных неиспользованных открепительных удостоверений	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1430	6	20	40	42	148	77	60	106	164	48	73	32	31	48	45	8	18	6	82	148	13	31	77	92	15					
		6.74%	5.71%	10.20%	5.46%	3.76%	14.54%	6.72%	5.74%	12.33%	14.16%	4.24%	5.74%	13.50%	4.09%	4.34%	4.64%	0.93%	3.36%	3.26%	9.60%	13.84%	1.50%	2.56%	7.76%	12.48%	1.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2801	11	27	127	98	134	188	175	174	77	109	206	24	88	176	162	109	89	32	150	75	133	122	40	130	145					
		13.21%	10.48%	13.78%	17.33%	8.77%	13.16%	16.40%	16.73%	20.23%	6.65%	9.62%	16.19%	10.13%	11.61%	15.91%	16.70%	12.66%	16.60%	17.39%	17.56%	7.02%	15.36%	10.09%	4.03%	17.64%	13.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	137	4	4	2	2	6	8	7	8	17	2	8	2	3	5	8	5	1	0	10	6	3	14	7	3	2					
		0.65%	3.81%	2.04%	0.27%	0.18%	0.59%	0.70%	0.67%	0.93%	1.47%	0.18%	0.63%	0.84%	0.40%	0.45%	0.82%	0.58%	0.19%	0.00%	1.17%	0.56%	0.35%	1.16%	0.71%	0.41%	0.19%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1438	6	16	92	44	151	63	65	104	149	43	94	29	19	37	29	6	19	14	64	138	11	46	71	103	25					
		6.78%	5.71%	8.16%	12.55%	3.94%	14.83%	5.50%	6.21%	12.09%	12.87%	3.80%	7.39%	12.24%	2.51%	3.35%	2.99%	0.70%	3.54%	7.61%	7.49%	12.91%	1.27%	3.80%	7.16%	13.98%	2.39%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	257	1	6	5	13	35	6	5	19	37	6	11	3	3	3	5	2	5	3	6	33	2	24	8	12	4					
		1.21%	0.95%	3.06%	0.68%	1.16%	3.44%	0.52%	0.48%	2.21%	3.20%	0.53%	0.86%	1.27%	0.40%	0.27%	0.52%	0.23%	0.93%	1.63%	0.70%	3.09%	0.23%	1.99%	0.81%	1.63%	0.38%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14771	75	118	455	911	519	792	712	428	706	895	847	145	605	796	694	718	392	126	526	663	688	958	778	381	843					
		69.64%	71.43%	60.20%	62.07%	81.56%	50.98%	69.11%	68.07%	49.77%	60.97%	78.99%	66.59%	61.18%	79.82%	71.97%	71.55%	83.39%	73.13%	68.48%	61.59%	62.02%	79.45%	79.24%	78.43%	51.70%	80.44%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	54	2	1	0	1	5	2	3	1	5	3	6	0	0	1	5	0	1	0	1	6	1	5	2	2	1					
		0.25%	1.90%	0.51%	0.00%	0.09%	0.49%	0.17%	0.29%	0.12%	0.43%	0.26%	0.47%	0.00%	0.00%	0.09%	0.52%	0.00%	0.19%	0.00%	0.12%	0.56%	0.12%	0.41%	0.20%	0.27%	0.10%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
