Выборы Президента Российской Федерации																															
Дата голосования: 18.03.2018																															
																															
Наименование Избирательной комиссии:    Коряжемская городская																															
																															
Сводная таблица итогов голосования																															
																															
	Число участковых избирательных комиссий	20																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	20																													
																															
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387									
1	"Число избирателей, включенных в список избирателей"	30019	1279	1414	1132	1645	1462	1691	1487	1556	1525	1448	1320	1681	1536	1405	1597	1609	1604	1664	1500	1464									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28000	1200	1350	1050	1550	1350	1600	1400	1400	1400	1350	1250	1650	1450	1300	1450	1500	1500	1500	1400	1350									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	18075	466	811	664	863	858	997	874	941	959	866	831	1019	1005	833	994	1075	1070	1063	968	918									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	486	17	17	15	19	70	32	15	26	9	12	31	41	19	26	16	10	10	65	20	16									
6	Число погашенных избирательных бюллетеней	9439	717	522	371	668	422	571	511	433	432	472	388	590	426	441	440	415	420	372	412	416									
7	Число избирательных бюллетеней в переносных ящиках для голосования	486	17	17	15	19	70	32	15	26	9	12	31	41	19	26	16	10	10	65	20	16									
8	Число бюллетеней в стационарных ящиках для голосования	18064	466	811	664	863	855	997	872	941	957	866	831	1019	1003	833	994	1075	1069	1063	967	918									
9	Число недействительных избирательных бюллетеней	252	8	8	8	13	15	16	14	20	14	13	8	12	15	10	6	15	16	16	16	9									
10	Число действительных избирательных бюллетеней	18298	475	820	671	869	910	1013	873	947	952	865	854	1048	1007	849	1004	1070	1063	1112	971	925									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																															
13	Бабурин Сергей Николаевич	158	2	9	5	8	12	12	6	7	10	9	6	10	9	2	12	14	6	6	7	6									
		0.85%	0.41%	1.09%	0.74%	0.91%	1.30%	1.17%	0.68%	0.72%	1.04%	1.03%	0.70%	0.94%	0.88%	0.23%	1.19%	1.29%	0.56%	0.53%	0.71%	0.64%									
14	Грудинин Павел Николаевич	2096	51	92	88	97	105	106	98	118	104	94	80	136	128	99	123	129	129	155	87	77									
		11.30%	10.56%	11.11%	12.96%	10.99%	11.35%	10.30%	11.05%	12.20%	10.77%	10.71%	9.28%	12.83%	12.52%	11.53%	12.18%	11.89%	11.96%	13.74%	8.81%	8.24%									
15	Жириновский Владимир Вольфович	2001	66	93	72	104	116	105	85	97	96	112	95	107	106	79	119	116	116	132	99	86									
		10.79%	13.66%	11.23%	10.60%	11.79%	12.54%	10.20%	9.58%	10.03%	9.94%	12.76%	11.02%	10.09%	10.37%	9.20%	11.78%	10.69%	10.75%	11.70%	10.03%	9.21%									
16	Путин Владимир Владимирович	13149	332	586	478	602	628	742	638	670	689	601	634	772	726	638	695	764	749	775	720	710									
		70.88%	68.74%	70.77%	70.40%	68.25%	67.89%	72.11%	71.93%	69.29%	71.33%	68.45%	73.55%	72.83%	71.04%	74.27%	68.81%	70.41%	69.42%	68.71%	72.95%	76.02%									
17	Собчак Ксения Анатольевна	371	13	18	11	29	22	20	20	26	24	20	11	13	17	8	19	17	34	12	19	18									
		2.00%	2.69%	2.17%	1.62%	3.29%	2.38%	1.94%	2.25%	2.69%	2.48%	2.28%	1.28%	1.23%	1.66%	0.93%	1.88%	1.57%	3.15%	1.06%	1.93%	1.93%									
18	Сурайкин Максим Александрович	118	6	4	2	6	8	8	10	7	7	6	6	4	4	6	1	5	5	8	10	5									
		0.64%	1.24%	0.48%	0.29%	0.68%	0.86%	0.78%	1.13%	0.72%	0.72%	0.68%	0.70%	0.38%	0.39%	0.70%	0.10%	0.46%	0.46%	0.71%	1.01%	0.54%									
19	Титов Борис Юрьевич	199	1	9	3	11	4	9	9	16	12	10	11	6	10	7	13	14	15	14	14	11									
		1.07%	0.21%	1.09%	0.44%	1.25%	0.43%	0.87%	1.01%	1.65%	1.24%	1.14%	1.28%	0.57%	0.98%	0.81%	1.29%	1.29%	1.39%	1.24%	1.42%	1.18%									
20	Явлинский Григорий Алексеевич	206	4	9	12	12	15	11	7	6	10	13	11	0	7	10	22	11	9	10	15	12									
		1.11%	0.83%	1.09%	1.77%	1.36%	1.62%	1.07%	0.79%	0.62%	1.04%	1.48%	1.28%	0.00%	0.68%	1.16%	2.18%	1.01%	0.83%	0.89%	1.52%	1.28%									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
