Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Магаданская городская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №122					
1	"Число избирателей, включенных в списки избирателей"	80011	2106	2850	2253	1940	1867	1708	629	2100	2474	1834	2537	1578	2371	2620	2480	2595	2078	1519	855	868	2070	2238	1824	1250	2417	2407	648	1565	2356	2326	2401	2198	2709	2081	391	260	570	1073	473	1155	1997	1666	1432	2164	457	217	28	28	120	63	48	14	20	21	14	18	30					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	77205	2040	2500	2160	1760	1780	1660	580	2030	2380	1790	2480	1520	2360	2590	2390	2560	1930	1480	700	840	2210	2300	1740	1050	2330	2360	620	1510	2220	2230	2330	2120	2660	1990	401	250	540	1030	380	1150	1990	1590	1390	2150	500	230	28	28	120	63	48	14	20	21	14	18	30					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	50989	1397	2164	1350	1214	1208	1110	380	1372	1601	1163	1592	983	1482	1775	1603	1694	1276	928	403	439	1193	1425	1130	639	1560	1524	347	1061	1547	1476	1462	1499	1758	1258	265	167	255	689	197	838	1361	1038	941	1353	251	217	28	28	120	63	48	14	20	21	14	18	30					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2970	108	35	64	71	67	33	65	25	22	21	53	32	30	118	163	23	94	101	150	25	33	40	43	153	101	210	12	10	17	23	30	31	26	21	122	5	112	27	169	83	35	31	32	111	193	0	0	0	0	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	23222	535	301	746	475	505	517	135	633	757	606	835	505	848	697	624	843	560	451	147	376	984	835	543	258	669	626	261	439	656	731	838	590	876	711	14	78	173	314	14	229	594	521	417	686	56	13	0	0	0	0	0	0	0	0	0	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2994	108	35	64	71	67	33	65	25	22	21	53	32	30	118	163	23	94	101	150	25	33	40	67	153	101	210	12	10	17	23	30	31	26	21	122	5	112	27	169	83	35	31	32	111	193	0	0	0	0	0	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	50945	1392	2164	1348	1214	1206	1107	380	1367	1596	1163	1590	983	1482	1773	1603	1694	1276	925	403	437	1193	1425	1130	639	1560	1521	346	1059	1546	1473	1462	1499	1758	1258	265	167	255	689	197	836	1360	1038	941	1353	251	217	28	28	120	63	48	14	20	21	14	18	30					
9	Число недействительных избирательных бюллетеней	887	26	29	27	31	18	18	4	27	22	21	37	17	32	30	30	39	24	5	6	14	21	27	10	13	26	22	2	24	31	35	31	14	25	15	6	3	8	7	6	7	21	17	9	20	3	26	0	0	0	0	0	0	0	0	0	0	1					
10	Число действительных избирательных бюллетеней	53052	1474	2170	1385	1254	1255	1122	441	1365	1596	1163	1606	998	1480	1861	1736	1678	1346	1021	547	448	1205	1438	1187	779	1635	1709	356	1045	1532	1461	1461	1516	1759	1264	381	169	359	709	360	912	1374	1052	964	1444	441	191	28	28	120	63	48	14	20	21	14	18	29					
11	Число полученных открепительных  удостоверений	1100	25	25	25	25	25	25	25	30	30	25	30	15	30	30	25	30	25	25	15	15	30	30	25	15	30	15	15	25	30	30	25	30	25	25	0	15	25	25	15	40	40	40	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	248	9	2	3	7	3	3	3	6	13	7	13	4	11	8	8	5	6	3	0	3	4	8	4	2	4	2	0	3	6	12	5	3	15	12	0	3	1	2	0	20	7	7	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	258	6	50	11	4	19	14	1	9	5	9	5	4	4	5	3	4	1	1	3	3	3	4	5	0	4	1	0	6	2	13	2	1	11	6	3	2	1	1	1	5	12	3	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	852	16	23	22	18	22	22	22	24	17	18	17	11	19	22	17	25	19	22	15	12	26	22	21	13	26	13	15	22	24	18	20	27	10	13	0	12	24	23	15	20	33	33	21	18	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	59	5	1	3	1	0	1	0	3	2	1	0	0	2	2	3	0	0	1	0	2	1	2	1	1	3	2	0	0	0	3	4	0	2	2	0	0	3	1	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	979	34	33	27	12	22	19	7	29	45	30	30	17	30	23	40	37	26	15	14	5	18	36	28	14	30	34	7	28	27	38	17	25	26	15	8	2	7	4	6	9	23	16	19	24	7	2	0	0	3	3	1	1	0	1	2	0	3					
		1.82%	2.27%	1.50%	1.91%	0.93%	1.73%	1.67%	1.57%	2.08%	2.78%	2.53%	1.83%	1.67%	1.98%	1.22%	2.27%	2.15%	1.90%	1.46%	2.53%	1.08%	1.47%	2.46%	2.34%	1.77%	1.81%	1.96%	1.96%	2.62%	1.73%	2.54%	1.14%	1.63%	1.46%	1.17%	2.07%	1.16%	1.91%	0.56%	1.64%	0.98%	1.65%	1.50%	1.95%	1.64%	1.58%	0.92%	0.00%	0.00%	2.50%	4.76%	2.08%	7.14%	0.00%	4.76%	14.29%	0.00%	10.00%					
19	Жириновский Владимир Вольфович	8052	189	329	176	150	188	137	64	203	226	198	242	162	243	212	249	261	210	138	116	89	205	205	191	110	278	293	70	156	234	229	216	230	276	227	37	25	51	107	55	122	191	175	135	217	64	100	0	0	19	8	5	5	4	4	5	14	7					
		14.93%	12.60%	14.96%	12.46%	11.67%	14.77%	12.02%	14.38%	14.58%	13.97%	16.72%	14.73%	15.96%	16.07%	11.21%	14.10%	15.20%	15.33%	13.45%	20.98%	19.26%	16.72%	13.99%	15.96%	13.89%	16.74%	16.93%	19.55%	14.59%	14.97%	15.31%	14.48%	15.03%	15.47%	17.75%	9.56%	14.53%	13.90%	14.94%	15.03%	13.28%	13.69%	16.37%	13.87%	14.82%	14.41%	46.08%	0.00%	0.00%	15.83%	12.70%	10.42%	35.71%	20.00%	19.05%	35.71%	77.78%	23.33%					
20	Зюганов Геннадий Андреевич	11610	391	377	352	194	266	261	86	332	358	298	385	201	314	373	397	422	283	182	117	103	299	368	273	168	381	297	65	250	405	336	357	267	376	281	32	33	84	167	86	159	333	231	213	306	108	13	0	0	14	4	4	0	2	1	0	2	3					
