Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Чернышковская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686					
1	"Число избирателей, внесенных в списки"	13681	1556	1379	1362	134	75	469	641	646	152	197	400	412	658	157	799	226	193	421	161	864	271	144	1049	205	431	275	283	121					
2	"Число бюллетеней, полученных участковыми комиссиями"	13620	1530	1331	1320	148	70	457	637	647	150	198	402	416	660	158	804	222	195	422	161	865	272	146	1053	258	427	270	278	123					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7695	756	763	597	117	60	289	350	349	90	89	181	262	406	85	411	159	49	285	97	578	151	77	503	184	271	232	222	82					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	609	42	28	34	0	0	4	25	39	0	33	58	16	22	6	31	5	66	7	8	39	27	14	60	21	18	6	0	0					
6	Число погашенных бюллетеней	5312	732	536	689	31	10	164	262	259	60	76	163	138	232	67	362	58	80	130	56	248	94	55	490	53	138	32	56	41					
7	Число бюллетеней в переносных ящиках для голосования	610	42	28	35	0	0	4	25	39	0	33	58	16	22	6	31	5	66	7	8	39	27	14	60	21	18	6	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	7695	756	766	596	117	60	289	350	349	90	89	181	262	405	85	411	159	49	285	97	578	151	77	503	184	270	232	222	82					
9	Число недействительных бюллетеней	247	24	16	33	0	2	6	17	10	2	16	2	7	13	1	13	3	2	10	4	27	14	0	6	0	5	3	11	0					
10	Число действительных бюллетеней	8058	774	778	598	117	58	287	358	378	88	106	237	271	414	90	429	161	113	282	101	590	164	91	557	205	283	235	211	82					
