Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Краснотуранская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507					
1	"Число избирателей, внесенных в списки избирателей"	12155	103	61	228	948	604	234	151	169	84	137	723	1671	1181	1936	853	32	161	334	438	128	250	137	544	62	667	196	123					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	12570	105	67	238	971	610	247	147	185	98	149	790	1676	1161	1947	897	25	196	364	469	141	263	169	561	61	695	209	129					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7094	61	51	155	569	403	145	81	109	62	86	397	759	584	1062	559	20	96	215	350	79	173	92	407	45	328	122	84					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	700	9	2	21	60	35	13	9	4	3	5	52	96	72	81	48	5	21	14	27	0	22	11	23	4	30	12	21					
6	Число погашенных избирательных бюллетеней	4776	35	14	62	342	172	89	57	72	33	58	341	821	505	804	290	0	79	135	92	62	68	66	131	12	337	75	24					
7	Число избирательных бюллетеней в переносных ящиках для голосования	700	9	2	21	60	35	13	9	4	3	5	52	96	72	81	48	5	21	14	27	0	22	11	23	4	30	12	21					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7093	61	51	155	569	403	145	81	109	62	86	397	758	584	1062	559	20	96	215	350	79	173	92	407	45	328	122	84					
9	Число недействительных избирательных бюллетеней	49	0	0	3	0	8	1	1	1	0	0	4	4	5	9	6	0	0	0	1	0	1	2	0	0	3	0	0					
10	Число действительных избирательных бюллетеней	7744	70	53	173	629	430	157	89	112	65	91	445	850	651	1134	601	25	117	229	376	79	194	101	430	49	355	134	105					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	245	5	3	7	20	10	5	5	5	5	5	12	22	15	32	17	3	5	7	10	5	7	5	10	3	12	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	137	0	0	5	9	8	0	0	3	0	0	9	14	14	31	11	0	0	3	4	0	7	2	10	3	4	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	73	0	2	2	1	4	1	2	3	1	1	1	5	7	6	4	4	2	5	6	2	1	1	2	3	3	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	108	5	3	2	11	2	5	5	2	5	5	3	8	1	1	6	3	5	4	6	5	0	3	0	0	8	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0					
