Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Инжавинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147					
1	"Число избирателей, включенных в списки избирателей"	15845	883	921	810	830	632	465	414	923	311	342	195	441	495	208	91	391	119	370	162	74	131	74	863	502	365	288	397	354	219	232	226	322	286	199	126	461	196	595	342	275	163	152					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	17705	1090	1120	1080	950	980	650	470	960	330	370	200	500	500	220	100	420	120	420	160	75	135	85	980	525	385	300	430	360	215	230	225	335	300	200	135	455	185	570	340	280	175	145					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	9754	570	539	598	478	512	329	238	573	169	211	87	226	336	105	44	270	77	226	74	54	103	44	584	194	206	162	305	158	124	142	163	198	177	103	95	243	102	355	185	179	115	101					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3905	150	126	106	140	88	97	83	136	99	90	100	109	80	99	42	96	36	112	80	18	28	30	144	223	114	94	75	156	73	75	41	108	99	95	26	183	61	151	90	69	42	41					
6	Число погашенных избирательных бюллетеней	4046	370	455	376	332	380	224	149	251	62	69	13	165	84	16	14	54	7	82	6	3	4	11	252	108	65	44	50	46	18	13	21	29	24	2	14	29	22	64	65	32	18	3					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3905	150	126	106	140	88	97	83	136	99	90	100	109	80	99	42	96	36	112	80	18	28	30	144	223	114	94	75	156	73	75	41	108	99	95	26	183	61	151	90	69	42	41					
8	Число бюллетеней в стационарных ящиках для голосования	9752	570	539	598	478	512	329	238	573	169	211	87	226	336	105	44	270	77	226	74	54	103	44	584	194	206	162	303	158	124	142	163	198	177	103	95	243	102	355	185	179	115	101					
9	Число недействительных избирательных бюллетеней	130	7	4	0	6	12	5	1	5	4	2	1	4	5	0	0	5	1	2	2	0	0	3	7	5	1	1	5	0	8	4	1	2	11	0	0	2	1	3	6	1	2	1					
10	Число действительных избирательных бюллетеней	13527	713	661	704	612	588	421	320	704	264	299	186	331	411	204	86	361	112	336	152	72	131	71	721	412	319	255	373	314	189	213	203	304	265	198	121	424	162	503	269	247	155	141					
11	Число полученных открепительных  удостоверений	371	20	20	23	19	21	18	10	20	5	5	3	5	15	2	2	12	5	25	2	2	10	2	15	6	7	3	10	8	7	7	7	4	4	4	4	7	6	7	5	2	7	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	240	16	13	21	19	19	18	3	7	1	0	0	2	5	0	0	12	2	25	0	0	2	0	11	5	4	3	6	6	4	7	6	3	0	2	3	1	3	3	1	2	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	87	23	3	4	7	0	1	1	6	1	0	1	1	0	1	1	3	2	1	2	1	1	0	3	1	3	1	1	1	3	1	1	1	1	1	2	1	2	0	0	1	2	1					
14	Число неиспользованных открепительных удостоверений	131	4	7	2	0	2	0	7	13	4	5	3	3	10	2	2	0	3	0	2	2	8	2	4	1	3	0	4	2	3	0	1	1	4	2	1	6	3	4	4	0	5	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	17	0	2	1	1	2	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	88	10	2	2	2	6	3	1	9	2	1	2	1	3	3	0	3	0	2	4	1	0	1	2	2	2	1	1	6	0	2	0	0	1	1	0	0	1	4	3	0	3	1					
		0.64%	1.39%	0.30%	0.28%	0.32%	1.00%	0.70%	0.31%	1.27%	0.75%	0.33%	1.07%	0.30%	0.72%	1.47%	0.00%	0.82%	0.00%	0.59%	2.60%	1.39%	0.00%	1.35%	0.27%	0.48%	0.63%	0.39%	0.26%	1.91%	0.00%	0.92%	0.00%	0.00%	0.36%	0.51%	0.00%	0.00%	0.61%	0.79%	1.09%	0.00%	1.91%	0.70%					
19	Жириновский Владимир Вольфович	670	49	30	20	2	38	30	16	60	21	12	3	38	24	11	1	16	5	16	5	4	12	4	9	3	4	16	26	11	11	16	2	16	9	11	17	5	9	36	15	18	10	9					
		4.91%	6.81%	4.51%	2.84%	0.32%	6.33%	7.04%	4.98%	8.46%	7.84%	3.99%	1.60%	11.34%	5.77%	5.39%	1.16%	4.37%	4.42%	4.73%	3.25%	5.56%	9.16%	5.41%	1.24%	0.72%	1.25%	6.25%	6.88%	3.50%	5.58%	7.37%	0.98%	5.23%	3.26%	5.56%	14.05%	1.17%	5.52%	7.11%	5.45%	7.26%	6.37%	6.34%					
20	Зюганов Геннадий Андреевич	2908	198	149	170	146	171	129	100	120	33	73	20	34	106	22	6	84	23	27	21	12	26	9	216	75	55	67	114	63	21	31	36	18	35	45	29	83	31	117	64	64	29	36					
		21.29%	27.50%	22.41%	24.15%	23.62%	28.50%	30.28%	31.15%	16.93%	12.31%	24.25%	10.70%	10.15%	25.48%	10.78%	6.98%	22.95%	20.35%	7.99%	13.64%	16.67%	19.85%	12.16%	29.67%	17.99%	17.19%	26.17%	30.16%	20.06%	10.66%	14.29%	17.65%	5.88%	12.68%	22.73%	23.97%	19.48%	19.02%	23.12%	23.27%	25.81%	18.47%	25.35%					
21	Медведев Дмитрий Анатольевич	9861	456	480	512	462	373	259	203	515	208	213	161	258	278	168	79	258	84	291	122	55	93	57	494	332	258	171	232	234	157	164	165	270	220	141	75	336	121	346	187	165	113	95					
