Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Чемальская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203					
1	"Число избирателей, внесенных в списки избирателей"	6790	168	180	178	127	104	477	313	437	296	226	936	414	381	437	209	289	311	100	102	330	489	286					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	6445	150	170	190	100	100	340	250	400	300	260	800	390	360	400	180	350	330	95	90	330	590	270					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	4399	143	124	101	80	79	316	151	242	162	126	613	206	266	240	151	218	226	64	54	273	366	198					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	439	0	4	6	3	4	11	51	21	15	5	17	103	36	44	15	42	4	0	9	11	23	15					
6	Число погашенных избирательных бюллетеней	1607	7	42	83	17	17	13	48	137	123	129	170	81	58	116	14	90	100	31	27	46	201	57					
7	Число избирательных бюллетеней в переносных ящиках для голосования	439	0	4	6	3	4	11	51	21	15	5	17	103	36	44	15	42	4	0	9	11	23	15					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4399	143	124	101	80	79	316	151	242	162	126	613	206	266	240	151	218	226	64	54	273	366	198					
9	Число недействительных избирательных бюллетеней	20	0	1	0	0	0	3	0	0	0	0	6	0	1	0	0	2	0	0	0	3	2	2					
10	Число действительных избирательных бюллетеней	4818	143	127	107	83	83	324	202	263	177	131	624	309	301	284	166	258	230	64	63	281	387	211					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	219	8	8	8	8	5	10	5	12	12	12	20	10	12	10	9	9	14	9	9	10	11	8					
