Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
"Наименование Избирательной комиссии:    Орск, Ленинская"																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242									
1	"Число избирателей, включенных в список избирателей"	51603	2299	2008	1704	1095	1259	1184	946	1210	1139	1148	1345	1661	1522	1332	1740	2122	2161	2040	2420	1892	1207	1650	1493	1433	1313	1803	1403	1591	1706	1803	1410	2129	435									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	53600	2400	2100	1800	1100	1600	1200	1000	1400	1100	1100	1300	1600	1500	1300	1800	2200	2100	2000	2500	1900	1300	1800	1600	1500	1300	1900	1700	1700	1800	1900	1500	2200	400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	28431	1303	1007	853	618	795	681	589	722	604	675	697	959	754	736	931	1276	1225	1150	1473	1078	743	987	871	882	575	987	847	719	857	846	733	994	264									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1951	61	75	84	35	36	34	32	57	52	46	131	48	48	40	49	110	99	51	37	62	73	60	31	46	59	32	105	88	55	70	33	66	46									
6	Число погашенных избирательных бюллетеней	23218	1036	1018	863	447	769	485	379	621	444	379	472	593	698	524	820	814	776	799	990	760	484	753	698	572	666	881	748	893	888	984	734	1140	90									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1913	61	39	84	35	36	34	32	57	52	46	131	48	48	40	48	110	99	51	37	62	73	60	31	46	59	32	104	88	55	70	33	66	46									
8	Число бюллетеней в стационарных ящиках для голосования	28348	1303	925	853	618	795	681	589	721	604	675	697	959	754	736	931	1276	1225	1150	1473	1078	743	987	871	882	575	987	847	719	857	846	733	994	264									
9	Число недействительных избирательных бюллетеней	343	17	14	10	5	11	5	9	13	5	7	5	8	12	8	15	20	23	17	16	15	4	9	9	5	3	13	17	7	10	5	8	12	6									
10	Число действительных избирательных бюллетеней	29918	1347	950	927	648	820	710	612	765	651	714	823	999	790	768	964	1366	1301	1184	1494	1125	812	1038	893	923	631	1006	934	800	902	911	758	1048	304									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	233	11	5	6	6	4	4	6	8	5	4	4	7	9	8	9	12	10	7	5	11	9	15	8	12	5	4	3	11	3	7	6	8	1									
		0.77%	0.81%	0.52%	0.64%	0.92%	0.48%	0.56%	0.97%	1.03%	0.76%	0.55%	0.48%	0.70%	1.12%	1.03%	0.92%	0.87%	0.76%	0.58%	0.33%	0.96%	1.10%	1.43%	0.89%	1.29%	0.79%	0.39%	0.32%	1.36%	0.33%	0.76%	0.78%	0.75%	0.32%									
14	Грудинин Павел Николаевич	5170	214	144	145	127	159	123	115	132	122	108	135	173	141	140	165	214	229	201	250	231	130	172	181	136	92	185	171	152	139	172	141	182	49									
