Выборы Президента Российской Федерации																																												
Дата голосования: 02.03.2008																																												
																																												
Наименование Избирательной комиссии:    Тавдинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
	Число участковых избирательных комиссий	37																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																										
																																												
		Сумма	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926					
1	"Число избирателей, включенных в списки избирателей"	35408	99	688	589	518	771	506	780	574	1932	1962	866	1704	1489	1302	1186	2062	1701	2095	2040	270	1731	694	2025	689	1447	179	52	159	750	333	413	183	290	772	443	298	1816					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	35268	150	600	550	450	750	500	750	500	2000	2100	850	1600	1450	1250	1200	2050	1700	2000	2000	250	1700	750	2000	700	1400	200	68	150	750	350	550	200	300	800	500	300	1850					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	4	6	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18492	94	283	277	253	419	230	413	256	935	957	448	884	735	677	568	1175	930	1145	992	151	826	370	1104	362	769	121	44	118	394	151	176	143	198	359	280	246	1009					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3039	5	184	124	67	57	32	58	60	160	135	50	96	83	35	57	93	128	100	168	36	95	71	124	19	219	12	0	0	109	152	144	20	30	160	65	13	78					
6	Число погашенных избирательных бюллетеней	13713	51	133	149	130	274	238	279	184	905	1008	352	620	632	538	575	782	642	755	840	63	779	309	772	319	412	67	24	32	243	47	220	33	66	281	155	41	763					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3063	5	184	124	67	57	32	58	60	160	135	50	96	83	35	57	93	128	100	168	36	95	71	124	19	219	12	0	0	113	152	154	24	36	160	65	13	78					
8	Число бюллетеней в стационарных ящиках для голосования	18491	94	283	277	253	419	230	413	256	935	957	448	884	735	677	568	1175	929	1145	992	151	826	370	1104	362	769	121	44	118	394	151	176	143	198	359	280	246	1009					
9	Число недействительных избирательных бюллетеней	207	0	0	0	0	3	4	4	0	9	5	4	6	9	8	10	24	11	11	14	0	19	4	23	4	3	0	0	1	1	1	3	0	0	12	7	1	6					
10	Число действительных избирательных бюллетеней	21347	99	467	401	320	473	258	467	316	1086	1087	494	974	809	704	615	1244	1046	1234	1146	187	902	437	1205	377	985	133	44	117	506	302	327	167	234	507	338	258	1081					
11	Число полученных открепительных  удостоверений	1048	0	20	20	15	20	26	13	10	45	50	37	45	45	35	35	48	65	45	58	10	25	15	40	10	35	30	13	5	15	25	10	20	10	10	60	23	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	886	0	13	13	12	18	21	10	8	35	33	29	41	45	24	28	39	58	41	48	6	19	11	35	7	35	25	11	3	15	25	4	20	10	9	58	21	56					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	567	22	54	5	36	3	9	8	9	16	19	13	28	13	26	13	42	21	26	20	16	20	12	35	15	28	2	3	9	5	8	3	1	3	4	3	2	15					
14	Число неиспользованных открепительных удостоверений	162	0	7	7	3	2	5	3	2	10	17	8	4	0	11	7	9	7	4	10	4	6	4	5	3	0	5	2	2	0	0	6	0	0	1	2	2	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	100	0	1	1	2	1	1	2	1	4	5	2	4	6	6	2	6	4	10	8	1	3	3	5	0	1	1	0	0	1	2	2	1	0	3	3	0	8					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	Богданов Андрей Владимирович	255	0	5	3	4	4	6	4	4	14	10	8	15	9	12	11	24	19	11	16	4	14	5	10	3	8	2	0	0	2	1	2	2	1	11	3	1	7					
		1.18%	0.00%	1.07%	0.75%	1.25%	0.84%	2.29%	0.85%	1.27%	1.28%	0.92%	1.61%	1.53%	1.10%	1.69%	1.76%	1.89%	1.80%	0.88%	1.38%	2.14%	1.52%	1.13%	0.81%	0.79%	0.81%	1.50%	0.00%	0.00%	0.39%	0.33%	0.61%	1.20%	0.43%	2.12%	0.87%	0.39%	0.64%					
19	Жириновский Владимир Вольфович	3436	4	89	65	63	56	47	69	69	194	207	82	168	164	121	108	202	162	198	140	29	152	75	209	82	105	23	7	11	54	27	60	25	33	85	50	20	181					
		15.94%	4.04%	19.06%	16.21%	19.69%	11.76%	17.94%	14.65%	21.84%	17.72%	18.96%	16.47%	17.14%	20.05%	16.99%	17.28%	15.93%	15.33%	15.90%	12.07%	15.51%	16.50%	17.01%	17.02%	21.52%	10.63%	17.29%	15.91%	9.32%	10.65%	8.91%	18.18%	14.97%	14.10%	16.38%	14.49%	7.72%	16.65%					
20	Зюганов Геннадий Андреевич	3300	1	90	66	34	72	37	65	36	156	171	70	194	154	110	101	233	224	223	175	21	144	75	226	47	94	9	10	10	48	26	39	16	18	60	31	16	198					
		15.31%	1.01%	19.27%	16.46%	10.63%	15.13%	14.12%	13.80%	11.39%	14.25%	15.66%	14.06%	19.80%	18.83%	15.45%	16.16%	18.38%	21.19%	17.91%	15.09%	11.23%	15.64%	17.01%	18.40%	12.34%	9.51%	6.77%	22.73%	8.47%	9.47%	8.58%	11.82%	9.58%	7.69%	11.56%	8.99%	6.18%	18.22%					
21	Медведев Дмитрий Анатольевич	14356	94	283	267	219	341	168	329	207	722	699	334	597	482	461	395	785	641	802	815	133	592	282	760	245	778	99	27	96	402	248	226	124	182	351	254	221	695					
		66.60%	94.95%	60.60%	66.58%	68.44%	71.64%	64.12%	69.85%	65.51%	65.94%	64.01%	67.07%	60.92%	58.92%	64.75%	63.20%	61.91%	60.64%	64.42%	70.26%	71.12%	64.28%	63.95%	61.89%	64.30%	78.74%	74.44%	61.36%	81.36%	79.29%	81.85%	68.48%	74.25%	77.78%	67.63%	73.62%	85.33%	63.94%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
