Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Юрьянская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298					
1	"Число избирателей, внесенных в списки"	17908	344	180	139	128	293	248	167	92	239	522	195	84	334	364	1013	912	509	379	277	2974	2136	2212	2218	1949					
2	"Число бюллетеней, полученных участковыми комиссиями"	18300	360	200	150	130	300	260	200	100	250	550	200	100	350	400	1100	1000	500	400	300	3500	2000	2000	1980	1970					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9915	160	111	99	77	213	149	98	66	136	245	125	61	149	184	554	540	249	252	156	1484	1079	1307	1294	1127					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	646	0	15	0	22	12	21	25	5	28	45	32	0	28	42	44	13	64	0	22	77	78	23	27	23					
6	Число погашенных бюллетеней	7739	200	74	51	31	75	90	77	29	86	260	43	39	173	174	502	447	187	148	122	1939	843	670	659	820					
7	Число бюллетеней в переносных ящиках для голосования	646	0	15	0	22	12	21	25	5	28	45	32	0	28	42	44	13	64	0	22	77	78	23	27	23					
8	Число бюллетеней в стационарных ящиках для голосования	9913	160	111	99	77	213	149	98	66	136	245	125	61	149	184	554	540	249	251	156	1484	1078	1307	1294	1127					
9	Число недействительных бюллетеней	207	14	3	0	2	6	1	4	1	5	8	3	1	0	4	6	14	0	1	6	21	15	39	35	18					
10	Число действительных бюллетеней	10352	146	123	99	97	219	169	119	70	159	282	154	60	177	222	592	539	313	250	172	1540	1141	1291	1286	1132					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	170	3	3	3	5	5	5	5	3	6	5	5	2	8	8	8	8	8	5	5	10	10	30	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	65	0	1	3	1	0	1	1	2	0	1	3	1	0	2	5	3	1	2	2	9	3	10	9	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	52	1	3	0	0	2	0	0	0	2	1	5	0	0	2	3	3	3	4	0	9	4	6	0	4					
14	Число погашенных открепительных удостоверений	105	3	2	0	4	5	4	4	1	6	4	2	1	8	6	3	5	7	3	3	1	7	20	1	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	157	7	4	2	2	6	3	3	0	2	5	3	0	6	1	7	6	8	3	1	20	15	20	19	14					
		1.48%	4.37%	3.17%	2.02%	2.02%	2.66%	1.76%	2.43%	0.0%	1.21%	1.72%	1.91%	0.0%	3.38%	0.44%	1.17%	1.08%	2.55%	1.19%	0.56%	1.28%	1.29%	1.50%	1.43%	1.21%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	279	1	2	0	0	2	2	1	1	2	2	0	1	5	5	25	20	10	7	1	21	17	60	51	43					
		2.64%	0.62%	1.58%	0.0%	0.0%	0.88%	1.17%	0.81%	1.40%	1.21%	0.68%	0.0%	1.63%	2.82%	2.21%	4.18%	3.61%	3.19%	2.78%	0.56%	1.34%	1.47%	4.51%	3.86%	3.73%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	500	14	1	3	5	9	5	4	2	6	10	10	4	8	4	30	33	26	8	9	69	55	62	76	47					
		4.73%	8.75%	0.79%	3.03%	5.05%	4.0%	2.94%	3.25%	2.81%	3.65%	3.44%	6.36%	6.55%	4.51%	1.76%	5.01%	5.96%	8.30%	3.18%	5.05%	4.42%	4.75%	4.66%	5.75%	4.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	242	2	4	0	3	2	4	0	2	1	2	0	0	5	4	10	18	7	3	6	29	28	48	37	27					
		2.29%	1.25%	3.17%	0.0%	3.03%	0.88%	2.35%	0.0%	2.81%	0.60%	0.68%	0.0%	0.0%	2.82%	1.76%	1.67%	3.25%	2.23%	1.19%	3.37%	1.85%	2.42%	3.60%	2.80%	2.34%					
22	"5. ""За Русь Святую"""	65	0	0	3	0	0	1	2	0	2	1	0	1	0	3	9	5	1	1	1	7	7	8	10	3					
		0.61%	0.0%	0.0%	3.03%	0.0%	0.0%	0.58%	1.62%	0.0%	1.21%	0.34%	0.0%	1.63%	0.0%	1.32%	1.50%	0.90%	0.31%	0.39%	0.56%	0.44%	0.60%	0.60%	0.75%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	0	0	0	1	2	1	0	1	0	0	1	0	0	0	1	2	0	0	0	6	3	3	8	5					
		0.32%	0.0%	0.0%	0.0%	1.01%	0.88%	0.58%	0.0%	1.40%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.16%	0.36%	0.0%	0.0%	0.0%	0.38%	0.25%	0.22%	0.60%	0.43%					
24	"7. ""Новый курс - Автомобильная Россия"""	63	0	0	0	0	1	1	0	0	0	1	1	1	0	0	4	9	1	0	0	15	5	6	6	12					
		0.59%	0.0%	0.0%	0.0%	0.0%	0.44%	0.58%	0.0%	0.0%	0.0%	0.34%	0.63%	1.63%	0.0%	0.0%	0.66%	1.62%	0.31%	0.0%	0.0%	0.96%	0.43%	0.45%	0.45%	1.04%					
25	"8. ""Народно-республиканская партия России"""	17	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	2	3	5	1	1					
		0.16%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.63%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.39%	0.0%	0.12%	0.25%	0.37%	0.07%	0.08%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	7	1	0	0	3	1	3	13	6					
		0.36%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.63%	1.63%	0.0%	0.0%	0.0%	1.26%	0.31%	0.0%	0.0%	0.19%	0.08%	0.22%	0.98%	0.52%					
27	"10. ""Аграрная партия России"""	554	5	7	3	3	9	20	12	7	10	28	6	2	16	18	57	17	17	27	14	96	53	42	41	44					
		5.24%	3.12%	5.55%	3.03%	3.03%	4.0%	11.76%	9.75%	9.85%	6.09%	9.65%	3.82%	3.27%	9.03%	7.96%	9.53%	3.07%	5.43%	10.75%	7.86%	6.14%	4.58%	3.15%	3.10%	3.82%					
28	"11. ""Истинные патриоты России"""	13	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	5	0	2	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.43%	0.0%	0.15%	0.08%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	107	3	6	1	0	2	12	0	1	0	0	2	3	4	2	6	8	2	2	2	13	6	12	11	9					
		1.01%	1.87%	4.76%	1.01%	0.0%	0.88%	7.05%	0.0%	1.40%	0.0%	0.0%	1.27%	4.91%	2.25%	0.88%	1.00%	1.44%	0.63%	0.79%	1.12%	0.83%	0.51%	0.90%	0.83%	0.78%					
30	"13. ""Демократическая партия России"""	35	1	1	0	0	1	1	0	0	3	0	1	0	0	2	1	5	0	0	0	4	2	4	7	2					
