Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Шарыповская городская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694					
1	"Число избирателей, внесенных в списки"	37595	2094	1356	2336	2400	2672	2239	2171	2229	2104	2151	1896	1155	2281	2675	720	1219	2061	2667	1169					
2	"Число бюллетеней, полученных участковыми комиссиями"	37600	1600	1500	2300	2400	2600	2200	2100	2000	2100	2100	2000	1100	2200	2500	800	1300	2000	2600	2200					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	17420	889	642	1033	1060	1192	1035	1024	1002	1002	959	977	542	1016	1017	270	599	871	1173	1117					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	518	64	4	27	14	13	8	16	19	7	9	8	5	12	69	109	62	36	18	18					
6	Число погашенных бюллетеней	19662	647	854	1240	1326	1395	1157	1060	979	1091	1132	1015	553	1172	1414	421	639	1093	1409	1065					
7	Число бюллетеней в переносных ящиках для голосования	518	64	4	27	14	13	8	16	19	7	9	8	5	12	69	109	62	36	18	18					
8	Число бюллетеней в стационарных ящиках для голосования	17410	885	642	1033	1060	1190	1035	1024	1002	1000	959	977	542	1016	1017	270	599	869	1173	1117					
9	Число недействительных бюллетеней	167	12	8	5	5	8	4	5	10	5	3	3	11	6	11	9	16	12	24	10					
10	Число действительных бюллетеней	17761	937	638	1055	1069	1195	1039	1035	1011	1002	965	982	536	1022	1075	370	645	893	1167	1125					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	390	20	20	20	20	20	30	20	20	20	20	20	20	20	20	20	20	20	20	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	136	6	2	17	7	10	10	9	6	18	1	9	2	7	3	0	2	12	2	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	50	1	1	6	2	2	1	0	0	3	0	3	3	7	14	0	1	2	2	2					
14	Число погашенных открепительных удостоверений	254	14	18	3	13	10	20	11	14	2	19	11	18	13	17	20	18	8	18	7					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	91	4	1	4	6	6	5	4	4	4	5	3	8	2	5	2	8	4	9	7					
		0.50%	0.42%	0.15%	0.37%	0.55%	0.49%	0.47%	0.38%	0.39%	0.39%	0.51%	0.30%	1.46%	0.19%	0.46%	0.52%	1.21%	0.44%	0.75%	0.61%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	410	5	21	20	28	37	44	33	23	25	23	39	6	29	32	3	8	5	12	17					
		2.28%	0.52%	3.25%	1.88%	2.60%	3.07%	4.21%	3.17%	2.25%	2.48%	2.37%	3.95%	1.09%	2.82%	2.94%	0.79%	1.21%	0.55%	1.00%	1.49%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	238	12	13	9	9	10	14	14	11	15	11	12	12	16	23	10	11	11	4	21					
		1.32%	1.26%	2.01%	0.84%	0.83%	0.83%	1.34%	1.34%	1.07%	1.48%	1.13%	1.21%	2.19%	1.55%	2.11%	2.63%	1.66%	1.21%	0.33%	1.85%					
