Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Чертковская 																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №2453	УИК №2454					
1	"Число избирателей, включенных в списки избирателей"	29729	1030	902	1012	907	780	1085	426	1400	917	998	1106	429	204	512	246	245	542	82	796	575	932	742	317	847	689	684	642	1253	672	552	374	1459	532	783	512	749	974	485	647	470	175	654	391					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27800	900	800	900	800	700	1000	400	1300	800	900	1000	400	200	500	230	230	500	80	700	500	900	700	300	800	630	650	630	1250	650	540	350	1400	500	750	500	700	950	470	650	450	160	650	380					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18857	573	520	432	616	408	675	262	622	605	556	747	236	175	358	150	195	343	69	586	332	721	489	275	705	419	454	393	921	420	397	247	761	303	530	286	516	708	314	403	300	141	386	308					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2982	35	11	77	42	31	62	25	140	52	48	147	110	13	67	39	22	74	0	70	97	57	75	0	75	86	51	103	146	104	34	10	112	118	113	134	96	68	98	129	116	14	41	40					
6	Число погашенных избирательных бюллетеней	5961	292	269	391	142	261	263	113	538	143	296	106	54	12	75	41	13	83	11	44	71	122	136	25	20	125	145	134	183	126	109	93	527	79	107	80	88	174	58	118	34	5	223	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2982	35	11	77	42	31	62	25	140	52	48	147	110	13	67	39	22	74	0	70	97	57	75	0	75	86	51	103	146	104	34	10	112	118	113	134	96	68	98	129	116	14	41	40					
8	Число бюллетеней в стационарных ящиках для голосования	18857	573	520	432	616	408	675	262	622	605	556	747	236	175	358	150	195	343	69	586	332	721	489	275	705	419	454	393	921	420	397	247	761	303	530	286	516	708	314	403	300	141	386	308					
9	Число недействительных избирательных бюллетеней	201	7	5	7	0	7	4	2	33	7	5	4	4	1	2	1	0	9	0	2	9	3	7	2	9	0	4	0	4	5	3	5	15	1	0	4	4	10	1	4	0	0	5	6					
10	Число действительных избирательных бюллетеней	21638	601	526	502	658	432	733	285	729	650	599	890	342	187	423	188	217	408	69	654	420	775	557	273	771	505	501	496	1063	519	428	252	858	420	643	416	608	766	411	528	416	155	422	342					
11	Число полученных открепительных  удостоверений	763	20	20	20	20	20	20	20	20	20	20	20	28	10	10	10	10	20	10	20	20	20	10	10	20	10	20	20	30	10	10	10	55	20	10	20	20	30	10	20	10	10	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	470	8	7	9	7	15	8	10	20	5	0	14	28	10	3	3	0	5	0	5	6	13	5	10	5	4	20	20	19	10	9	2	55	18	10	10	20	16	10	10	10	1	20	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	113	2	4	7	2	11	6	1	4	0	1	9	0	0	2	2	4	1	0	2	1	0	1	2	3	1	1	6	3	4	1	3	10	1	0	1	5	3	3	1	0	1	0	4					
14	Число неиспользованных открепительных удостоверений	293	12	13	11	13	5	12	10	0	15	20	6	0	0	7	7	10	15	10	15	14	7	5	0	15	6	0	0	11	0	1	8	0	2	0	10	0	14	0	10	0	9	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	14	0	0	2	0	1	1	0	1	1	0	3	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	199	11	3	4	4	4	9	3	10	3	1	7	3	1	1	3	0	9	0	9	2	3	2	5	2	6	6	4	6	5	3	1	6	3	27	0	10	0	1	1	15	1	2	3					
		0.91%	1.81%	0.56%	0.79%	0.61%	0.91%	1.22%	1.05%	1.31%	0.46%	0.17%	0.78%	0.87%	0.53%	0.24%	1.59%	0.00%	2.16%	0.00%	1.37%	0.47%	0.39%	0.35%	1.82%	0.26%	1.19%	1.19%	0.81%	0.56%	0.95%	0.70%	0.39%	0.69%	0.71%	4.20%	0.00%	1.63%	0.00%	0.24%	0.19%	3.61%	0.65%	0.47%	0.86%					
19	Жириновский Владимир Вольфович	1700	64	65	48	37	42	53	31	86	60	50	77	22	4	26	22	36	46	4	28	30	29	17	28	59	45	23	41	103	32	38	33	72	11	27	45	43	66	35	31	24	9	24	34					
		7.78%	10.53%	12.24%	9.43%	5.62%	9.57%	7.19%	10.80%	11.29%	9.13%	8.28%	8.61%	6.36%	2.13%	6.12%	11.64%	16.59%	11.03%	5.80%	4.27%	6.99%	3.73%	3.01%	10.18%	7.56%	8.91%	4.55%	8.27%	9.65%	6.11%	8.82%	12.84%	8.25%	2.61%	4.20%	10.71%	7.03%	8.51%	8.50%	5.83%	5.77%	5.81%	5.62%	9.77%					
20	Зюганов Геннадий Андреевич	3659	111	135	121	161	107	154	54	168	123	108	120	50	9	35	35	31	83	4	60	42	115	31	37	100	72	121	64	49	88	87	24	231	89	30	89	127	177	73	106	31	17	102	88					
		16.75%	18.26%	25.42%	23.77%	24.47%	24.37%	20.90%	18.82%	22.05%	18.72%	17.88%	13.42%	14.45%	4.79%	8.24%	18.52%	14.29%	19.90%	5.80%	9.15%	9.79%	14.78%	5.50%	13.45%	12.82%	14.26%	23.96%	12.90%	4.59%	16.79%	20.19%	9.34%	26.46%	21.14%	4.67%	21.19%	20.75%	22.81%	17.72%	19.92%	7.45%	10.97%	23.89%	25.29%					
