Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Балахнинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190					
1	"Число избирателей, внесенных в список избирателей"	66696	2299	2449	2795	2649	1294	1579	2687	2661	1832	1137	2333	2715	2626	2559	955	2747	2671	2613	2823	1786	1557	1570	1213	1240	1722	1939	467	1504	1011	2358	600	561	1175	1148	540	1041	1840					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	67000	2350	2383	2627	2562	1347	1577	2750	2732	1810	1150	2370	2757	2667	2627	1000	2785	2735	2697	2825	1766	1586	1585	1160	1188	1713	1975	465	1517	1016	2355	557	556	1172	1160	530	1065	1883					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	36029	1231	1339	1458	1517	988	1206	1327	1407	762	602	1335	1447	1514	1404	516	1340	2150	1484	1549	736	807	838	834	527	801	1411	164	637	432	999	481	172	544	468	185	516	901					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2418	65	72	156	36	15	39	77	41	37	13	23	47	46	49	18	113	46	56	82	124	23	33	28	80	67	36	61	64	29	83	67	103	160	88	151	167	23					
6	Число погашенных избирательных бюллетеней	28553	1054	972	1013	1009	344	332	1346	1284	1011	535	1012	1263	1107	1174	466	1332	539	1157	1194	906	756	714	298	581	845	528	240	816	555	1273	9	281	468	604	194	382	959					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2418	65	72	156	36	15	39	77	41	37	13	23	47	46	49	18	113	46	56	82	124	23	33	28	80	67	36	61	64	29	83	67	103	160	88	151	167	23					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	36012	1231	1339	1452	1517	988	1206	1327	1407	762	602	1332	1447	1514	1404	516	1338	2150	1482	1549	736	807	838	834	527	799	1411	164	637	432	999	481	172	544	468	185	516	899					
9	Число недействительных избирательных бюллетеней	533	23	23	9	21	7	7	28	24	5	9	17	34	68	16	11	21	12	15	34	5	9	15	8	4	11	22	2	13	5	16	1	4	7	3	2	9	13					
10	Число действительных избирательных бюллетеней	37897	1273	1388	1599	1532	996	1238	1376	1424	794	606	1338	1460	1492	1437	523	1430	2184	1523	1597	855	821	856	854	603	855	1425	223	688	456	1066	547	271	697	553	334	674	909					
