Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Ибресинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227					
1	"Число избирателей, внесенных в списки избирателей"	18051	1644	2030	1593	784	971	1055	424	238	296	725	307	478	683	452	740	194	280	1127	67	818	336	188	336	735	349	248	419	250	284					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19362	1726	2098	1682	830	1037	1198	508	262	369	758	332	524	789	511	804	213	300	1215	78	880	352	193	351	756	357	252	434	267	286					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	13442	1211	1403	1107	516	702	948	394	194	218	497	235	357	543	350	569	152	192	889	46	674	255	131	247	540	248	179	289	170	186					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1372	56	93	82	67	124	70	30	42	59	89	54	56	40	21	84	12	23	70	8	62	20	4	16	55	18	23	42	17	35					
6	Число погашенных избирательных бюллетеней	4548	459	602	493	247	211	180	84	26	92	172	43	111	206	140	151	49	85	256	24	144	77	58	88	161	91	50	103	80	65					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1371	56	93	82	67	124	70	30	42	59	89	54	56	40	21	84	12	22	70	8	62	20	4	16	55	18	23	42	17	35					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13441	1211	1403	1107	516	702	948	394	194	218	497	235	357	543	350	569	152	192	889	46	674	255	131	247	539	248	179	289	170	186					
9	Число недействительных избирательных бюллетеней	242	12	18	15	8	58	17	8	0	5	8	3	4	5	7	11	2	2	16	1	13	4	3	5	3	4	0	6	1	3					
10	Число действительных избирательных бюллетеней	14570	1255	1478	1174	575	768	1001	416	236	272	578	286	409	578	364	642	162	212	943	53	723	271	132	258	591	262	202	325	186	218					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1495	130	130	125	105	80	105	40	30	30	50	30	50	70	50	90	20	20	100	10	80	20	9	21	25	10	10	30	9	16					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1492	129	130	125	105	80	105	40	30	30	50	30	50	70	50	90	20	20	100	10	80	20	7	21	25	10	10	30	9	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	263	19	28	18	28	15	22	8	6	6	7	3	5	11	3	9	0	3	23	4	12	3	2	4	4	3	7	4	5	1					
14	Число погашенных неиспользованных открепительных удостоверений	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	155	31	31	25	6	4	5	2	0	2	2	0	2	16	5	0	0	1	6	0	5	2	0	0	0	4	0	2	3	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	222	14	17	5	5	2	22	2	1	5	9	9	11	20	8	17	3	2	29	1	10	5	0	4	12	0	2	2	1	4					
		1.50%	1.10%	1.14%	0.42%	0.86%	0.24%	2.16%	0.47%	0.42%	1.81%	1.54%	3.11%	2.66%	3.43%	2.16%	2.60%	1.83%	0.93%	3.02%	1.85%	1.36%	1.82%	0.00%	1.52%	2.02%	0.00%	0.99%	0.60%	0.53%	1.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	34	4	3	4	1	3	0	0	1	1	3	0	2	3	0	0	0	2	1	0	1	0	0	0	1	1	0	1	0	2					
		0.23%	0.32%	0.20%	0.34%	0.17%	0.36%	0.00%	0.00%	0.42%	0.36%	0.51%	0.00%	0.48%	0.51%	0.00%	0.00%	0.00%	0.93%	0.10%	0.00%	0.14%	0.00%	0.00%	0.00%	0.17%	0.38%	0.00%	0.30%	0.00%	0.90%					
20	3.Политическая партия «Демократическая партия России»	27	1	0	1	1	1	3	1	0	0	0	0	2	3	3	1	0	1	2	0	3	0	0	1	1	0	0	1	1	0					
		0.18%	0.08%	0.00%	0.08%	0.17%	0.12%	0.29%	0.24%	0.00%	0.00%	0.00%	0.00%	0.48%	0.51%	0.81%	0.15%	0.00%	0.47%	0.21%	0.00%	0.41%	0.00%	0.00%	0.38%	0.17%	0.00%	0.00%	0.30%	0.53%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1333	167	188	129	58	19	46	19	22	27	49	30	35	88	49	39	15	25	85	0	51	35	22	8	25	15	9	36	16	26					
		8.99%	13.18%	12.57%	10.85%	9.95%	2.30%	4.52%	4.48%	9.32%	9.75%	8.36%	10.38%	8.47%	15.09%	13.21%	5.97%	9.15%	11.68%	8.86%	0.00%	6.93%	12.73%	16.30%	3.04%	4.21%	5.64%	4.46%	10.88%	8.56%	11.76%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	26	3	5	3	0	0	1	0	0	1	0	1	2	2	1	0	1	0	2	0	0	0	0	0	2	1	0	0	0	1					
		0.18%	0.24%	0.33%	0.25%	0.00%	0.00%	0.10%	0.00%	0.00%	0.36%	0.00%	0.35%	0.48%	0.34%	0.27%	0.00%	0.61%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.38%	0.00%	0.00%	0.00%	0.45%					
23	6.Политическая партия «Партия социальной справедливости»	22	1	1	2	2	0	1	0	0	0	2	1	2	0	1	0	0	2	2	0	1	1	1	0	0	0	0	0	2	0					
		0.15%	0.08%	0.07%	0.17%	0.34%	0.00%	0.10%	0.00%	0.00%	0.00%	0.34%	0.35%	0.48%	0.00%	0.27%	0.00%	0.00%	0.93%	0.21%	0.00%	0.14%	0.36%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	1.07%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	887	68	80	70	51	18	59	16	5	15	42	12	13	41	16	50	11	15	103	2	66	20	3	28	20	6	7	23	8	19					
		5.99%	5.37%	5.35%	5.89%	8.75%	2.18%	5.80%	3.77%	2.12%	5.42%	7.17%	4.15%	3.15%	7.03%	4.31%	7.66%	6.71%	7.01%	10.74%	3.70%	8.97%	7.27%	2.22%	10.65%	3.37%	2.26%	3.47%	6.95%	4.28%	8.60%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	988	110	115	101	43	25	50	12	5	14	31	4	21	57	23	47	3	10	71	2	70	29	3	12	67	8	20	14	6	15					
		6.67%	8.68%	7.69%	8.49%	7.38%	3.03%	4.91%	2.83%	2.12%	5.05%	5.29%	1.38%	5.08%	9.78%	6.20%	7.20%	1.83%	4.67%	7.40%	3.70%	9.51%	10.55%	2.22%	4.56%	11.28%	3.01%	9.90%	4.23%	3.21%	6.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	125	17	10	12	5	5	7	5	1	0	4	0	1	8	2	4	2	3	14	0	8	1	2	3	3	3	3	1	1	0					
