Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Александровская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
1	"Число избирателей, внесенных в списки избирателей"	36948	2119	1722	1945	1232	1726	1740	1416	754	1934	1410	1835	1648	1431	340	2487	1956	1079	2065	399	2265	1513	1134	1757	1041					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	37200	2100	1750	1900	1250	1800	1850	1450	750	1900	1400	1850	1650	1400	350	2500	2000	1100	2050	400	2250	1550	1200	1700	1050					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	17045	1067	881	864	646	735	857	713	375	1012	642	888	705	508	163	1101	783	422	1037	217	1089	671	475	716	478					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2500	96	74	78	55	73	146	52	30	85	85	57	59	122	53	158	228	135	107	15	133	130	127	275	127					
6	Число погашенных избирательных бюллетеней	17655	937	795	958	549	992	847	685	345	803	673	905	886	770	134	1241	989	543	906	168	1028	749	598	709	445					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2500	96	74	78	55	73	146	52	30	85	85	57	59	122	53	158	228	135	107	15	133	130	127	275	127					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	17045	1067	881	864	646	735	857	713	375	1012	642	888	705	508	163	1101	783	422	1037	217	1089	671	475	716	478					
9	Число недействительных избирательных бюллетеней	144	6	10	4	7	5	4	4	1	4	4	8	2	3	0	13	9	5	8	1	16	7	9	5	9					
10	Число действительных избирательных бюллетеней	19401	1157	945	938	694	803	999	761	404	1093	723	937	762	627	216	1246	1002	552	1136	231	1206	794	593	986	596					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	398	17	17	17	17	17	17	17	17	17	17	17	17	17	17	16	16	16	16	16	16	16	16	16	16					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	127	3	8	8	5	3	8	9	2	4	4	3	5	0	1	7	7	3	11	0	4	12	6	11	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	67	10	5	2	7	2	1	5	0	1	2	4	3	4	1	5	1	1	8	1	0	2	1	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	271	14	9	9	12	14	9	8	15	13	13	14	12	17	16	9	9	13	5	16	12	4	10	5	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
