Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Курумканская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355					
1	"Число избирателей, внесенных в списки"	10948	180	886	404	165	346	195	721	586	847	658	1085	114	139	624	1243	1305	483	967					
2	"Число бюллетеней, полученных участковыми комиссиями"	11800	250	900	450	220	390	240	745	675	885	735	1160	180	220	750	1200	1310	530	960					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6449	36	531	235	81	199	113	425	311	549	378	606	79	44	438	750	745	312	617					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1147	124	89	34	39	24	17	84	128	20	126	129	14	69	26	73	86	28	37					
6	Число погашенных бюллетеней	4204	90	280	181	100	167	110	236	236	316	231	425	87	107	286	377	479	190	306					
7	Число бюллетеней в переносных ящиках для голосования	1152	129	89	34	39	24	17	84	128	20	126	129	14	69	26	73	86	28	37					
8	Число бюллетеней в стационарных ящиках для голосования	6442	24	531	235	81	199	113	425	311	556	378	606	79	44	438	749	744	312	617					
9	Число недействительных бюллетеней	277	9	20	16	3	6	6	17	9	20	19	23	0	6	11	43	34	15	20					
10	Число действительных бюллетеней	7317	144	600	253	117	217	124	492	430	556	485	712	93	107	453	779	796	325	634					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	5	10	10	5	5	5	10	10	10	10	10	5	5	10	10	17	3	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	62	0	2	0	3	0	0	7	4	1	2	0	0	0	8	10	13	2	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	52	0	2	0	2	4	4	6	3	4	5	8	0	0	0	2	8	0	4					
14	Число погашенных открепительных удостоверений	88	5	8	10	2	5	5	3	6	9	8	10	5	5	2	0	4	1	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	275	8	20	15	8	9	0	22	10	23	13	35	6	6	11	17	40	15	17					
		3.62%	5.22%	3.22%	5.57%	6.66%	4.03%	0.0%	4.32%	2.27%	3.99%	2.57%	4.76%	6.45%	5.30%	2.37%	2.06%	4.81%	4.41%	2.59%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	483	8	28	13	3	5	5	28	85	8	28	61	7	7	10	66	57	11	53					
		6.36%	5.22%	4.51%	4.83%	2.5%	2.24%	3.84%	5.50%	19.36%	1.38%	5.55%	8.29%	7.52%	6.19%	2.15%	8.02%	6.86%	3.23%	8.10%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	283	5	19	17	3	3	8	18	16	27	23	24	5	5	13	23	30	21	23					
		3.72%	3.26%	3.06%	6.31%	2.5%	1.34%	6.15%	3.53%	3.64%	4.68%	4.56%	3.26%	5.37%	4.42%	2.80%	2.79%	3.61%	6.17%	3.51%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	99	1	4	1	1	7	1	5	10	5	5	14	1	2	6	19	8	6	3					
		1.30%	0.65%	0.64%	0.37%	0.83%	3.13%	0.76%	0.98%	2.27%	0.86%	0.99%	1.90%	1.07%	1.76%	1.29%	2.31%	0.96%	1.76%	0.45%					
22	"5. ""За Русь Святую"""	34	0	2	1	0	1	1	1	1	3	0	5	0	0	2	7	2	2	6					
		0.44%	0.0%	0.32%	0.37%	0.0%	0.44%	0.76%	0.19%	0.22%	0.52%	0.0%	0.68%	0.0%	0.0%	0.43%	0.85%	0.24%	0.58%	0.91%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	2	4	1	0	0	0	0	0	5	3	0	1	0	2	3	1	0	2					
		0.31%	1.30%	0.64%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.59%	0.0%	1.07%	0.0%	0.43%	0.36%	0.12%	0.0%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	0	9	0	2	0	0	1	0	5	1	4	1	0	0	3	1	4	4					
		0.46%	0.0%	1.45%	0.0%	1.66%	0.0%	0.0%	0.19%	0.0%	0.86%	0.19%	0.54%	1.07%	0.0%	0.0%	0.36%	0.12%	1.17%	0.61%					
25	"8. ""Народно-республиканская партия России"""	21	1	1	1	0	0	1	1	1	2	2	2	0	1	1	4	2	1	0					
		0.27%	0.65%	0.16%	0.37%	0.0%	0.0%	0.76%	0.19%	0.22%	0.34%	0.39%	0.27%	0.0%	0.88%	0.21%	0.48%	0.24%	0.29%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	0	0	0	0	0	0	1	2	0	7	4	0	0	1	1	2	3	2					
		0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.45%	0.0%	1.38%	0.54%	0.0%	0.0%	0.21%	0.12%	0.24%	0.88%	0.30%					
27	"10. ""Аграрная партия России"""	1094	15	166	51	14	27	13	84	72	15	90	128	5	21	143	80	88	31	51					
		14.40%	9.80%	26.77%	18.95%	11.66%	12.10%	10.0%	16.50%	16.40%	2.60%	17.85%	17.41%	5.37%	18.58%	30.81%	9.73%	10.60%	9.11%	7.79%					
28	"11. ""Истинные патриоты России"""	11	0	0	0	0	1	0	1	0	1	0	0	0	1	1	2	1	1	2					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.19%	0.0%	0.17%	0.0%	0.0%	0.0%	0.88%	0.21%	0.24%	0.12%	0.29%	0.30%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	117	11	9	7	1	1	3	1	4	5	4	4	1	4	1	11	23	9	18					
		1.54%	7.18%	1.45%	2.60%	0.83%	0.44%	2.30%	0.19%	0.91%	0.86%	0.79%	0.54%	1.07%	3.53%	0.21%	1.33%	2.77%	2.64%	2.75%					
30	"13. ""Демократическая партия России"""	29	0	2	2	0	2	0	0	2	2	0	4	0	1	2	3	4	1	4					
		0.38%	0.0%	0.32%	0.74%	0.0%	0.89%	0.0%	0.0%	0.45%	0.34%	0.0%	0.54%	0.0%	0.88%	0.43%	0.36%	0.48%	0.29%	0.61%					
31	"14. ""Великая Россия - Евразийский Союз"""	46	2	4	2	1	1	2	1	2	6	3	6	1	2	2	5	3	3	0					
		0.60%	1.30%	0.64%	0.74%	0.83%	0.44%	1.53%	0.19%	0.45%	1.04%	0.59%	0.81%	1.07%	1.76%	0.43%	0.60%	0.36%	0.88%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	3	0	0	0	1	0	2	0	1	0	0	3	0	3	4	1	1					
		0.25%	0.0%	0.48%	0.0%	0.0%	0.0%	0.76%	0.0%	0.45%	0.0%	0.19%	0.0%	0.0%	2.65%	0.0%	0.36%	0.48%	0.29%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	206	0	10	6	6	9	5	5	8	20	13	17	0	2	17	23	27	12	26					
		2.71%	0.0%	1.61%	2.23%	5.0%	4.03%	3.84%	0.98%	1.82%	3.47%	2.57%	2.31%	0.0%	1.76%	3.66%	2.79%	3.25%	3.52%	3.97%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	1	3	1	0	1	1	0	1	3	2	4	1	2	3	5	2	0	5					
		0.46%	0.65%	0.48%	0.37%	0.0%	0.44%	0.76%	0.0%	0.22%	0.52%	0.39%	0.54%	1.07%	1.76%	0.64%	0.60%	0.24%	0.0%	0.76%					
35	"18. ""ЛДПР"""	521	7	17	7	8	28	22	29	21	95	18	37	17	4	46	42	45	24	54					
		6.86%	4.57%	2.74%	2.60%	6.66%	12.55%	16.92%	5.69%	4.78%	16.49%	3.57%	5.03%	18.27%	3.53%	9.91%	5.10%	5.42%	7.05%	8.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	304	13	8	10	3	5	19	18	26	7	9	34	0	5	13	54	31	11	38					
		4.00%	8.49%	1.29%	3.71%	2.5%	2.24%	14.61%	3.53%	5.92%	1.21%	1.78%	4.62%	0.0%	4.42%	2.80%	6.56%	3.73%	3.23%	5.81%					
37	"20. ""Политическая партия ""Единая Россия"""	2650	69	139	87	53	83	31	225	114	244	194	267	35	30	115	292	297	121	254					
		34.89%	45.09%	22.41%	32.34%	44.16%	37.21%	23.84%	44.20%	25.96%	42.36%	38.49%	36.32%	37.63%	26.54%	24.78%	35.52%	35.78%	35.58%	38.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	1	0	3	0	0	0	2	2	0	0	0	1	1	1	1	1	1					
		0.18%	0.0%	0.16%	0.0%	2.5%	0.0%	0.0%	0.0%	0.45%	0.34%	0.0%	0.0%	0.0%	0.88%	0.21%	0.12%	0.12%	0.29%	0.15%					
39	"22. ""Развитие предпринимательства"""	18	0	2	0	0	0	0	0	1	5	1	2	0	0	1	1	2	1	2					
		0.23%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.86%	0.19%	0.27%	0.0%	0.0%	0.21%	0.12%	0.24%	0.29%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	850	1	129	24	11	28	8	46	45	64	59	60	11	10	57	101	102	38	56					
		11.19%	0.65%	20.80%	8.92%	9.16%	12.55%	6.15%	9.03%	10.25%	11.11%	11.70%	8.16%	11.82%	8.84%	12.28%	12.28%	12.28%	11.17%	8.56%					
																									
41	Против всех	126	0	20	7	0	6	3	5	5	9	9	0	1	0	5	13	23	8	12					
		1.65%	0.0%	3.22%	2.60%	0.0%	2.69%	2.30%	0.98%	1.13%	1.56%	1.78%	0.0%	1.07%	0.0%	1.07%	1.58%	2.77%	2.35%	1.83%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
