Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Песчанокопская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696					
1	"Число избирателей, внесенных в список избирателей"	26457	1990	1952	1933	1981	1922	932	498	1847	1637	410	783	1018	998	615	1118	733	1153	1164	1001	1207	1565					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25190	1800	1900	1800	1900	1800	900	480	1770	1600	390	760	950	950	590	1060	700	1100	1100	955	1155	1530					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	13910	968	867	870	720	652	564	347	1306	936	283	452	652	594	406	742	543	477	595	463	675	798					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2578	138	148	152	196	186	105	53	193	170	61	99	194	178	32	122	42	130	107	51	81	140					
6	Число погашенных избирательных бюллетеней	8702	694	885	778	984	962	231	80	271	494	46	209	104	178	152	196	115	493	398	441	399	592					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2578	138	148	152	196	186	105	53	193	170	61	99	194	178	32	122	42	130	107	51	81	140					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13906	965	867	870	720	651	564	347	1306	936	283	452	652	594	406	742	543	477	595	463	675	798					
9	Число недействительных избирательных бюллетеней	193	14	7	23	15	20	14	0	6	5	41	4	6	4	3	5	6	0	0	6	1	13					
10	Число действительных избирательных бюллетеней	16291	1089	1008	999	901	817	655	400	1493	1101	303	547	840	768	435	859	579	607	702	508	755	925					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	750	54	55	54	55	54	27	15	52	47	13	23	28	28	19	32	22	32	33	28	34	45					
