Выборы Президента Российской Федерации																																																																			
Дата голосования: 04.03.2012																																																																			
																																																																			
Наименование Избирательной комиссии:    Среднеахтубинская																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	56																																																																	
																																																																			
		Сумма	УИК №3701	УИК №3702	УИК №3703	УИК №3704	УИК №3705	УИК №3706	УИК №3707	УИК №3708	УИК №3709	УИК №3710	УИК №3711	УИК №3712	УИК №3713	УИК №3714	УИК №3715	УИК №3716	УИК №3717	УИК №3718	УИК №3719	УИК №3720	УИК №3721	УИК №3722	УИК №3723	УИК №3724	УИК №3725	УИК №3726	УИК №3727	УИК №3728	УИК №3729	УИК №3730	УИК №3731	УИК №3732	УИК №3733	УИК №3734	УИК №3735	УИК №3736	УИК №3737	УИК №3738	УИК №3739	УИК №3740	УИК №3741	УИК №3742	УИК №3743	УИК №3744	УИК №3745	УИК №3746	УИК №3747	УИК №3748	УИК №3749	УИК №3750	УИК №3751	УИК №3752	УИК №3753	УИК №3754	УИК №3755	УИК №3756									
1	Число избирателей, включенных в список избирателей	42811	1280	1493	1803	1787	1185	1259	1184	909	416	377	1205	1160	1513	1281	897	616	1563	1623	1401	317	777	217	291	674	716	164	790	435	536	391	232	295	217	1564	514	381	560	346	355	302	497	362	154	1026	735	620	234	1898	374	592	142	1021	857	822	311	140									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	40500	1200	1400	1700	1700	1000	1200	1150	850	400	350	1200	1100	1450	1250	850	600	1350	1600	1250	300	750	150	250	650	700	150	750	400	500	350	200	250	200	1550	500	350	550	300	300	250	500	350	250	1000	700	600	200	1850	350	550	150	1000	800	800	300	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20432	604	689	876	882	513	593	608	421	197	223	612	594	750	747	497	332	774	782	676	134	312	112	128	338	360	85	371	177	225	173	105	150	114	772	194	87	278	168	166	107	210	172	93	535	331	310	84	820	152	219	78	531	320	396	175	80									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3455	160	86	128	167	94	70	61	53	71	24	82	54	59	54	47	29	55	93	122	39	84	22	54	14	23	7	44	35	58	24	26	5	12	36	46	92	34	15	10	23	84	51	61	117	173	127	93	228	54	53	26	36	55	66	14	5									
6	Число погашенных избирательных бюллетеней	16613	436	625	696	651	393	537	481	376	132	103	506	452	641	449	306	239	521	725	452	127	354	16	68	298	317	58	335	188	217	153	69	95	74	742	260	171	238	117	124	120	206	127	96	348	196	163	23	802	144	278	46	433	425	338	111	15									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3455	160	86	128	167	94	70	61	53	71	24	82	54	59	54	47	29	55	93	122	39	84	22	54	14	23	7	44	35	58	24	26	5	12	36	46	92	34	15	10	23	84	51	61	117	173	127	93	228	54	53	26	36	55	66	14	5									
8	Число бюллетеней в стационарных ящиках для голосования	20430	604	689	876	882	513	593	607	421	196	223	612	594	750	747	497	332	774	782	676	134	312	112	128	338	360	85	371	177	225	173	105	150	114	772	194	87	278	168	166	107	210	172	93	535	331	310	84	820	152	219	78	531	320	396	175	80									
9	Число недействительных избирательных бюллетеней	189	4	7	10	8	3	5	2	7	3	0	4	7	8	5	6	4	9	5	4	1	7	0	0	4	3	5	4	0	3	1	0	3	1	3	0	4	4	1	0	1	1	0	0	6	4	3	0	12	3	1	0	5	3	2	3	0									
10	Число действительных избирательных бюллетеней	23696	760	768	994	1041	604	658	666	467	264	247	690	641	801	796	538	357	820	870	794	172	389	134	182	348	380	87	411	212	280	196	131	152	125	805	240	175	308	182	176	129	293	223	154	646	500	434	177	1036	203	271	104	562	372	460	186	85									
11	Число полученных открепительных  удостоверений	972	20	30	30	25	25	25	25	13	16	11	35	20	20	40	16	16	20	20	25	6	16	11	16	16	21	16	22	6	16	6	6	6	6	35	5	5	10	5	5	10	35	35	30	25	15	10	5	30	5	10	20	20	15	20	15	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	854	20	23	30	25	20	21	25	13	16	11	34	20	18	40	16	11	20	20	25	4	15	7	8	9	13	16	22	0	12	4	1	3	1	35	5	5	10	2	0	8	35	35	30	25	6	10	5	30	5	10	18	18	13	20	6	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	624	28	5	16	15	13	7	15	27	5	9	16	16	22	20	12	7	135	10	5	3	5	17	17	14	4	1	6	11	10	7	8	4	6	15	3	6	6	8	3	1	2	0	1	7	8	7	4	8	5	6	7	6	7	5	5	8									
14	Число неиспользованных открепительных удостоверений	118	0	7	0	0	5	4	0	0	0	0	1	0	2	0	0	5	0	0	0	2	1	4	8	7	8	0	0	6	4	2	5	3	5	0	0	0	0	3	5	2	0	0	0	0	9	0	0	0	0	0	2	2	2	0	9	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	7	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
19	Жириновский Владимир Вольфович	1771	44	44	81	94	46	49	41	38	15	17	57	53	84	69	41	20	61	67	51	7	34	9	11	36	25	14	31	20	24	20	15	21	6	60	25	5	20	14	14	16	14	6	11	36	36	32	9	48	12	21	11	55	29	26	14	12									
		7.41%	5.76%	5.68%	8.07%	8.96%	7.58%	7.39%	6.14%	8.02%	5.62%	6.88%	8.21%	8.18%	10.38%	8.61%	7.54%	5.54%	7.36%	7.66%	6.39%	4.05%	8.59%	6.72%	6.04%	10.23%	6.53%	15.22%	7.47%	9.43%	8.48%	10.15%	11.45%	13.55%	4.76%	7.43%	10.42%	2.79%	6.41%	7.65%	7.95%	12.31%	4.76%	2.69%	7.14%	5.52%	7.14%	7.32%	5.08%	4.58%	5.83%	7.72%	10.58%	9.70%	7.73%	5.63%	7.41%	14.12%									
20	Зюганов Геннадий Андреевич	4357	123	198	167	186	102	131	140	80	55	47	121	135	165	187	121	91	152	197	152	13	41	21	24	63	59	4	90	32	44	31	31	20	19	191	35	30	41	37	18	23	44	33	10	129	84	48	12	203	40	45	11	98	48	83	31	21									
		18.24%	16.10%	25.55%	16.63%	17.73%	16.80%	19.76%	20.96%	16.88%	20.60%	19.03%	17.44%	20.83%	20.40%	23.35%	22.24%	25.21%	18.34%	22.51%	19.05%	7.51%	10.35%	15.67%	13.19%	17.90%	15.40%	4.35%	21.69%	15.09%	15.55%	15.74%	23.66%	12.90%	15.08%	23.64%	14.58%	16.76%	13.14%	20.22%	10.23%	17.69%	14.97%	14.80%	6.49%	19.79%	16.67%	10.98%	6.78%	19.37%	19.42%	16.54%	10.58%	17.28%	12.80%	17.97%	16.40%	24.71%									
21	Миронов Сергей Михайлович	654	20	21	26	39	20	11	31	16	9	5	38	19	25	22	22	10	14	24	22	7	12	3	7	14	4	0	12	2	13	5	2	4	3	22	2	3	8	2	2	2	5	6	3	14	17	7	3	15	3	9	0	20	13	10	3	3									
		2.74%	2.62%	2.71%	2.59%	3.72%	3.29%	1.66%	4.64%	3.38%	3.37%	2.02%	5.48%	2.93%	3.09%	2.75%	4.04%	2.77%	1.69%	2.74%	2.76%	4.05%	3.03%	2.24%	3.85%	3.98%	1.04%	0.00%	2.89%	0.94%	4.59%	2.54%	1.53%	2.58%	2.38%	2.72%	0.83%	1.68%	2.56%	1.09%	1.14%	1.54%	1.70%	2.69%	1.95%	2.15%	3.37%	1.60%	1.69%	1.43%	1.46%	3.31%	0.00%	3.53%	3.47%	2.16%	1.59%	3.53%									
22	Прохоров Михаил Дмитриевич	1239	33	51	47	61	36	35	44	37	10	9	46	37	59	44	25	22	51	53	44	7	19	22	17	9	9	7	14	14	12	13	4	5	9	31	9	4	17	19	11	3	7	12	1	36	19	14	10	31	11	25	1	25	11	19	9	9									
		5.19%	4.32%	6.58%	4.68%	5.82%	5.93%	5.28%	6.59%	7.81%	3.75%	3.64%	6.63%	5.71%	7.29%	5.49%	4.60%	6.09%	6.15%	6.06%	5.51%	4.05%	4.80%	16.42%	9.34%	2.56%	2.35%	7.61%	3.37%	6.60%	4.24%	6.60%	3.05%	3.23%	7.14%	3.84%	3.75%	2.23%	5.45%	10.38%	6.25%	2.31%	2.38%	5.38%	0.65%	5.52%	3.77%	3.20%	5.65%	2.96%	5.34%	9.19%	0.96%	4.41%	2.93%	4.11%	4.76%	10.59%									
23	Путин Владимир Владимирович	15675	540	454	673	661	400	432	410	296	175	169	428	397	468	474	329	214	542	529	525	138	283	79	123	226	283	62	264	144	187	127	79	102	88	501	169	133	222	110	131	85	223	166	129	431	344	333	143	739	137	171	81	364	271	322	129	40									
		65.63%	70.68%	58.58%	67.03%	63.01%	65.90%	65.16%	61.38%	62.45%	65.54%	68.42%	61.67%	61.27%	57.85%	59.18%	60.48%	59.28%	65.38%	60.46%	65.79%	79.77%	71.46%	58.96%	67.58%	64.20%	73.89%	67.39%	63.61%	67.92%	66.08%	64.47%	60.31%	65.81%	69.84%	62.00%	70.42%	74.30%	71.15%	60.11%	74.43%	65.38%	75.85%	74.44%	83.77%	66.10%	68.25%	76.20%	80.79%	70.52%	66.50%	62.87%	77.88%	64.20%	72.27%	69.70%	68.25%	47.06%									
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
