Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Дальнереченская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286					
1	"Число избирателей, внесенных в список избирателей"	9066	1344	486	218	96	227	1093	741	284	1035	150	109	847	263	290	303	326	642	202	171	239					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9499	1383	516	275	105	231	1124	785	306	1075	171	113	887	278	300	317	330	664	216	178	245					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	28	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4893	636	262	177	68	145	534	439	172	556	101	70	448	108	151	183	154	313	140	94	142					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	476	34	17	12	26	31	80	44	5	51	2	4	35	43	23	11	6	27	12	6	7					
6	Число погашенных избирательных бюллетеней	4102	713	237	86	11	55	482	302	129	468	68	39	404	127	126	123	170	324	64	78	96					
7	Число избирательных бюллетеней в переносных ящиках для голосования	504	34	17	12	26	31	108	44	5	51	2	4	35	43	23	11	6	27	12	6	7					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4893	636	262	177	68	145	534	439	172	556	101	70	448	108	151	183	154	313	140	94	142					
9	Число недействительных избирательных бюллетеней	99	9	6	5	0	3	18	12	1	13	2	0	2	3	3	0	1	15	1	3	2					
10	Число действительных избирательных бюллетеней	5298	661	273	184	94	173	624	471	176	594	101	74	481	148	171	194	159	325	151	97	147					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	389	34	20	59	20	6	34	45	5	31	15	5	25	10	5	15	5	20	15	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	389	34	20	59	20	6	34	45	5	31	15	5	25	10	5	15	5	20	15	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	93	7	1	7	7	4	4	6	3	9	3	4	7	3	4	3	4	2	5	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	2	0	1	0	0	1	0	1	2	0	0	0	1	1	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	830	119	41	20	16	19	87	86	24	91	7	3	54	31	41	47	19	50	29	14	32					
		15.38%	17.76%	14.70%	10.58%	17.02%	10.80%	13.55%	17.81%	13.56%	14.99%	6.80%	4.05%	11.18%	20.53%	23.56%	24.23%	11.88%	14.71%	19.08%	14.00%	21.48%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1204	169	46	44	11	41	140	104	59	164	32	10	79	36	24	40	37	84	24	29	31					
		22.31%	25.22%	16.49%	23.28%	11.70%	23.30%	21.81%	21.53%	33.33%	27.02%	31.07%	13.51%	16.36%	23.84%	13.79%	20.62%	23.13%	24.71%	15.79%	29.00%	20.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	45	7	0	1	0	1	7	5	3	5	0	0	4	0	3	1	1	2	3	1	1					
		0.83%	1.04%	0.00%	0.53%	0.00%	0.57%	1.09%	1.04%	1.69%	0.82%	0.00%	0.00%	0.83%	0.00%	1.72%	0.52%	0.63%	0.59%	1.97%	1.00%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1014	101	96	31	9	26	84	70	44	156	8	13	55	35	55	51	47	56	27	20	30					
		18.79%	15.07%	34.41%	16.40%	9.57%	14.77%	13.08%	14.49%	24.86%	25.70%	7.77%	17.57%	11.39%	23.18%	31.61%	26.29%	29.38%	16.47%	17.76%	20.00%	20.13%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	69	7	5	2	1	2	5	4	2	9	2	2	8	0	3	3	2	10	1	1	0					
		1.28%	1.04%	1.79%	1.06%	1.06%	1.14%	0.78%	0.83%	1.13%	1.48%	1.94%	2.70%	1.66%	0.00%	1.72%	1.55%	1.25%	2.94%	0.66%	1.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2111	257	84	84	56	82	295	201	42	167	52	46	280	46	44	52	51	123	67	31	51					
		39.11%	38.36%	30.11%	44.44%	59.57%	46.59%	45.95%	41.61%	23.73%	27.51%	50.49%	62.16%	57.97%	30.46%	25.29%	26.80%	31.88%	36.18%	44.08%	31.00%	34.23%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	1	1	2	1	2	6	1	2	2	0	0	1	0	1	0	2	0	0	1	2					
		0.46%	0.15%	0.36%	1.06%	1.06%	1.14%	0.93%	0.21%	1.13%	0.33%	0.00%	0.00%	0.21%	0.00%	0.57%	0.00%	1.25%	0.00%	0.00%	1.00%	1.34%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
