Выборы Президента Российской Федерации																																																																																					
Дата голосования: 18.03.2018																																																																																					
																																																																																					
Наименование Избирательной комиссии:    Ленинская																																																																																					
																																																																																					
Сводная таблица итогов голосования																																																																																					
																																																																																					
	Число участковых избирательных комиссий	74																																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	74																																																																																			
																																																																																					
		Сумма	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №3622	УИК №3623	УИК №3624	УИК №3625	УИК №3626	УИК №3627	УИК №3628	УИК №3629	УИК №3630	УИК №3631	УИК №3632	УИК №3633	УИК №3634	УИК №3635	УИК №3636	УИК №3637	УИК №3638	УИК №3639	УИК №3640	УИК №3641	УИК №3642	УИК №3643	УИК №3644	УИК №3645	УИК №3646									
1	"Число избирателей, включенных в список избирателей"	107761	1164	1338	734	1417	1332	1553	1763	1123	1435	1462	1157	1733	1408	1551	1088	1635	1389	1378	1415	1362	1345	1279	1212	1736	1448	1397	1377	1397	1386	691	1171	1449	1755	2082	1971	2627	2455	1062	1469	670	596	1681	1214	2009	1476	1399	2477	2221	500	1369	1952	1502	1152	1289	1337	907	1436	1555	1641	1468	1243	899	1252	1254	728	1330	1611	1445	2146	2487	1994	2167	1263	1345									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	86690	900	1100	600	1150	1050	1200	1300	900	1150	1150	950	1500	1100	1200	900	1500	1150	1100	1100	1100	1100	1000	900	1300	1000	1000	1200	1050	1050	600	1050	1200	1200	1900	1450	2100	1900	800	1150	600	450	1300	1000	1600	1100	1150	1800	2300	500	1100	1400	1200	950	1050	1050	800	1090	1150	1350	1200	1200	1000	1000	1150	700	900	1200	1300	1600	2200	1400	1600	1200	1050									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	63189	652	793	465	828	754	857	855	606	800	771	652	1036	886	869	644	1110	820	786	766	711	773	758	643	958	807	762	836	779	743	441	883	817	760	1311	1003	1472	1425	652	911	365	309	904	643	1123	795	874	1534	1701	325	866	1226	915	632	842	716	473	866	942	1086	931	776	715	634	805	459	769	903	873	1064	1808	1104	1294	814	708									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1326	70	22	5	21	19	18	123	9	10	6	19	5	3	13	17	6	13	7	14	24	10	9	4	14	24	25	13	17	29	15	10	14	11	9	3	18	31	12	17	59	28	21	55	25	17	11	20	14	153	11	1	14	17	11	6	4	3	5	1	10	12	12	20	4	20	5	1	3	11	2	11	7	11	12									
6	Число погашенных избирательных бюллетеней	22172	178	285	130	301	277	325	322	285	340	373	279	459	211	318	239	384	317	307	320	365	317	233	253	328	169	213	351	254	278	144	157	369	429	580	444	610	444	136	222	176	113	375	302	452	288	265	246	582	22	223	173	271	301	197	328	323	221	203	263	259	412	273	346	341	221	126	296	424	525	390	285	299	375	330									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1325	70	22	5	21	19	18	123	9	10	6	19	5	3	13	17	6	13	7	14	23	10	9	4	14	24	25	13	17	29	15	10	14	11	9	3	18	31	12	17	59	28	21	55	25	17	11	20	14	153	11	1	14	17	11	6	4	3	5	1	10	12	12	20	4	20	5	1	3	11	2	11	7	11	12									
8	Число бюллетеней в стационарных ящиках для голосования	63170	652	793	465	828	753	857	855	606	800	771	652	1033	886	869	644	1110	820	786	766	711	773	758	642	958	807	762	835	779	743	441	883	817	760	1309	1002	1472	1425	652	911	365	309	904	642	1123	795	873	1533	1698	325	866	1225	914	632	842	716	473	866	942	1086	931	776	715	633	805	459	769	903	873	1064	1808	1103	1294	814	708									
9	Число недействительных избирательных бюллетеней	713	7	8	3	7	10	8	79	5	6	4	5	7	6	9	8	9	5	6	2	5	16	11	7	8	11	8	13	5	6	3	8	8	6	128	6	16	12	8	10	1	2	6	1	9	8	8	17	9	6	7	7	8	15	3	5	5	5	9	6	9	5	3	6	7	2	6	1	7	6	13	5	7	6	4									
