Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Севская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880					
1	"Число избирателей, внесенных в списки избирателей"	13883	488	466	211	208	263	433	351	552	342	427	242	249	381	176	199	67	241	104	232	312	439	220	176	164	243	251	2743	2334	947	422					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13850	480	465	210	220	260	430	340	540	350	410	250	260	370	170	200	70	240	100	230	310	440	225	170	160	240	260	2730	2350	940	430					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7915	258	290	107	95	144	329	241	253	220	276	181	156	164	125	148	56	139	58	146	205	297	136	152	124	146	117	1340	1295	455	262					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1025	87	33	15	19	13	3	18	44	35	32	0	25	110	7	3	4	25	18	27	53	38	34	5	9	42	68	104	67	60	27					
6	Число погашенных избирательных бюллетеней	4910	135	142	88	106	103	98	81	243	95	102	69	79	96	38	49	10	76	24	57	52	105	55	13	27	52	75	1286	988	425	141					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1025	87	33	15	19	13	3	18	44	35	32	0	25	110	7	3	4	25	18	27	53	38	34	5	9	42	68	104	67	60	27					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7915	258	290	107	95	144	329	241	253	220	276	181	156	164	125	148	56	139	58	146	205	297	136	152	124	146	117	1340	1295	455	262					
9	Число недействительных избирательных бюллетеней	63	0	1	0	3	0	2	3	4	1	4	1	0	3	1	2	4	0	0	0	0	0	1	0	1	2	0	9	11	5	5					
10	Число действительных избирательных бюллетеней	8877	345	322	122	111	157	330	256	293	254	304	180	181	271	131	149	56	164	76	173	258	335	169	157	132	186	185	1435	1351	510	284					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	169	6	8	1	7	4	4	4	5	4	8	4	4	0	4	4	4	1	2	4	4	4	4	1	4	0	0	30	20	16	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	118	3	8	1	7	2	2	4	5	1	5	1	0	0	0	0	0	1	0	2	4	1	3	1	2	0	0	30	16	11	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	90	1	2	1	3	2	3	4	5	2	6	3	2	3	1	2	2	3	2	3	2	2	0	1	2	3	1	16	7	5	1					
14	Число погашенных неиспользованных открепительных удостоверений	51	3	0	0	0	2	2	0	0	3	3	3	4	0	4	4	4	0	2	2	0	3	1	0	2	0	0	0	4	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	18	2	2	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	377	4	7	3	7	4	37	16	18	11	19	10	31	10	4	6	0	3	0	9	6	32	10	14	2	0	6	48	38	12	10					
		4.22%	1.16%	2.17%	2.46%	6.14%	2.55%	11.14%	6.18%	6.06%	4.31%	6.17%	5.52%	17.13%	3.65%	3.03%	3.97%	0.00%	1.83%	0.00%	5.20%	2.33%	9.55%	5.88%	8.92%	1.50%	0.00%	3.24%	3.32%	2.79%	2.33%	3.46%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	0	2	1	0	1	3	0	1	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	12	9	2	1					
		0.47%	0.00%	0.62%	0.82%	0.00%	0.64%	0.90%	0.00%	0.34%	0.78%	0.65%	1.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	1.06%	0.00%	0.83%	0.66%	0.39%	0.35%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.15%	0.19%	0.35%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1202	28	41	21	12	18	43	33	49	20	30	13	31	29	14	20	11	10	9	29	38	62	14	13	13	6	22	193	216	102	62					
		13.45%	8.12%	12.69%	17.21%	10.53%	11.46%	12.95%	12.74%	16.50%	7.84%	9.74%	7.18%	17.13%	10.58%	10.61%	13.25%	18.33%	6.10%	11.84%	16.76%	14.73%	18.51%	8.24%	8.28%	9.77%	3.19%	11.89%	13.37%	15.86%	19.81%	21.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	1	2	3					
