Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Поворинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021					
1	"Число избирателей, внесенных в списки"	28185	605	2644	2675	2745	2173	2000	1970	1194	2087	600	1291	1319	1430	1617	373	597	189	1330	331	598	417					
2	"Число бюллетеней, полученных участковыми комиссиями"	27384	641	2560	2714	2494	2066	1924	1929	1172	2034	452	1271	1269	1212	1803	384	624	186	1311	293	621	424					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11954	298	1061	1191	1037	887	729	784	549	1110	353	459	443	666	503	157	209	95	650	187	345	241					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1259	82	52	78	31	14	35	38	70	55	51	102	210	33	96	96	97	17	44	13	23	22					
6	Число погашенных бюллетеней	14171	261	1447	1445	1426	1165	1160	1107	553	869	48	710	616	513	1204	131	318	74	617	93	253	161					
7	Число бюллетеней в переносных ящиках для голосования	1259	82	52	78	31	14	35	38	70	55	51	102	210	33	96	96	97	17	44	13	23	22					
8	Число бюллетеней в стационарных ящиках для голосования	11954	298	1061	1191	1037	887	729	784	549	1110	353	459	443	666	503	157	209	95	650	187	345	241					
9	Число недействительных бюллетеней	182	2	17	10	0	10	15	7	14	21	12	11	6	16	10	0	3	0	20	3	3	2					
10	Число действительных бюллетеней	13031	378	1096	1259	1068	891	749	815	605	1144	392	550	647	683	589	253	303	112	674	197	365	261					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	298	29	28	28	28	28	28	31	7	7	7	7	7	7	7	7	7	7	7	7	7	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	33	1	1	7	2	0	0	3	0	1	0	1	2	5	0	0	0	0	3	0	6	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	27	2	1	1	2	3	2	1	4	4	0	1	1	1	1	1	0	1	0	1	0	0					
14	Число погашенных открепительных удостоверений	265	28	27	21	26	28	28	28	7	6	7	6	5	2	7	7	7	7	4	7	1	6					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	144	7	7	12	2	13	5	4	3	12	5	7	10	5	9	3	5	3	11	8	13	0					
		1.08%	1.84%	0.62%	0.94%	0.18%	1.44%	0.65%	0.48%	0.48%	1.03%	1.23%	1.24%	1.53%	0.71%	1.50%	1.18%	1.63%	2.67%	1.58%	4.0%	3.53%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	90	0	16	8	9	3	9	7	2	7	4	4	5	1	3	2	1	1	4	1	0	3					
		0.68%	0.0%	1.43%	0.63%	0.84%	0.33%	1.17%	0.85%	0.32%	0.60%	0.99%	0.71%	0.76%	0.14%	0.50%	0.79%	0.32%	0.89%	0.57%	0.5%	0.0%	1.14%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	294	5	22	41	27	25	26	18	10	25	9	9	13	15	13	4	4	1	13	6	6	2					
		2.22%	1.31%	1.97%	3.23%	2.52%	2.77%	3.40%	2.18%	1.61%	2.14%	2.22%	1.60%	1.99%	2.14%	2.17%	1.58%	1.30%	0.89%	1.87%	3.0%	1.63%	0.76%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	178	4	17	30	26	13	16	12	4	5	5	7	4	10	8	2	1	0	10	0	4	0					
		1.34%	1.05%	1.52%	2.36%	2.43%	1.44%	2.09%	1.45%	0.64%	0.42%	1.23%	1.24%	0.61%	1.43%	1.33%	0.79%	0.32%	0.0%	1.44%	0.0%	1.08%	0.0%					
22	"5. ""За Русь Святую"""	72	2	3	3	7	2	5	3	1	6	9	6	2	5	4	0	1	0	6	0	5	2					
