Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Алатырская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28					
1	"Число избирателей, внесенных в списки"	16433	826	562	562	734	409	605	487	427	337	1095	855	282	547	486	671	685	1082	659	686	765	44	1220	72	169	431	1016	238	481					
2	"Число бюллетеней, полученных участковыми комиссиями"	15594	780	520	510	700	390	570	470	400	330	1020	800	270	510	460	640	650	1030	630	640	740	45	1170	69	170	420	970	230	460					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	10633	541	382	418	528	211	472	307	299	246	610	453	188	354	369	483	453	557	373	444	464	33	843	51	137	294	655	149	319					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	988	49	45	16	32	95	20	40	15	39	32	32	53	40	14	18	37	96	38	38	69	1	45	0	15	27	41	23	18					
6	Число погашенных бюллетеней	3973	190	93	76	140	84	78	123	86	45	378	315	29	116	77	139	160	377	219	158	207	11	282	18	18	99	274	58	123					
7	Число бюллетеней в переносных ящиках для голосования	988	49	45	16	32	95	20	40	15	39	32	32	53	40	14	18	37	96	38	38	69	1	45	0	15	27	41	23	18					
8	Число бюллетеней в стационарных ящиках для голосования	10633	541	382	418	528	211	472	307	299	246	610	453	188	354	369	483	453	557	373	444	464	33	843	51	137	294	655	149	319					
9	Число недействительных бюллетеней	321	6	3	20	9	6	3	10	5	29	19	18	2	3	2	6	29	17	14	52	17	0	15	0	0	14	11	2	9					
10	Число действительных бюллетеней	11300	584	424	414	551	300	489	337	309	256	623	467	239	391	381	495	461	636	397	430	516	34	873	51	152	307	685	170	328					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	418	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	15	14	15	15	15	15	15					
