Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Кромская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №392	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №400	УИК №401	УИК №790									
1	Число избирателей, включенных в список избирателей	17048	765	470	272	349	526	1167	541	383	914	494	466	281	183	129	296	283	310	293	1249	1712	968	1866	277	315	446	256	118	346	147	300	232	232	462									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	17530	781	478	272	369	546	1193	546	400	952	511	497	291	187	136	311	284	318	306	1277	1735	984	1896	283	325	463	272	125	363	161	309	244	235	480									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	9419	354	309	100	205	239	613	302	143	468	241	232	154	69	64	162	163	155	149	749	1104	631	1253	131	102	185	152	54	263	88	90	132	109	254									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2355	203	27	86	42	96	72	41	127	88	72	132	93	69	39	36	58	45	28	93	57	45	66	70	94	152	68	54	35	20	99	56	57	35									
6	Число погашенных избирательных бюллетеней	5756	224	142	86	122	211	508	203	130	396	198	133	44	49	33	113	63	118	129	435	574	308	577	82	129	126	52	17	65	53	120	56	69	191									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2355	203	27	86	42	96	72	41	127	88	72	132	93	69	39	36	58	45	28	93	57	45	66	70	94	152	68	54	35	20	99	56	57	35									
8	Число бюллетеней в стационарных ящиках для голосования	9419	354	309	100	205	239	613	302	143	468	241	232	154	69	64	162	163	155	149	749	1104	631	1253	131	102	185	152	54	263	88	90	132	109	254									
9	Число недействительных избирательных бюллетеней	132	11	6	1	4	4	6	4	3	2	6	4	0	1	1	3	0	2	4	5	20	5	18	4	2	1	2	0	2	1	1	3	0	6									
10	Число действительных избирательных бюллетеней	11642	546	330	185	243	331	679	339	267	554	307	360	247	137	102	195	221	198	173	837	1141	671	1301	197	194	336	218	108	296	107	188	185	166	283									
11	Число полученных открепительных  удостоверений	299	12	7	0	10	9	11	1	8	11	8	21	5	3	5	5	1	7	5	25	34	18	39	2	5	7	6	1	7	6	2	6	2	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	267	11	7	0	9	5	11	1	8	8	8	21	3	0	2	5	0	7	4	24	32	18	38	1	5	5	6	1	7	6	0	5	0	9									
13	Число избирателей, проголосовавших по открепительным удостоверениям	112	9	12	5	3	4	5	5	4	1	1	2	1	3	1	3	2	4	1	10	10	5	8	1	2	3	0	3	0	1	2	1	0	0									
14	Число неиспользованных открепительных удостоверений	32	1	0	0	1	4	0	0	0	3	0	0	2	3	3	0	1	0	1	1	2	0	1	1	0	2	0	0	0	0	2	1	2	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
