Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
"Наименование Избирательной комиссии:    г. Тула, Зареченская"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921					
1	"Число избирателей, внесенных в списки избирателей"	81143	1870	1813	2761	2142	1602	2373	2659	3300	2185	2257	2150	1500	2463	2701	2138	2218	2002	1890	2578	2147	2138	2335	2561	2175	2608	2796	2848	2686	2139	2252	2634	1989	2289	2359	2485	100					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	64850	1450	1400	2200	1700	1250	1900	2150	2450	1750	1800	1750	1200	2000	2200	1700	1800	1600	1550	2100	1700	1750	1850	2050	1750	2100	2250	2250	2150	1750	1800	2100	1600	1900	1850	1950	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	41278	1048	818	1565	828	608	1157	1293	2250	1027	1227	1073	779	1252	1444	1058	1095	1061	1034	1273	1069	1164	1048	1324	1137	1401	1330	1461	1341	1059	1143	1288	974	1109	1194	1246	100					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2635	75	105	43	167	152	52	73	53	103	63	76	63	86	55	83	55	48	51	102	72	48	66	56	82	62	87	88	70	90	62	112	53	46	52	84	0					
6	Число погашенных избирательных бюллетеней	20937	327	477	592	705	490	691	784	147	620	510	601	358	662	701	559	650	491	465	725	559	538	736	670	531	637	833	701	739	601	595	700	573	745	604	620	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2635	75	105	43	167	152	52	73	53	103	63	76	63	86	55	83	55	48	51	102	72	48	66	56	82	62	87	88	70	90	62	112	53	46	52	84	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	41220	1048	818	1565	828	607	1157	1293	2230	1027	1227	1073	778	1252	1441	1057	1093	1058	1033	1273	1066	1163	1048	1319	1136	1400	1328	1461	1333	1056	1143	1288	974	1109	1192	1246	100					
9	Число недействительных избирательных бюллетеней	371	8	11	10	12	11	9	8	0	5	13	10	2	11	26	11	13	12	11	11	14	12	11	6	7	12	13	14	13	7	6	14	7	14	11	16	0					
10	Число действительных избирательных бюллетеней	43484	1115	912	1598	983	748	1200	1358	2283	1125	1277	1139	839	1327	1470	1129	1135	1094	1073	1364	1124	1199	1103	1369	1211	1450	1402	1535	1390	1139	1199	1386	1020	1141	1233	1314	100					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1250	15	30	44	21	15	37	32	140	33	28	27	24	29	39	29	40	25	28	33	25	27	30	38	38	47	37	47	30	25	29	31	25	70	38	44	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1233	15	30	44	21	14	37	32	138	33	28	27	23	29	39	27	40	25	28	33	25	27	30	37	32	45	37	47	30	25	29	31	25	69	37	44	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1237	116	26	0	38	28	26	20	48	23	29	24	15	19	20	30	20	29	22	26	38	21	18	26	17	72	63	82	21	21	20	29	25	14	72	77	62					
14	Число погашенных неиспользованных открепительных удостоверений	17	0	0	0	0	1	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	6	2	0	0	0	0	0	0	0	1	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	129	2	3	4	2	2	2	2	1	2	8	2	3	9	2	7	10	1	2	8	2	3	3	5	4	6	3	6	2	2	3	2	4	4	3	5	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	984	31	13	28	18	12	31	33	25	30	35	20	11	37	32	33	31	20	31	34	29	46	24	36	30	24	21	32	35	18	30	38	35	30	22	27	2					
		2.24%	2.76%	1.41%	1.74%	1.81%	1.58%	2.56%	2.42%	1.10%	2.65%	2.71%	1.74%	1.31%	2.77%	2.14%	2.89%	2.70%	1.81%	2.86%	2.47%	2.55%	3.80%	2.15%	2.62%	2.46%	1.64%	1.48%	2.07%	2.49%	1.57%	2.49%	2.71%	3.41%	2.60%	1.77%	2.03%	2.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	688	11	28	31	20	14	9	28	16	9	16	25	14	23	25	19	23	13	22	24	24	19	18	15	19	21	25	27	25	13	17	19	14	18	22	22	0					
		1.57%	0.98%	3.03%	1.93%	2.01%	1.84%	0.74%	2.05%	0.70%	0.80%	1.24%	2.18%	1.66%	1.72%	1.67%	1.67%	2.00%	1.18%	2.03%	1.75%	2.11%	1.57%	1.62%	1.09%	1.56%	1.44%	1.77%	1.74%	1.78%	1.13%	1.41%	1.36%	1.36%	1.56%	1.77%	1.65%	0.00%					
20	3.Политическая партия «Демократическая партия России»	83	1	0	2	1	2	3	2	3	2	0	3	3	2	1	1	2	5	1	3	1	2	1	2	3	2	2	3	1	1	3	3	2	6	7	6	1					
		0.19%	0.09%	0.00%	0.12%	0.10%	0.26%	0.25%	0.15%	0.13%	0.18%	0.00%	0.26%	0.36%	0.15%	0.07%	0.09%	0.17%	0.45%	0.09%	0.22%	0.09%	0.17%	0.09%	0.15%	0.25%	0.14%	0.14%	0.19%	0.07%	0.09%	0.25%	0.21%	0.19%	0.52%	0.56%	0.45%	1.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5637	135	104	138	151	90	143	144	172	175	186	187	114	210	188	162	157	147	139	189	151	160	124	191	163	165	165	230	181	159	181	218	132	142	144	180	20					
		12.85%	12.02%	11.27%	8.58%	15.18%	11.86%	11.83%	10.54%	7.53%	15.49%	14.42%	16.28%	13.56%	15.70%	12.57%	14.21%	13.68%	13.29%	12.82%	13.75%	13.27%	13.21%	11.13%	13.89%	13.38%	11.29%	11.66%	14.85%	12.90%	13.87%	15.02%	15.57%	12.85%	12.29%	11.58%	13.53%	20.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	391	8	13	26	5	7	7	11	19	10	12	10	4	10	15	11	14	7	5	11	6	11	12	12	17	12	3	15	9	8	16	15	10	14	12	14	0					
		0.89%	0.71%	1.41%	1.62%	0.50%	0.92%	0.58%	0.81%	0.83%	0.88%	0.93%	0.87%	0.48%	0.75%	1.00%	0.96%	1.22%	0.63%	0.46%	0.80%	0.53%	0.91%	1.08%	0.87%	1.40%	0.82%	0.21%	0.97%	0.64%	0.70%	1.33%	1.07%	0.97%	1.21%	0.96%	1.05%	0.00%					
