Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Ломоносовская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675					
1	"Число избирателей, внесенных в список избирателей"	56156	2699	2910	2466	333	277	2652	1103	2248	2740	1073	707	492	1783	1990	2369	1544	2813	383	2850	1264	1669	2803	1530	536	2135	1146	2309	1627	110	239	1058	1308	1984	2182	824					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	54637	2100	2250	2050	350	300	2650	1000	2300	2800	1050	600	500	1800	2000	2160	1550	3000	400	2150	1300	1650	2900	1500	500	2000	1250	2400	2500	100	200	1000	1300	2000	2000	1027					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	28096	1467	2066	1242	207	155	1165	661	1026	1252	470	541	478	806	959	1327	665	1252	253	1182	534	662	1333	618	265	958	537	1178	848	59	155	424	565	931	1031	824					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	856	24	84	36	10	19	20	34	9	17	5	0	0	17	16	13	14	61	0	30	22	93	36	59	8	13	10	35	51	0	39	25	12	16	28	0					
6	Число погашенных избирательных бюллетеней	25685	609	100	772	133	126	1465	305	1265	1531	575	59	22	977	1025	820	871	1687	147	938	744	895	1531	823	227	1029	703	1187	1601	41	6	551	723	1053	941	203					
7	Число избирательных бюллетеней в переносных ящиках для голосования	856	24	84	36	10	19	20	34	9	17	5	0	0	17	16	13	14	61	0	30	22	93	36	59	8	13	10	35	51	0	39	25	12	16	28	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	28084	1465	2066	1240	207	155	1165	660	1025	1252	470	541	478	806	959	1321	665	1252	253	1182	534	662	1333	618	265	958	537	1178	848	59	155	424	565	931	1031	824					
9	Число недействительных избирательных бюллетеней	1251	28	45	25	3	3	200	23	180	22	18	8	6	33	34	33	31	44	4	36	19	30	216	24	7	19	16	21	30	0	5	12	7	34	27	8					
10	Число действительных избирательных бюллетеней	27689	1461	2105	1251	214	171	985	671	854	1247	457	533	472	790	941	1301	648	1269	249	1176	537	725	1153	653	266	952	531	1192	869	59	189	437	570	913	1032	816					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1185	40	60	30	20	15	40	60	60	40	30	20	40	40	40	50	30	40	20	40	30	20	40	30	20	40	30	40	30	30	20	30	30	40	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	714	37	51	27	16	2	29	9	47	29	14	10	0	16	29	46	27	34	20	30	21	6	30	16	5	12	26	20	10	7	10	16	14	27	21	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	780	42	51	52	10	29	7	9	24	27	33	4	0	24	10	20	11	20	3	27	12	10	24	17	0	88	21	22	136	3	3	16	2	9	14	0					
