Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Кочубеевская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676									
1	Число избирателей, включенных в список избирателей	58509	2586	2611	1378	1375	1406	2794	1629	1166	1464	2607	1271	2719	2699	996	1178	351	232	2371	2228	324	375	297	805	115	209	1068	1191	1686	2019	1216	580	286	793	702	1716	1513	139	392	405	405	242	367	203	922	346	161	544	1719	496	501	1835	701	1175									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	54760	2365	2370	1280	1275	1300	2570	1310	1100	1310	2440	1180	2700	2700	1000	1180	350	210	2170	2010	290	480	270	750	100	200	1000	1100	1500	2000	1200	580	280	750	700	1600	1500	140	340	370	370	220	330	180	840	350	150	550	1550	440	450	1670	630	1060									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	31506	1258	1363	823	1125	1050	1778	970	597	835	1312	596	1264	1318	597	559	157	121	1132	1169	189	351	176	490	78	111	523	583	932	865	562	250	108	512	301	982	785	73	200	265	203	146	200	106	519	211	103	317	870	261	256	994	389	571									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2911	39	41	40	38	32	35	33	64	64	59	41	64	60	37	67	6	4	54	49	16	24	10	52	2	28	46	75	110	274	130	71	69	121	156	68	55	22	13	24	28	3	29	19	57	40	5	95	48	22	93	130	84	65									
6	Число погашенных избирательных бюллетеней	20343	1068	966	417	112	218	757	307	439	411	1069	543	1372	1322	366	554	187	85	984	792	85	105	84	208	20	61	431	442	458	861	508	259	103	117	243	550	660	45	127	81	139	71	101	55	264	99	42	138	632	157	101	546	157	424									
