Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Лаганская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139					
1	"Число избирателей, внесенных в списки избирателей"	15268	832	641	652	524	441	821	809	650	644	1062	654	589	770	585	546	485	517	806	206	829	659	809	737					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15456	842	643	662	521	446	823	813	665	654	1051	664	593	768	598	554	491	520	843	217	835	666	832	755					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10184	471	343	548	347	295	531	677	425	361	707	429	452	583	376	296	331	276	700	175	560	414	429	458					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	522	14	20	9	24	17	21	10	13	18	38	20	37	18	12	20	8	17	27	17	25	57	37	43					
6	Число погашенных избирательных бюллетеней	4750	357	280	105	150	134	271	126	227	275	306	215	104	167	210	238	152	227	116	25	250	195	366	254					
7	Число избирательных бюллетеней в переносных ящиках для голосования	522	14	20	9	24	17	21	10	13	18	38	20	37	18	12	20	8	17	27	17	25	57	37	43					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10184	471	343	548	347	295	531	677	425	361	707	429	452	583	376	296	331	276	700	175	560	414	429	458					
9	Число недействительных избирательных бюллетеней	129	6	1	2	7	14	1	5	5	2	31	1	4	4	3	3	1	2	2	0	9	1	24	1					
10	Число действительных избирательных бюллетеней	10577	479	362	555	364	298	551	682	433	377	714	448	485	597	385	313	338	291	725	192	576	470	442	500					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	336	14	14	14	14	14	14	14	14	14	30	14	14	14	14	14	14	14	14	8	14	14	16	16					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	80	2	2	2	2	3	6	4	2	3	5	3	2	8	2	4	0	3	7	4	3	3	7	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	51	0	0	3	0	0	1	3	1	0	4	0	1	4	3	3	0	1	2	0	10	8	3	4					
