Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Ивнянская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634									
1	"Число избирателей, включенных в список избирателей"	18146	611	1067	798	425	771	437	1636	1509	1384	1728	148	424	629	1148	1422	508	390	940	610	386	425	245	505									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17730	600	1120	780	420	750	430	1570	1470	1300	1680	150	415	630	1130	1400	480	380	900	580	390	420	240	495									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13118	457	818	615	362	624	326	1235	999	849	1171	125	379	539	756	934	324	296	690	440	293	324	152	410									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2277	100	175	104	36	77	77	125	103	198	140	16	26	59	176	195	77	54	178	124	47	70	71	49									
6	Число погашенных избирательных бюллетеней	2335	43	127	61	22	49	27	210	368	253	369	9	10	32	198	271	79	30	32	16	50	26	17	36									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2277	100	175	104	36	77	77	125	103	198	140	16	26	59	176	195	77	54	178	124	47	70	71	49									
8	Число бюллетеней в стационарных ящиках для голосования	13118	457	818	615	362	624	326	1235	999	849	1171	125	379	539	756	934	324	296	690	440	293	324	152	410									
9	Число недействительных избирательных бюллетеней	142	4	5	2	3	0	5	9	4	10	8	0	5	2	15	12	7	1	39	1	4	2	1	3									
