Выборы Президента Российской Федерации																																																												
Дата голосования: 18.03.2018																																																												
																																																												
Наименование Избирательной комиссии:    Саракташская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	49																																																										
																																																												
		Сумма	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524									
1	"Число избирателей, включенных в список избирателей"	32301	1979	2259	2749	2081	2686	1806	623	1287	442	334	176	224	579	468	429	232	466	449	442	259	591	1527	598	450	112	122	263	187	300	509	216	313	179	732	169	417	283	672	484	966	252	202	237	104	960	430	399	366	291									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32180	1900	2250	2800	2100	2700	1800	650	1300	440	300	180	220	550	450	440	230	450	440	450	250	630	1550	550	450	110	120	270	180	300	500	200	320	180	750	170	400	280	700	480	950	250	200	240	90	950	420	390	350	300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	19177	1121	1349	1536	1066	1511	1018	323	758	271	197	103	136	329	351	285	175	241	292	319	166	316	1003	380	277	77	59	144	108	255	320	133	215	124	415	124	241	166	398	248	494	131	105	146	51	687	294	253	243	223									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1774	149	42	85	56	82	48	24	58	52	25	5	17	33	30	20	5	19	41	22	18	51	72	53	31	13	25	25	19	0	22	2	23	10	95	8	26	46	29	58	86	21	17	12	7	80	26	35	23	28									
6	Число погашенных избирательных бюллетеней	11229	630	859	1179	978	1107	734	303	484	117	78	72	67	188	69	135	50	190	107	109	66	263	475	117	142	20	36	101	53	45	158	65	82	46	240	38	133	68	273	174	370	98	78	82	32	183	100	102	84	49									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1774	149	42	85	56	82	48	24	58	52	25	5	17	33	30	20	5	19	41	22	18	51	72	53	31	13	25	25	19	0	22	2	23	10	95	8	26	46	29	58	86	21	17	12	7	80	26	35	23	28									
8	Число бюллетеней в стационарных ящиках для голосования	19146	1121	1348	1506	1066	1511	1018	323	758	271	197	103	136	329	351	285	175	241	292	319	166	316	1003	380	277	77	59	144	108	255	320	133	215	124	415	124	241	166	398	248	494	131	105	146	51	687	294	253	243	223									
9	Число недействительных избирательных бюллетеней	278	13	25	25	14	23	12	2	17	8	4	2	2	1	8	3	1	5	9	3	0	1	9	4	4	1	0	1	6	0	2	0	3	1	8	0	9	0	10	7	9	3	1	1	0	4	2	5	3	7									
10	Число действительных избирательных бюллетеней	20642	1257	1365	1566	1108	1570	1054	345	799	315	218	106	151	361	373	302	179	255	324	338	184	366	1066	429	304	89	84	168	121	255	340	135	235	133	502	132	258	212	417	299	571	149	121	157	58	763	318	283	263	244									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
13	Бабурин Сергей Николаевич	126	8	11	6	7	13	2	4	10	1	1	0	0	4	1	1	0	1	2	1	0	2	3	3	3	0	0	2	3	0	3	0	4	1	3	1	0	3	3	5	1	1	0	1	0	4	3	0	3	1									
		0.60%	0.63%	0.79%	0.38%	0.62%	0.82%	0.19%	1.15%	1.23%	0.31%	0.45%	0.00%	0.00%	1.10%	0.26%	0.33%	0.00%	0.38%	0.60%	0.29%	0.00%	0.54%	0.28%	0.69%	0.97%	0.00%	0.00%	1.18%	2.36%	0.00%	0.88%	0.00%	1.68%	0.75%	0.59%	0.76%	0.00%	1.42%	0.70%	1.63%	0.17%	0.66%	0.00%	0.63%	0.00%	0.52%	0.94%	0.00%	1.13%	0.40%									
14	Грудинин Павел Николаевич	3126	273	306	274	189	286	177	66	138	58	19	8	15	59	34	41	28	37	41	27	39	41	146	37	35	16	3	35	7	47	37	11	28	6	53	5	51	31	55	48	74	6	20	29	26	83	29	30	13	9									
		14.94%	21.50%	22.01%	17.22%	16.84%	17.95%	16.60%	19.02%	16.91%	17.96%	8.56%	7.41%	9.80%	16.30%	8.92%	13.44%	15.56%	14.23%	12.31%	7.92%	21.20%	11.17%	13.58%	8.55%	11.36%	17.78%	3.57%	20.71%	5.51%	18.43%	10.82%	8.15%	11.76%	4.48%	10.39%	3.79%	19.10%	14.62%	12.88%	15.69%	12.76%	3.95%	16.39%	18.35%	44.83%	10.82%	9.06%	10.42%	4.89%	3.59%									
