Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Березовская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142					
1	"Число избирателей, внесенных в списки избирателей"	37848	1396	1240	1197	965	376	1356	2950	2328	377	2296	1001	2279	2149	1269	1991	2119	1821	2051	2122	1624	1627	1566	830	779	139					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	36485	1400	1200	1100	900	385	1200	2800	2100	485	2300	950	2300	2200	1200	2000	2100	1500	1800	2100	1600	1600	1500	825	795	145					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	28234	1021	823	691	726	232	957	2398	1763	282	1499	698	1665	1605	968	1600	1532	1421	1680	1572	1268	1269	1196	629	609	130					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2506	95	251	232	47	47	89	79	86	95	449	150	80	53	78	69	93	39	53	102	59	61	31	79	82	7					
6	Число погашенных избирательных бюллетеней	5745	284	126	177	127	106	154	323	251	108	352	102	555	542	154	331	475	40	67	426	273	270	273	117	104	8					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2506	95	251	232	47	47	89	79	86	95	449	150	80	53	78	69	93	39	53	102	59	61	31	79	82	7					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	28223	1017	823	691	726	232	957	2398	1763	282	1499	698	1663	1605	968	1600	1530	1418	1680	1572	1268	1269	1196	629	609	130					
9	Число недействительных избирательных бюллетеней	382	12	10	55	8	0	7	30	6	3	86	3	13	16	14	11	22	13	14	13	7	14	14	8	3	0					
10	Число действительных избирательных бюллетеней	30347	1100	1064	868	765	279	1039	2447	1843	374	1862	845	1730	1642	1032	1658	1601	1444	1719	1661	1320	1316	1213	700	688	137					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1503	77	41	47	33	39	44	57	64	35	124	42	113	106	40	101	91	37	87	59	62	67	58	36	29	14					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1498	77	41	47	33	38	44	57	64	35	124	42	111	106	40	100	91	36	87	59	62	67	58	36	29	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1459	51	11	44	11	19	82	69	148	17	39	14	33	37	18	30	33	349	217	75	49	22	28	38	17	8					
14	Число погашенных неиспользованных открепительных удостоверений	5	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	146	3	5	3	2	3	4	4	7	0	6	0	9	10	7	16	7	8	6	8	11	4	10	8	4	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	297	11	0	3	5	3	17	23	2	7	21	10	12	20	5	9	21	20	13	24	21	22	16	10	2	0					
		0.97%	0.99%	0.00%	0.33%	0.65%	1.08%	1.63%	0.93%	0.11%	1.86%	1.08%	1.18%	0.69%	1.21%	0.48%	0.54%	1.29%	1.37%	0.75%	1.43%	1.58%	1.65%	1.30%	1.41%	0.29%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	169	4	3	2	2	0	6	20	2	3	10	4	12	17	4	9	8	7	15	7	13	12	6	3	0	0					
		0.55%	0.36%	0.28%	0.22%	0.26%	0.00%	0.57%	0.81%	0.11%	0.80%	0.51%	0.47%	0.69%	1.03%	0.38%	0.54%	0.49%	0.48%	0.87%	0.42%	0.98%	0.90%	0.49%	0.42%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	43	0	0	2	0	0	2	4	2	0	2	5	2	4	0	1	2	4	1	2	1	5	2	2	0	0					
		0.14%	0.00%	0.00%	0.22%	0.00%	0.00%	0.19%	0.16%	0.11%	0.00%	0.10%	0.59%	0.11%	0.24%	0.00%	0.06%	0.12%	0.27%	0.06%	0.12%	0.08%	0.38%	0.16%	0.28%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2353	112	100	53	59	18	46	153	107	37	136	58	137	151	100	147	166	163	154	154	93	86	56	42	22	3					
		7.66%	10.07%	9.31%	5.74%	7.63%	6.45%	4.40%	6.18%	5.79%	9.81%	6.98%	6.84%	7.86%	9.11%	9.56%	8.81%	10.23%	11.19%	8.89%	9.20%	7.01%	6.47%	4.56%	5.93%	3.18%	2.19%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	143	3	7	2	1	1	3	16	3	3	10	2	12	13	6	3	4	8	10	12	6	8	6	1	3	0					
		0.47%	0.27%	0.65%	0.22%	0.13%	0.36%	0.29%	0.65%	0.16%	0.80%	0.51%	0.24%	0.69%	0.78%	0.57%	0.18%	0.25%	0.55%	0.58%	0.72%	0.45%	0.60%	0.49%	0.14%	0.43%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	42	5	1	0	2	0	0	4	0	0	3	0	5	1	1	1	5	5	2	1	0	5	0	1	0	0					
		0.14%	0.45%	0.09%	0.00%	0.26%	0.00%	0.00%	0.16%	0.00%	0.00%	0.15%	0.00%	0.29%	0.06%	0.10%	0.06%	0.31%	0.34%	0.12%	0.06%	0.00%	0.38%	0.00%	0.14%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2818	90	82	74	92	29	89	234	119	20	125	92	219	178	112	137	142	171	170	190	92	140	124	51	44	2					
		9.17%	8.09%	7.64%	8.02%	11.90%	10.39%	8.51%	9.45%	6.44%	5.31%	6.42%	10.85%	12.56%	10.74%	10.71%	8.21%	8.75%	11.74%	9.81%	11.35%	6.93%	10.53%	10.11%	7.20%	6.37%	1.46%					
