Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Хасавюртовская городская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468					
1	"Число избирателей, внесенных в списки"	64599	2525	2010	2382	2520	2477	2493	2566	3182	2520	2080	2237	1593	2633	2273	3124	3034	3115	1777	2112	3112	2193	2680	3089	2798	2536	1538					
2	"Число бюллетеней, полученных участковыми комиссиями"	61000	2200	1900	2200	2400	2400	2400	2300	3000	2500	1900	1700	1500	2500	2100	3000	3000	3000	1700	2000	3000	2100	2500	3000	2800	2500	1400					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	57035	1864	1774	2162	2377	2230	2312	2099	2855	2319	1521	1175	1273	2435	1933	2870	2842	2797	1585	1896	2871	1989	2480	2852	2762	2383	1379					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	574	189	0	4	0	0	3	2	4	0	5	330	5	0	0	6	8	5	0	12	0	0	0	0	0	0	1					
6	Число погашенных бюллетеней	3391	147	126	34	23	170	85	199	141	181	374	195	222	65	167	124	150	198	115	92	129	111	20	148	38	117	20					
7	Число бюллетеней в переносных ящиках для голосования	574	189	0	4	0	0	3	2	4	0	5	330	5	0	0	6	8	5	0	12	0	0	0	0	0	0	1					
8	Число бюллетеней в стационарных ящиках для голосования	57035	1864	1774	2162	2377	2230	2312	2099	2855	2319	1521	1175	1273	2435	1933	2870	2842	2797	1585	1896	2871	1989	2480	2852	2762	2383	1379					
9	Число недействительных бюллетеней	205	9	3	31	9	0	13	3	4	12	6	3	4	2	0	0	3	16	3	4	6	25	0	2	20	27	0					
10	Число действительных бюллетеней	57404	2044	1771	2135	2368	2230	2302	2098	2855	2307	1520	1502	1274	2433	1933	2876	2847	2786	1582	1904	2865	1964	2480	2850	2742	2356	1380					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	250	10	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
