Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    район Северное Медведково																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797									
1	"Число избирателей, включенных в список избирателей"	70835	2567	2750	2817	2616	2564	2585	1997	1865	2378	1961	2227	581	2384	2568	2652	2280	2480	2110	2738	2428	2215	2258	1971	2441	2117	2351	2099	2799	2273	1711	2052									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	55900	1950	2250	2200	2100	1950	2100	1650	1500	1850	1550	1650	400	1900	2100	2100	1700	1850	1550	2200	2000	1800	1800	1650	1850	1600	1900	1700	2300	1800	1300	1650									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	40818	1516	1530	1674	1578	1489	1473	1149	1100	1371	1033	1335	355	1355	1425	1572	1221	1346	1260	1566	1430	1247	1295	1170	1373	1227	1362	1191	1557	1435	990	1193									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1614	61	75	49	49	29	69	68	43	69	52	23	15	56	70	49	36	48	32	97	64	62	29	38	38	73	76	58	50	39	38	59									
6	Число погашенных избирательных бюллетеней	13467	373	645	477	473	432	558	433	357	410	465	292	30	489	605	479	443	456	258	537	506	491	476	442	439	300	461	451	693	326	272	398									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1613	61	75	49	49	29	69	68	43	69	52	23	15	56	70	49	36	48	32	97	64	62	29	38	37	73	76	58	50	39	38	59									
8	Число бюллетеней в стационарных ящиках для голосования	40750	1516	1525	1674	1573	1487	1471	1147	1098	1370	1031	1332	354	1355	1420	1563	1220	1345	1258	1561	1430	1247	1290	1164	1372	1227	1360	1191	1555	1435	987	1192									
9	Число недействительных избирательных бюллетеней	603	29	25	26	20	27	19	18	15	21	28	21	4	19	22	23	20	16	12	18	17	17	22	13	11	20	18	18	26	18	19	21									
10	Число действительных избирательных бюллетеней	41760	1548	1575	1697	1602	1489	1521	1197	1126	1418	1055	1334	365	1392	1468	1589	1236	1377	1278	1640	1477	1292	1297	1189	1398	1280	1418	1231	1579	1456	1006	1230									
11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	358	13	8	18	14	14	15	15	6	13	14	10	0	14	14	7	10	9	6	11	11	14	18	9	10	9	12	14	7	18	4	21									
		0.85%	0.82%	0.50%	1.04%	0.86%	0.92%	0.97%	1.23%	0.53%	0.90%	1.29%	0.74%	0.00%	0.99%	0.94%	0.43%	0.80%	0.65%	0.47%	0.66%	0.74%	1.07%	1.36%	0.75%	0.71%	0.69%	0.84%	1.12%	0.44%	1.22%	0.39%	1.68%									
14	Грудинин Павел Николаевич	4880	195	193	209	191	150	183	120	134	165	114	148	61	180	157	170	181	152	160	183	145	152	154	171	168	158	162	143	165	155	114	147									
		11.52%	12.37%	12.06%	12.13%	11.78%	9.89%	11.88%	9.88%	11.74%	11.47%	10.53%	10.92%	16.53%	12.76%	10.54%	10.55%	14.41%	10.91%	12.40%	11.04%	9.71%	11.61%	11.68%	14.23%	11.92%	12.15%	11.28%	11.45%	10.28%	10.52%	11.12%	11.75%									
15	Жириновский Владимир Вольфович	2524	124	80	117	111	79	88	59	66	88	68	68	11	61	71	76	72	106	76	122	81	87	82	55	72	90	100	71	110	101	60	72									
