Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    район Северное Медведково																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807					
1	"Число избирателей, внесенных в список"	69946	2769	2702	2795	2632	2601	2373	1976	2620	2210	2595	2319	2440	2711	2681	2681	2468	1323	1303	2687	2607	2324	2573	2459	2416	2561	2219	2400	2380	2121					
2	Число полученных избирательных бюллетеней	65500	2500	2100	2500	2500	2500	2400	1900	2500	2100	2500	2300	2200	2500	2700	2500	2300	1100	1200	2500	2400	2300	2500	2200	2200	2400	1900	2400	2300	2100					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	38806	1437	1387	1392	1519	1417	1224	1212	1566	1158	1527	1364	1424	1314	1476	1449	1263	729	701	1510	1458	1299	1509	1290	1321	1455	1266	1500	1337	1302					
5	"Число избирательных бюллетеней, выданных вне помещения"	1527	37	55	43	33	81	24	60	60	59	47	14	31	129	87	58	70	27	25	52	37	81	46	125	50	45	41	54	28	28					
6	Число погашенных избирательных бюллетеней	25167	1026	658	1065	948	1002	1152	628	874	883	926	922	745	1057	1137	993	967	344	474	938	905	920	945	785	829	900	593	846	935	770					
7	Число избирательных бюллетеней в переносных ящиках	1527	37	55	43	33	81	24	60	60	59	47	14	31	129	87	58	70	27	25	52	37	81	46	125	50	45	41	54	28	28					
8	Число бюллетеней в стационарных ящиках для голосования	38567	1431	1379	1387	1519	1417	1224	1212	1566	1158	1525	1350	1424	1314	1476	1449	1263	729	699	1489	1415	1292	1509	1290	1313	1455	1225	1446	1309	1302					
9	Число недействительных избирательных бюллетеней	316	8	6	14	9	8	6	2	0	6	8	17	17	12	0	14	6	6	3	29	22	6	19	6	9	21	12	36	11	3					
10	Число действительных избирательных бюллетеней	39778	1460	1428	1416	1543	1490	1242	1270	1626	1211	1564	1347	1438	1431	1563	1493	1327	750	721	1512	1430	1367	1536	1409	1354	1479	1254	1464	1326	1327					
11	Число полученных открепительных  удостоверений	1450	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50					
12	Число выданных открепительных удостоверений	847	34	22	47	43	33	27	19	29	31	31	34	34	30	24	29	20	5	9	34	29	29	37	25	30	35	35	28	37	27					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	621	31	22	25	65	24	24	22	25	16	6	10	38	8	15	31	14	7	30	11	17	15	51	35	11	20	7	14	15	12					
14	Число неиспользованных открепительных удостоверений	603	16	28	3	7	17	23	31	21	19	19	16	16	20	26	21	30	45	41	16	21	21	13	25	20	15	15	22	13	23					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	2220	94	75	73	107	91	61	79	79	59	96	39	68	105	85	70	59	29	32	71	93	54	83	95	98	72	94	71	69	119					
		5.54%	6.40%	5.23%	5.10%	6.89%	6.07%	4.89%	6.21%	4.86%	4.85%	6.11%	2.86%	4.67%	7.28%	5.44%	4.64%	4.43%	3.84%	4.42%	4.61%	6.40%	3.93%	5.34%	6.71%	7.19%	4.80%	7.42%	4.73%	5.16%	8.95%					
19	. Малышкин Олег Александрович	564	13	20	18	12	26	23	35	17	15	25	17	18	24	17	23	16	8	11	27	20	19	22	21	31	22	10	19	9	26					
