Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Константиновская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №571	УИК №638	УИК №2445	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504									
1	Число избирателей, включенных в список избирателей	26408	1671	1661	1721	1677	1791	1684	1623	1114	389	217	411	244	346	405	276	756	354	363	1314	1406	512	782	92	452	333	457	304	272	79	167	331	274	364	251	1676	131	151	87	107	87	76									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	25274	1550	1550	1550	1550	1550	1550	1550	1100	390	210	400	230	350	410	290	827	350	370	1190	1280	520	852	90	460	340	470	310	290	80	170	320	280	390	260	1550	130	160	80	110	90	75									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13934	971	904	836	883	998	909	834	594	251	89	209	145	255	232	170	333	232	167	604	630	178	431	58	238	263	223	136	134	39	105	149	154	202	151	849	65	78	62	70	59	44									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2971	56	94	145	83	65	65	62	49	66	45	90	58	53	119	45	230	34	39	132	96	241	110	16	60	39	100	61	55	22	17	94	59	122	76	91	52	66	12	24	9	19									
6	Число погашенных избирательных бюллетеней	8369	523	552	569	584	487	576	654	457	73	76	101	27	42	59	75	264	84	164	454	554	101	311	16	162	38	147	113	101	19	48	77	67	66	33	610	13	16	6	16	22	12									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2971	56	94	145	83	65	65	62	49	66	45	90	58	53	119	45	230	34	39	132	96	241	110	16	60	39	100	61	55	22	17	94	59	122	76	91	52	66	12	24	9	19									
8	Число бюллетеней в стационарных ящиках для голосования	13933	971	903	836	883	998	909	834	594	251	89	209	145	255	232	170	333	232	167	604	630	178	431	58	238	263	223	136	134	39	105	149	154	202	151	849	65	78	62	70	59	44									
9	Число недействительных избирательных бюллетеней	143	9	10	8	14	15	16	11	7	0	0	2	2	0	0	1	6	2	0	5	7	2	5	0	3	0	1	0	4	0	0	1	3	0	0	7	0	0	0	1	0	1									
10	Число действительных избирательных бюллетеней	16761	1018	987	973	952	1048	958	885	636	317	134	297	201	308	351	214	557	264	206	731	719	417	536	74	295	302	322	197	185	61	122	242	210	324	227	933	117	144	74	93	68	62									
11	Число полученных открепительных  удостоверений	557	25	25	25	38	25	25	42	10	5	5	8	5	20	15	10	15	5	10	15	15	15	15	5	6	10	10	5	12	5	5	5	5	30	11	25	5	20	5	5	10	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	478	16	11	25	38	18	20	42	8	4	4	7	1	20	15	10	7	2	10	15	15	10	15	5	6	10	6	5	12	5	1	1	5	30	11	22	5	20	5	5	10	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	206	15	16	16	17	26	10	10	8	3	4	2	3	3	5	3	4	2	1	7	3	4	5	2	1	1	2	1	0	1	3	3	2	2	1	6	3	4	3	1	1	2									
14	Число неиспользованных открепительных удостоверений	79	9	14	0	0	7	5	0	2	1	1	1	4	0	0	0	8	3	0	0	0	5	0	0	0	0	4	0	0	0	4	4	0	0	0	3	0	0	0	0	0	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	40	2	7	3	1	5	1	8	1	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	1130	62	83	84	87	104	55	82	48	15	7	9	13	7	10	6	51	24	18	44	53	31	51	4	19	15	7	6	6	1	4	5	5	9	5	68	14	2	2	4	6	4									
		6.68%	6.04%	8.32%	8.56%	9.01%	9.78%	5.65%	9.15%	7.47%	4.73%	5.22%	3.01%	6.40%	2.27%	2.85%	2.79%	9.06%	9.02%	8.74%	5.98%	7.30%	7.40%	9.43%	5.41%	6.38%	4.97%	2.17%	3.05%	3.17%	1.64%	3.28%	2.06%	2.35%	2.78%	2.20%	7.23%	11.97%	1.39%	2.70%	4.26%	8.82%	6.35%									
20	Зюганов Геннадий Андреевич	2864	234	263	228	241	289	215	195	138	20	20	30	13	15	17	7	59	42	32	110	122	25	91	14	31	28	32	8	6	2	10	17	23	26	11	208	9	4	7	9	10	3									
