Выборы Президента Российской Федерации																																											
Дата голосования: 18.03.2018																																											
																																											
Наименование Избирательной комиссии:    Борская																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	32																																									
																																											
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632									
1	"Число избирателей, включенных в список избирателей"	13993	229	129	1116	1069	1169	1212	1070	423	126	120	186	333	125	355	506	181	721	679	688	490	621	134	418	380	184	217	264	183	73	137	146	309									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14900	245	125	1150	1080	1250	1150	1130	465	145	145	215	360	150	410	530	180	760	810	765	500	650	135	445	435	210	240	285	180	85	165	165	340									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11191	159	75	939	928	1036	924	847	314	98	71	148	289	105	274	377	126	503	538	588	435	522	106	348	303	164	140	217	125	52	115	115	210									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1678	39	19	80	78	115	64	82	71	24	44	27	39	17	46	73	36	148	93	69	32	87	23	51	66	15	49	21	31	19	19	30	71									
6	Число погашенных избирательных бюллетеней	2031	47	31	131	74	99	162	201	80	23	30	40	32	28	90	80	18	109	179	108	33	41	6	46	66	31	51	47	24	14	31	20	59									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1678	39	19	80	78	115	64	82	71	24	44	27	39	17	46	73	36	148	93	69	32	87	23	51	66	15	49	21	31	19	19	30	71									
8	Число бюллетеней в стационарных ящиках для голосования	11191	159	75	939	928	1036	924	847	314	98	71	148	289	105	274	377	126	503	538	588	435	522	106	348	303	164	140	217	125	52	115	115	210									
9	Число недействительных избирательных бюллетеней	139	0	3	11	10	16	10	10	5	1	0	5	3	0	2	3	0	12	9	0	7	4	2	11	0	3	0	4	1	2	0	1	4									
10	Число действительных избирательных бюллетеней	12730	198	91	1008	996	1135	978	919	380	121	115	170	325	122	318	447	162	639	622	657	460	605	127	388	369	176	189	234	155	69	134	144	277									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
13	Бабурин Сергей Николаевич	57	1	1	4	5	8	7	7	0	1	0	0	0	1	2	1	0	5	1	1	2	3	2	2	0	0	0	2	0	0	0	0	1									
		0.44%	0.51%	1.06%	0.39%	0.50%	0.70%	0.71%	0.75%	0.00%	0.82%	0.00%	0.00%	0.00%	0.82%	0.63%	0.22%	0.00%	0.77%	0.16%	0.15%	0.43%	0.49%	1.55%	0.50%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.36%									
14	Грудинин Павел Николаевич	1693	21	13	147	187	211	155	139	59	17	10	11	29	6	78	52	10	66	54	74	62	79	10	14	20	29	15	26	16	9	24	13	37									
		13.16%	10.61%	13.83%	14.43%	18.59%	18.33%	15.69%	14.96%	15.32%	13.93%	8.70%	6.29%	8.84%	4.92%	24.38%	11.56%	6.17%	10.14%	8.56%	11.26%	13.28%	12.97%	7.75%	3.51%	5.42%	16.20%	7.94%	10.92%	10.26%	12.68%	17.91%	8.97%	13.17%									
15	Жириновский Владимир Вольфович	836	6	5	68	67	76	60	84	11	10	2	6	21	8	14	23	16	42	40	49	33	46	9	40	16	15	4	11	5	4	13	11	21									
		6.50%	3.03%	5.32%	6.67%	6.66%	6.60%	6.07%	9.04%	2.86%	8.20%	1.74%	3.43%	6.40%	6.56%	4.38%	5.11%	9.88%	6.45%	6.34%	7.46%	7.07%	7.55%	6.98%	10.03%	4.34%	8.38%	2.12%	4.62%	3.21%	5.63%	9.70%	7.59%	7.47%									
16	Путин Владимир Владимирович	9874	166	70	763	716	817	737	666	301	92	102	151	269	105	218	364	131	515	512	513	354	467	102	325	327	128	166	187	128	55	96	117	214									
		76.73%	83.84%	74.47%	74.88%	71.17%	70.98%	74.60%	71.69%	78.18%	75.41%	88.70%	86.29%	82.01%	86.07%	68.13%	80.89%	80.86%	79.11%	81.14%	78.08%	75.80%	76.68%	79.07%	81.45%	88.62%	71.51%	87.83%	78.57%	82.05%	77.46%	71.64%	80.69%	76.16%									
17	Собчак Ксения Анатольевна	104	1	2	9	7	10	9	8	3	1	0	0	3	1	2	2	3	3	8	8	3	2	1	3	4	1	3	2	2	0	1	0	2									
		0.81%	0.51%	2.13%	0.88%	0.70%	0.87%	0.91%	0.86%	0.78%	0.82%	0.00%	0.00%	0.91%	0.82%	0.63%	0.44%	1.85%	0.46%	1.27%	1.22%	0.64%	0.33%	0.78%	0.75%	1.08%	0.56%	1.59%	0.84%	1.28%	0.00%	0.75%	0.00%	0.71%									
18	Сурайкин Максим Александрович	71	3	0	11	6	3	3	6	2	0	1	2	0	0	3	2	2	4	6	0	1	4	3	2	2	0	0	2	1	1	0	1	0									
		0.55%	1.52%	0.00%	1.08%	0.60%	0.26%	0.30%	0.65%	0.52%	0.00%	0.87%	1.14%	0.00%	0.00%	0.94%	0.44%	1.23%	0.61%	0.95%	0.00%	0.21%	0.66%	2.33%	0.50%	0.54%	0.00%	0.00%	0.84%	0.64%	1.41%	0.00%	0.69%	0.00%									
19	Титов Борис Юрьевич	46	0	0	2	3	1	5	5	1	0	0	0	0	1	0	2	0	1	1	6	4	2	0	2	0	0	1	3	2	0	0	2	2									
		0.36%	0.00%	0.00%	0.20%	0.30%	0.09%	0.51%	0.54%	0.26%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.44%	0.00%	0.15%	0.16%	0.91%	0.86%	0.33%	0.00%	0.50%	0.00%	0.00%	0.53%	1.26%	1.28%	0.00%	0.00%	1.38%	0.71%									
20	Явлинский Григорий Алексеевич	49	0	0	4	5	9	2	4	3	0	0	0	3	0	1	1	0	3	0	6	1	2	0	0	0	3	0	1	1	0	0	0	0									
		0.38%	0.00%	0.00%	0.39%	0.50%	0.78%	0.20%	0.43%	0.78%	0.00%	0.00%	0.00%	0.91%	0.00%	0.31%	0.22%	0.00%	0.46%	0.00%	0.91%	0.21%	0.33%	0.00%	0.00%	0.00%	1.68%	0.00%	0.42%	0.64%	0.00%	0.00%	0.00%	0.00%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
