Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Зиминская городская																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491									
1	"Число избирателей, включенных в список избирателей"	24263	1051	1176	1098	1047	1022	1034	1019	1124	1188	1197	1340	1364	1224	1268	1272	1018	1127	1028	1086	1286	1294									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23150	1030	900	1040	1020	990	1100	990	1080	1180	1210	1280	1270	1170	1230	1220	950	1030	980	1060	1230	1190									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11797	548	518	665	595	505	545	596	514	462	449	751	620	543	533	623	515	545	500	479	698	593									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	498	11	30	37	27	17	24	21	13	12	8	31	25	14	31	19	44	15	13	18	22	66									
6	Число погашенных избирательных бюллетеней	10855	471	352	338	398	468	531	373	553	706	753	498	625	613	666	578	391	470	467	563	510	531									
7	Число избирательных бюллетеней в переносных ящиках для голосования	498	11	30	37	27	17	24	21	13	12	8	31	25	14	31	19	44	15	13	18	22	66									
8	Число бюллетеней в стационарных ящиках для голосования	11797	548	518	665	595	505	545	596	514	462	449	751	620	543	533	623	515	545	500	479	698	593									
9	Число недействительных избирательных бюллетеней	166	4	13	9	8	8	8	8	8	8	4	12	6	7	10	5	9	6	13	6	7	7									
10	Число действительных избирательных бюллетеней	12129	555	535	693	614	514	561	609	519	466	453	770	639	550	554	637	550	554	500	491	713	652									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	59	3	4	3	4	2	1	2	4	2	1	4	2	3	3	2	2	3	6	0	5	3									
		0.48%	0.54%	0.73%	0.43%	0.64%	0.38%	0.18%	0.32%	0.76%	0.42%	0.22%	0.51%	0.31%	0.54%	0.53%	0.31%	0.36%	0.54%	1.17%	0.00%	0.69%	0.46%									
14	Грудинин Павел Николаевич	2263	102	108	144	110	88	125	145	104	91	88	137	113	99	103	106	95	92	81	87	133	112									
		18.41%	18.25%	19.71%	20.51%	17.68%	16.86%	21.97%	23.50%	19.73%	19.20%	19.26%	17.52%	17.52%	17.77%	18.26%	16.51%	16.99%	16.43%	15.79%	17.51%	18.47%	16.99%									
15	Жириновский Владимир Вольфович	1215	51	46	58	57	50	42	54	53	37	62	65	63	77	66	62	39	60	59	82	57	75									
		9.88%	9.12%	8.39%	8.26%	9.16%	9.58%	7.38%	8.75%	10.06%	7.81%	13.57%	8.31%	9.77%	13.82%	11.70%	9.66%	6.98%	10.71%	11.50%	16.50%	7.92%	11.38%									
16	Путин Владимир Владимирович	8356	391	361	468	427	358	377	394	356	333	297	550	453	362	372	457	411	386	344	316	495	448									
		67.96%	69.95%	65.88%	66.67%	68.65%	68.58%	66.26%	63.86%	67.55%	70.25%	64.99%	70.33%	70.23%	64.99%	65.96%	71.18%	73.52%	68.93%	67.06%	63.58%	68.75%	67.98%									
17	Собчак Ксения Анатольевна	77	3	5	6	6	5	4	7	0	2	2	2	2	0	6	4	1	3	3	2	10	4									
		0.63%	0.54%	0.91%	0.85%	0.96%	0.96%	0.70%	1.13%	0.00%	0.42%	0.44%	0.26%	0.31%	0.00%	1.06%	0.62%	0.18%	0.54%	0.58%	0.40%	1.39%	0.61%									
18	Сурайкин Максим Александрович	68	0	5	5	3	7	4	5	1	1	2	3	2	5	3	4	0	5	2	2	4	5									
		0.55%	0.00%	0.91%	0.71%	0.48%	1.34%	0.70%	0.81%	0.19%	0.21%	0.44%	0.38%	0.31%	0.90%	0.53%	0.62%	0.00%	0.89%	0.39%	0.40%	0.56%	0.76%									
19	Титов Борис Юрьевич	45	5	0	5	4	2	2	2	1	0	1	5	2	3	0	0	1	2	2	1	3	4									
		0.37%	0.89%	0.00%	0.71%	0.64%	0.38%	0.35%	0.32%	0.19%	0.00%	0.22%	0.64%	0.31%	0.54%	0.00%	0.00%	0.18%	0.36%	0.39%	0.20%	0.42%	0.61%									
20	Явлинский Григорий Алексеевич	46	0	6	4	3	2	6	0	0	0	0	4	2	1	1	2	1	3	3	1	6	1									
		0.37%	0.00%	1.09%	0.57%	0.48%	0.38%	1.05%	0.00%	0.00%	0.00%	0.00%	0.51%	0.31%	0.18%	0.18%	0.31%	0.18%	0.54%	0.58%	0.20%	0.83%	0.15%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
