Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Перелюбская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315									
1	"Число избирателей, включенных в список избирателей"	11635	1000	863	891	832	916	565	535	303	367	146	568	472	144	346	124	679	391	254	257	623	737	210	412									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12126	958	878	949	879	969	600	578	325	380	156	602	516	155	377	138	693	385	258	269	671	750	192	448									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7085	564	495	484	415	538	393	424	255	218	114	375	267	33	224	86	401	249	147	172	388	453	149	241									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	957	77	22	36	44	26	65	44	8	25	9	49	64	70	32	33	104	17	6	30	51	78	19	48									
6	Число погашенных избирательных бюллетеней	4084	317	361	429	420	405	142	110	62	137	33	178	185	52	121	19	188	119	105	67	232	219	24	159									
7	Число избирательных бюллетеней в переносных ящиках для голосования	957	77	22	36	44	26	65	44	8	25	9	49	64	70	32	33	104	17	6	30	51	78	19	48									
8	Число бюллетеней в стационарных ящиках для голосования	7085	564	495	484	415	538	393	424	255	218	114	375	267	33	224	86	401	249	147	172	388	453	149	241									
9	Число недействительных избирательных бюллетеней	97	7	4	11	10	16	0	4	8	2	0	3	5	0	1	0	3	1	4	1	8	8	0	1									
