Выборы Президента Российской Федерации																										
																										
Наименование Избирательной комиссии:    Перелюбская																										
																										
Итоги голосования 																										
																										
		Сумма	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916					
1	"Число избирателей, внесенных в список"	12930	2162	2666	632	539	297	205	398	583	537	276	167	397	738	342	253	295	718	1045	680					
2	Число полученных избирательных бюллетеней	13200	2208	2730	645	540	300	207	410	615	550	280	170	410	750	350	250	300	720	1070	695					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	9894	1649	2017	539	493	272	187	348	401	388	145	85	318	658	319	248	264	540	598	425					
5	"Число избирательных бюллетеней, выданных вне помещения"	1491	160	243	66	26	6	6	33	75	44	88	61	25	61	8	0	20	86	299	184					
6	Число погашенных избирательных бюллетеней	1815	399	470	40	21	22	14	29	139	118	47	24	67	31	23	2	16	94	173	86					
7	Число избирательных бюллетеней в переносных ящиках	1491	160	243	66	26	6	6	33	75	44	88	61	25	61	8	0	20	86	299	184					
8	Число бюллетеней в стационарных ящиках для голосования	9894	1649	2017	539	493	272	187	348	401	388	145	85	318	658	319	248	264	540	598	425					
9	Число недействительных избирательных бюллетеней	234	15	5	20	80	12	1	0	2	6	0	19	2	19	30	0	0	6	4	13					
10	Число действительных избирательных бюллетеней	11151	1794	2255	585	439	266	192	381	474	426	233	127	341	700	297	248	284	620	893	596					
11	Число полученных открепительных  удостоверений	177	25	25	10	17	7	5	5	15	5	6	7	10	10	5	5	5	5	5	5					
12	Число выданных открепительных удостоверений	96	15	16	3	10	2	1	4	15	4	0	7	7	3	0	0	2	4	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	53	11	8	1	7	1	0	4	1	4	0	0	2	2	0	2	1	8	1	0					
14	Число неиспользованных открепительных удостоверений	81	10	9	7	7	5	4	1	0	1	6	0	3	7	5	5	3	1	5	2					
15	"Число открепительных удостоверений, выданных в ТИК"	13	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																										
18	. Глазьев Сергей Юрьевич	238	32	49	21	8	6	1	6	4	7	4	7	19	10	4	8	3	10	20	19					
		2.09%	1.77%	2.17%	3.47%	1.54%	2.16%	0.52%	1.57%	0.84%	1.62%	1.72%	4.79%	5.54%	1.39%	1.22%	3.23%	1.06%	1.60%	2.23%	3.12%					
19	. Малышкин Олег Александрович	258	42	44	9	9	6	3	7	14	7	4	3	7	9	16	13	3	7	47	8					
		2.27%	2.32%	1.95%	1.49%	1.73%	2.16%	1.55%	1.84%	2.94%	1.62%	1.72%	2.05%	2.04%	1.25%	4.89%	5.24%	1.06%	1.12%	5.24%	1.31%					
20	. Миронов Сергей Михайлович	48	6	4	7	0	1	1	0	2	6	2	1	1	2	1	0	0	10	4	0					
		0.42%	0.33%	0.18%	1.16%	0.00%	0.36%	0.52%	0.00%	0.42%	1.39%	0.86%	0.68%	0.29%	0.28%	0.31%	0.00%	0.00%	1.60%	0.45%	0.00%					
21	. Путин Владимир Владимирович	8488	1346	1846	441	376	228	140	332	321	319	167	91	242	559	240	187	250	342	683	378					
		74.55%	74.41%	81.68%	72.89%	72.45%	82.01%	72.54%	87.14%	67.44%	73.84%	71.67%	62.33%	70.55%	77.75%	73.39%	75.40%	88.03%	54.63%	76.14%	62.07%					
22	. Хакамада Ирина Муцуовна	134	21	34	8	4	4	0	1	5	4	1	6	2	11	4	1	5	3	11	9					
		1.18%	1.16%	1.50%	1.32%	0.77%	1.44%	0.00%	0.26%	1.05%	0.93%	0.43%	4.11%	0.58%	1.53%	1.22%	0.40%	1.76%	0.48%	1.23%	1.48%					
23	. Харитонов Николай Михайлович	1780	305	243	86	32	20	43	31	114	79	54	15	68	96	21	37	20	228	118	170					
		15.63%	16.86%	10.75%	14.21%	6.17%	7.19%	22.28%	8.14%	23.95%	18.29%	23.18%	10.27%	19.83%	13.35%	6.42%	14.92%	7.04%	36.42%	13.15%	27.91%					
																										
24	Против всех	205	42	35	13	10	1	4	4	14	4	1	4	2	13	11	2	3	20	10	12					
		1.80%	2.32%	1.55%	2.15%	1.93%	0.36%	2.07%	1.05%	2.94%	0.93%	0.43%	2.74%	0.58%	1.81%	3.36%	0.81%	1.06%	3.19%	1.11%	1.97%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
