Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Боровская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72									
1	Число избирателей, включенных в список избирателей	41952	1844	2284	1241	760	338	658	1181	519	536	221	252	357	1510	401	125	1160	464	1237	408	728	2569	2785	2334	2561	2256	2520	2833	2276	2251	1528	475	370	496	474									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	43150	1850	2250	1300	800	300	700	1200	450	600	250	300	400	1550	400	150	1350	500	1350	400	700	2600	2850	2400	2600	2350	2550	2900	2350	2350	1550	450	350	550	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	26215	1134	1400	710	445	190	451	747	316	311	119	116	174	892	257	46	843	268	957	250	425	1589	1664	1477	1548	1392	1829	1915	1345	1401	914	302	199	343	246									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2470	59	92	110	74	40	20	51	54	102	78	107	102	91	52	75	145	142	80	11	15	34	43	63	54	47	64	37	141	133	107	39	53	75	80									
6	Число погашенных избирательных бюллетеней	14465	657	758	480	281	70	229	402	80	187	53	77	124	567	91	29	362	90	313	139	260	977	1143	860	998	911	657	948	864	816	529	109	98	132	174									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2470	59	92	110	74	40	20	51	54	102	78	107	102	91	52	75	145	142	80	11	15	34	43	63	54	47	64	37	141	133	107	39	53	75	80									
8	Число бюллетеней в стационарных ящиках для голосования	26206	1132	1399	710	445	190	451	746	316	311	119	116	173	892	257	46	843	268	957	250	425	1589	1664	1477	1548	1390	1827	1915	1345	1401	914	302	199	343	246									
9	Число недействительных избирательных бюллетеней	384	20	27	6	8	2	14	14	4	3	0	3	3	14	3	0	6	0	17	4	5	35	17	24	21	20	28	24	19	21	7	3	1	6	5									
