Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Кытмановская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059					
1	"Число избирателей, внесенных в списки"	12997	880	107	422	1829	1557	364	191	265	137	692	662	298	140	569	1034	276	763	478	486	212	519	181	131	192	104	508					
2	"Число бюллетеней, полученных участковыми комиссиями"	12916	880	99	422	1845	1540	343	163	264	130	688	656	296	143	570	1036	271	766	481	482	209	516	180	131	189	101	515					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7857	500	77	275	968	857	264	154	182	114	461	368	166	95	379	569	164	455	323	296	148	286	126	76	139	81	334					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	699	26	8	45	46	73	0	7	9	5	59	70	64	9	17	27	11	77	22	20	5	40	6	10	13	3	27					
6	Число погашенных бюллетеней	4360	354	14	102	831	610	79	2	73	11	168	218	66	39	174	440	96	234	136	166	56	190	48	45	37	17	154					
7	Число бюллетеней в переносных ящиках для голосования	699	26	8	45	46	73	0	7	9	5	59	70	64	9	17	27	11	77	22	20	5	40	6	10	13	3	27					
8	Число бюллетеней в стационарных ящиках для голосования	7847	500	77	275	968	857	264	154	182	114	461	368	166	95	379	569	164	445	323	296	148	286	126	76	139	81	334					
9	Число недействительных бюллетеней	107	1	3	2	13	7	0	4	5	0	16	11	4	0	1	11	1	8	0	7	0	0	0	0	6	1	6					
10	Число действительных бюллетеней	8439	525	82	318	1001	923	264	157	186	119	504	427	226	104	395	585	174	514	345	309	153	326	132	86	146	83	355					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	4	3	4	13	6	3	3	3	3	4	4	3	3	4	4	2	4	4	4	3	6	2	2	3	2	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	41	4	0	0	11	5	0	0	0	0	0	1	2	0	4	0	1	1	3	1	0	6	0	0	1	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	20	1	1	0	2	1	0	0	1	2	0	1	1	0	2	0	0	0	0	3	1	0	0	0	2	2	0					
