Выборы Президента Российской Федерации																																																														
Дата голосования: 18.03.2018																																																														
																																																														
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №9																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																												
																																																														
		Сумма	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844									
1	"Число избирателей, включенных в список избирателей"	96986	1803	2134	1583	1295	1608	1792	1572	1836	1883	2210	2337	2120	2064	1689	2320	2198	1367	2358	2408	2261	1862	1625	1743	1896	1290	2077	1304	2538	1898	1979	1998	2152	1816	2138	2038	1272	988	1866	1955	1428	1530	2112	2228	2093	2582	2328	2062	1829	1451	2013	2057									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	95500	1600	2000	1500	1100	1500	2000	1500	2000	2000	2000	2500	2000	2500	1500	2500	2000	1500	2000	2500	2500	2000	1500	1500	2000	1100	2000	1500	2000	2000	2000	2000	2000	1500	2000	2000	1100	1000	2000	2000	1500	1500	2500	2000	2000	2500	2100	2000	2000	1500	2000	2000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	61890	1178	1415	915	785	1158	1480	965	1221	1184	1333	1513	1244	1336	1151	1629	1544	930	1488	1440	1457	1078	1010	1055	1140	913	1345	949	1373	1249	1295	1232	1223	1000	1450	1343	803	654	1253	1223	897	1076	1322	1293	1261	1492	1445	1492	1176	872	1239	1371									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1875	35	29	41	58	67	71	106	113	68	61	29	35	83	78	59	83	21	18	17	29	31	12	26	17	13	21	55	18	13	33	10	19	20	6	44	16	68	59	66	20	19	10	11	14	23	23	19	25	19	14	30									
6	Число погашенных избирательных бюллетеней	31735	387	556	544	257	275	449	429	666	748	606	958	721	1081	271	812	373	549	494	1043	1014	891	478	419	843	174	634	496	609	738	672	758	758	480	544	613	281	278	688	711	583	405	1168	696	725	985	632	489	799	609	747	599									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1873	35	29	41	58	67	71	106	113	68	61	29	35	83	78	59	83	21	18	17	29	31	12	26	17	13	21	55	18	13	33	10	19	20	6	44	16	66	59	66	20	19	10	11	14	23	23	19	25	19	14	30									
8	Число бюллетеней в стационарных ящиках для голосования	61664	1178	1408	904	758	1151	1478	945	1219	1154	1330	1511	1237	1336	1147	1625	1542	930	1469	1440	1457	1075	993	1055	1140	912	1343	944	1370	1247	1294	1232	1222	1000	1446	1343	802	650	1253	1220	891	1074	1322	1290	1261	1484	1443	1492	1176	871	1235	1365									
9	Число недействительных избирательных бюллетеней	753	10	13	18	14	14	19	12	19	18	14	18	33	24	16	14	8	8	15	11	15	9	62	16	5	13	9	15	17	8	13	13	20	11	22	13	8	8	15	12	9	13	20	12	11	17	10	13	6	10	11	19									
10	Число действительных избирательных бюллетеней	62784	1203	1424	927	802	1204	1530	1039	1313	1204	1377	1522	1239	1395	1209	1670	1617	943	1472	1446	1471	1097	943	1065	1152	912	1355	984	1371	1252	1314	1229	1221	1009	1430	1374	810	708	1297	1274	902	1080	1312	1289	1264	1490	1456	1498	1195	880	1238	1376									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
13	Бабурин Сергей Николаевич	605	11	17	7	7	14	16	13	10	13	16	20	9	17	22	14	10	15	15	8	10	15	6	17	12	10	17	9	11	9	13	8	13	8	19	14	9	7	10	7	5	9	12	13	10	15	12	12	15	5	10	9									
		0.95%	0.91%	1.18%	0.74%	0.86%	1.15%	1.03%	1.24%	0.75%	1.06%	1.15%	1.30%	0.71%	1.20%	1.80%	0.83%	0.62%	1.58%	1.01%	0.55%	0.67%	1.36%	0.60%	1.57%	1.04%	1.08%	1.25%	0.90%	0.79%	0.71%	0.98%	0.64%	1.05%	0.78%	1.31%	1.01%	1.10%	0.98%	0.76%	0.54%	0.55%	0.82%	0.90%	0.99%	0.78%	0.99%	0.82%	0.79%	1.25%	0.56%	0.80%	0.65%									
14	Грудинин Павел Николаевич	5569	109	84	59	68	115	108	50	129	116	107	133	116	123	119	135	128	111	142	105	141	109	89	89	123	103	118	105	120	112	125	101	102	89	125	108	61	52	137	115	77	96	127	126	129	137	133	132	95	91	128	117									
		8.76%	8.99%	5.85%	6.24%	8.33%	9.44%	6.97%	4.76%	9.68%	9.49%	7.69%	8.64%	9.12%	8.67%	9.71%	8.02%	7.88%	11.67%	9.55%	7.21%	9.49%	9.86%	8.86%	8.23%	10.63%	11.14%	8.65%	10.51%	8.65%	8.89%	9.42%	8.13%	8.22%	8.73%	8.61%	7.79%	7.46%	7.26%	10.44%	8.94%	8.45%	8.78%	9.53%	9.68%	10.12%	9.09%	9.07%	8.74%	7.91%	10.22%	10.25%	8.39%									
15	Жириновский Владимир Вольфович	2171	49	33	26	12	37	31	22	41	57	58	86	41	55	29	45	51	34	45	58	43	37	37	28	49	33	50	20	57	43	52	41	50	35	65	49	26	30	54	40	36	25	58	60	49	49	24	70	37	37	40	37									
		3.42%	4.04%	2.30%	2.75%	1.47%	3.04%	2.00%	2.09%	3.08%	4.66%	4.17%	5.58%	3.22%	3.88%	2.37%	2.67%	3.14%	3.58%	3.03%	3.98%	2.89%	3.35%	3.68%	2.59%	4.24%	3.57%	3.67%	2.00%	4.11%	3.41%	3.92%	3.30%	4.03%	3.43%	4.48%	3.53%	3.18%	4.19%	4.12%	3.11%	3.95%	2.29%	4.35%	4.61%	3.84%	3.25%	1.64%	4.63%	3.08%	4.16%	3.20%	2.65%									
